hm	lnc	aso	expr	corr	number_of_DEG	number_genes_from_himorna	TP	TN	FP	FN
H3K9me3	ENSG00000231185	ASO_G0231185_03	down	minus	522	241	0	522	34	123689
H3K9me3	ENSG00000231185	ASO_G0231185_03	up	plus	322	34	0	322	34	123889
H3K9me3	ENSG00000231185	ASO_G0231185_03	up	minus	322	241	0	322	34	123889
H3K9me3	ENSG00000233117	ASO_G0233117_02	up	plus	687	30	0	687	99	123459
H3K9me3	ENSG00000233117	ASO_G0233117_02	down	minus	512	99	8	504	91	123642
H3K9me3	ENSG00000233117	ASO_G0233117_02	up	minus	687	99	0	687	99	123459
H3K9me3	ENSG00000233117	ASO_G0233117_02	down	plus	512	30	8	504	91	123642
H3K9me3	ENSG00000233117	ASO_G0233117_04	down	plus	3	30	0	3	99	124143
H3K9me3	ENSG00000233117	ASO_G0233117_04	down	minus	3	99	0	3	99	124143
H3K9me3	ENSG00000233117	ASO_G0233117_04	up	plus	1	30	0	1	99	124145
H3K9me3	ENSG00000233117	ASO_G0233117_04	up	minus	1	99	0	1	99	124145
H3K9me3	ENSG00000233396	ASO_G0233396_02	down	plus	11	123	0	11	58	124176
H3K9me3	ENSG00000233396	ASO_G0233396_02	down	minus	11	58	0	11	58	124176
H3K9me3	ENSG00000233396	ASO_G0233396_07	down	minus	3110	58	7	3103	51	121084
H3K9me3	ENSG00000233396	ASO_G0233396_07	up	minus	2912	58	5	2907	53	121280
H3K9me3	ENSG00000233396	ASO_G0233396_07	up	plus	2912	123	5	2907	53	121280
H3K9me3	ENSG00000233396	ASO_G0233396_07	down	plus	3110	123	7	3103	51	121084
H3K9me3	ENSG00000234327	ASO_G0234327_07	down	minus	1	2	0	1	2	124242
H3K9me3	ENSG00000234456	ASO_G0234456_01	down	minus	20	149	0	20	149	124076
H3K9me3	ENSG00000234456	ASO_G0234456_01	down	plus	20	29	0	20	149	124076
H3K9me3	ENSG00000234456	ASO_G0234456_01	up	plus	1	29	0	1	149	124095
H3K9me3	ENSG00000234456	ASO_G0234456_01	up	minus	1	149	0	1	149	124095
H3K9me3	ENSG00000234456	ASO_G0234456_04	down	plus	31	29	0	31	149	124065
H3K9me3	ENSG00000234456	ASO_G0234456_04	up	plus	9	29	0	9	149	124087
H3K9me3	ENSG00000234456	ASO_G0234456_04	up	minus	9	149	0	9	149	124087
H3K9me3	ENSG00000234456	ASO_G0234456_04	down	minus	31	149	0	31	149	124065
H3K9me3	ENSG00000234546	ASO_G0234546_02	up	minus	5	115	0	5	371	123869
H3K9me3	ENSG00000234546	ASO_G0234546_02	down	minus	8	115	0	8	371	123866
H3K9me3	ENSG00000234546	ASO_G0234546_02	up	plus	5	372	0	5	371	123869
H3K9me3	ENSG00000234546	ASO_G0234546_02	down	plus	8	372	0	8	371	123866
H3K9me3	ENSG00000234546	ASO_G0234546_07	down	minus	117	115	0	117	371	123757
H3K9me3	ENSG00000234546	ASO_G0234546_07	down	plus	117	372	0	117	371	123757
H3K9me3	ENSG00000234546	ASO_G0234546_07	up	minus	41	115	0	41	371	123833
H3K9me3	ENSG00000234546	ASO_G0234546_07	up	plus	41	372	0	41	371	123833
H3K9me3	ENSG00000234608	ASO_G0234608_06	down	plus	619	640	32	587	608	123018
H3K9me3	ENSG00000234608	ASO_G0234608_06	up	minus	227	1458	4	223	636	123382
H3K9me3	ENSG00000234608	ASO_G0234608_06	down	minus	619	1458	32	587	608	123018
H3K9me3	ENSG00000234608	ASO_G0234608_06	up	plus	227	640	4	223	636	123382
H3K9me3	ENSG00000234608	ASO_G0234608_AD_01	down	minus	48	1458	0	48	640	123557
H3K9me3	ENSG00000234608	ASO_G0234608_AD_01	up	minus	53	1458	0	53	640	123552
H3K9me3	ENSG00000234608	ASO_G0234608_AD_01	down	plus	48	640	0	48	640	123557
H3K9me3	ENSG00000234608	ASO_G0234608_AD_01	up	plus	53	640	0	53	640	123552
H3K9me3	ENSG00000234608	ASO_G0234608_AD_04	down	plus	95	640	1	94	639	123511
H3K9me3	ENSG00000234608	ASO_G0234608_AD_04	up	minus	76	1458	1	75	639	123530
H3K9me3	ENSG00000234608	ASO_G0234608_AD_04	up	plus	76	640	1	75	639	123530
H3K9me3	ENSG00000234608	ASO_G0234608_AD_04	down	minus	95	1458	1	94	639	123511
H3K9me3	ENSG00000237187	ASO_G0237187_03	down	minus	4	566	0	4	566	123675
H3K9me3	ENSG00000237187	ASO_G0237187_03	down	plus	4	897	0	4	566	123675
H3K9me3	ENSG00000237187	ASO_G0237187_AD_01	down	plus	2	897	0	2	566	123677
H3K9me3	ENSG00000237187	ASO_G0237187_AD_01	down	minus	2	566	0	2	566	123677
H3K9me3	ENSG00000237187	ASO_G0237187_AD_08	up	minus	52	566	0	52	566	123627
H3K9me3	ENSG00000237187	ASO_G0237187_AD_08	down	minus	2	566	0	2	566	123677
H3K9me3	ENSG00000237187	ASO_G0237187_AD_08	up	plus	52	897	0	52	566	123627
H3K9me3	ENSG00000237187	ASO_G0237187_AD_08	down	plus	2	897	0	2	566	123677
H3K9me3	ENSG00000245571	ASO_G0245571_06	down	plus	43	1407	2	41	812	123390
H3K9me3	ENSG00000245571	ASO_G0245571_06	up	minus	7	814	0	7	814	123424
H3K9me3	ENSG00000245571	ASO_G0245571_06	down	minus	43	814	2	41	812	123390
H3K9me3	ENSG00000245571	ASO_G0245571_06	up	plus	7	1407	0	7	814	123424
H3K9me3	ENSG00000245937	ASO_G0245937_01	up	plus	5	9	0	5	9	124231
H3K9me3	ENSG00000245937	ASO_G0245937_01	down	plus	34	9	0	34	9	124202
H3K9me3	ENSG00000245937	ASO_G0245937_AD_02	down	plus	1	9	0	1	9	124235
H3K9me3	ENSG00000245937	ASO_G0245937_AD_05	up	plus	8	9	0	8	9	124228
H3K9me3	ENSG00000245937	ASO_G0245937_AD_05	down	plus	9	9	0	9	9	124227
H3K9me3	ENSG00000246067	ASO_G0246067_05	down	minus	4	5	0	4	5	124236
H3K9me3	ENSG00000246067	ASO_G0246067_AD_04	down	minus	3	5	0	3	5	124237
H3K9me3	ENSG00000246067	ASO_G0246067_AD_06	down	minus	3482	5	0	3482	5	120758
H3K9me3	ENSG00000246067	ASO_G0246067_AD_06	up	minus	3549	5	1	3548	4	120692
H3K9me3	ENSG00000246067	ASO_G0246067_AD_09	down	minus	603	5	0	603	5	123637
H3K9me3	ENSG00000246067	ASO_G0246067_AD_09	up	minus	5	5	0	5	5	124235
H3K9me3	ENSG00000246089	ASO_G0246089_02	down	plus	30	10	0	30	18	124197
H3K9me3	ENSG00000246089	ASO_G0246089_02	up	plus	1	10	0	1	18	124226
H3K9me3	ENSG00000246089	ASO_G0246089_02	up	minus	1	18	0	1	18	124226
H3K9me3	ENSG00000246089	ASO_G0246089_02	down	minus	30	18	0	30	18	124197
H3K9me3	ENSG00000246430	ASO_G0246430_03	up	minus	305	1	0	305	1	123939
H3K9me3	ENSG00000246430	ASO_G0246430_03	down	minus	630	1	0	630	1	123614
H3K9me3	ENSG00000246430	ASO_G0246430_AD_03	down	minus	6	1	0	6	1	124238
H3K9me3	ENSG00000247240	ASO_G0247240_AD_05	down	plus	1	264	0	1	264	123980
H3K9me3	ENSG00000247240	ASO_G0247240_AD_05	down	minus	1	46	0	1	264	123980
H3K9me3	ENSG00000247240	ASO_G0247240_AD_06	down	minus	9	46	0	9	264	123972
H3K9me3	ENSG00000247240	ASO_G0247240_AD_06	down	plus	9	264	0	9	264	123972
H3K9me3	ENSG00000247240	ASO_G0247240_AD_06	up	plus	4	264	0	4	264	123977
H3K9me3	ENSG00000247240	ASO_G0247240_AD_06	up	minus	4	46	0	4	264	123977
H3K9me3	ENSG00000250742	ASO_G0250742_AD_04	up	plus	1	2	0	1	2	124242
H3K9me3	ENSG00000250742	ASO_G0250742_AD_04	down	plus	21	2	0	21	2	124222
H3K9me3	ENSG00000250742	ASO_G0250742_AD_05	down	plus	1	2	0	1	2	124242
H3K9me3	ENSG00000250786	ASO_G0250786_AD_10	down	plus	7	1	0	7	1	124237
H3K9me3	ENSG00000250786	ASO_G0250786_AD_10	up	plus	2	1	0	2	1	124242
H3K9me3	ENSG00000253352	ASO_G0253352_01	down	plus	11	3	0	11	3	124231
H3K9me3	ENSG00000253352	ASO_G0253352_01	up	plus	1	3	0	1	3	124241
H3K9me3	ENSG00000253352	ASO_G0253352_02	down	plus	13	3	0	13	3	124229
H3K9me3	ENSG00000253352	ASO_G0253352_02	up	plus	4	3	0	4	3	124238
H3K9me3	ENSG00000253352	ASO_G0253352_AD_07	up	plus	3	3	0	3	3	124239
H3K9me3	ENSG00000253352	ASO_G0253352_AD_07	down	plus	83	3	0	83	3	124159
H3K9me3	ENSG00000253352	ASO_G0253352_AD_08	down	plus	2	3	0	2	3	124240
H3K9me3	ENSG00000257815	ASO_G0257815_01	down	plus	56	15	0	56	8	124181
H3K9me3	ENSG00000257815	ASO_G0257815_01	up	plus	39	15	0	39	8	124198
H3K9me3	ENSG00000257815	ASO_G0257815_01	down	minus	56	8	0	56	8	124181
H3K9me3	ENSG00000257815	ASO_G0257815_01	up	minus	39	8	0	39	8	124198
H3K9me3	ENSG00000257815	ASO_G0257815_AD_03	up	minus	31	8	0	31	8	124206
H3K9me3	ENSG00000257815	ASO_G0257815_AD_03	up	plus	31	15	0	31	8	124206
H3K9me3	ENSG00000257815	ASO_G0257815_AD_03	down	plus	26	15	0	26	8	124211
H3K9me3	ENSG00000257815	ASO_G0257815_AD_03	down	minus	26	8	0	26	8	124211
H3K9me3	ENSG00000260032	ASO_G0260032_AD_01	down	minus	404	4	0	404	1	123840
H3K9me3	ENSG00000260032	ASO_G0260032_AD_01	down	plus	404	1	0	404	1	123840
H3K9me3	ENSG00000260032	ASO_G0260032_AD_01	up	minus	151	4	0	151	1	124093
H3K9me3	ENSG00000260032	ASO_G0260032_AD_01	up	plus	151	1	0	151	1	124093
H3K9me3	ENSG00000260032	ASO_G0260032_AD_06	down	plus	96	1	0	96	1	124148
H3K9me3	ENSG00000260032	ASO_G0260032_AD_06	up	minus	136	4	0	136	1	124108
H3K9me3	ENSG00000260032	ASO_G0260032_AD_06	up	plus	136	1	0	136	1	124108
H3K9me3	ENSG00000260032	ASO_G0260032_AD_06	down	minus	96	4	0	96	1	124148
H3K9me3	ENSG00000260565	ASO_G0260565_AD_06	down	plus	11	2	0	11	2	124232
H3K9me3	ENSG00000260565	ASO_G0260565_AD_08	down	plus	4	2	0	4	2	124239
H3K9me3	ENSG00000260565	ASO_G0260565_AD_08	up	plus	1	2	0	1	2	124242
