hm	lnc	aso	expr	corr	number_of_DEG	number_genes_from_himorna	TP	TN	FP	FN
H3K36me3	ENSG00000212978	ASO_G0212978_02	up	plus	26	4108	1	25	3444	120775
H3K36me3	ENSG00000212978	ASO_G0212978_02	down	plus	41	4108	0	41	3445	120759
H3K36me3	ENSG00000212978	ASO_G0212978_03	down	minus	324	3445	19	305	3426	120495
H3K36me3	ENSG00000212978	ASO_G0212978_03	up	minus	196	3445	7	189	3438	120611
H3K36me3	ENSG00000212978	ASO_G0212978_03	up	plus	196	4108	7	189	3438	120611
H3K36me3	ENSG00000212978	ASO_G0212978_03	down	plus	324	4108	19	305	3426	120495
H3K36me3	ENSG00000214548	ASO_G0214548_01	down	plus	315	672	13	302	659	123271
H3K36me3	ENSG00000214548	ASO_G0214548_01	up	plus	744	672	10	734	662	122839
H3K36me3	ENSG00000214548	ASO_G0214548_01	down	minus	315	326	13	302	659	123271
H3K36me3	ENSG00000214548	ASO_G0214548_01	up	minus	744	326	10	734	662	122839
H3K36me3	ENSG00000214548	ASO_G0214548_AD_09	up	plus	676	672	20	656	652	122917
H3K36me3	ENSG00000214548	ASO_G0214548_AD_09	down	plus	536	672	6	530	666	123043
H3K36me3	ENSG00000214548	ASO_G0214548_AD_09	down	minus	536	326	6	530	666	123043
H3K36me3	ENSG00000214548	ASO_G0214548_AD_09	up	minus	676	326	20	656	652	122917
H3K36me3	ENSG00000215039	ASO_G0215039_01	down	minus	571	11	0	571	11	123663
H3K36me3	ENSG00000215039	ASO_G0215039_01	up	plus	357	2	0	357	11	123877
H3K36me3	ENSG00000215039	ASO_G0215039_01	down	plus	571	2	0	571	11	123663
H3K36me3	ENSG00000215039	ASO_G0215039_01	up	minus	357	11	0	357	11	123877
H3K36me3	ENSG00000219665	ASO_G0219665_AD_04	down	plus	1	2	0	1	2	124242
H3K36me3	ENSG00000219665	ASO_G0219665_AD_04	down	minus	1	1	0	1	2	124242
H3K36me3	ENSG00000219665	ASO_G0219665_AD_08	down	minus	12	1	0	12	2	124231
H3K36me3	ENSG00000219665	ASO_G0219665_AD_08	down	plus	12	2	0	12	2	124231
H3K36me3	ENSG00000223478	ASO_G0223478_03	down	plus	175	76	0	175	129	123941
H3K36me3	ENSG00000223478	ASO_G0223478_03	up	minus	23	129	0	23	129	124093
H3K36me3	ENSG00000223478	ASO_G0223478_03	up	plus	23	76	0	23	129	124093
H3K36me3	ENSG00000223478	ASO_G0223478_03	down	minus	175	129	0	175	129	123941
H3K36me3	ENSG00000223485	ASO_G0223485_01	up	minus	1435	46	0	1435	46	122764
H3K36me3	ENSG00000223485	ASO_G0223485_01	up	plus	1435	100	0	1435	46	122764
H3K36me3	ENSG00000223485	ASO_G0223485_01	down	plus	1304	100	1	1303	45	122896
H3K36me3	ENSG00000223485	ASO_G0223485_01	down	minus	1304	46	1	1303	45	122896
H3K36me3	ENSG00000223485	ASO_G0223485_AD_04	up	minus	815	46	0	815	46	123384
H3K36me3	ENSG00000223485	ASO_G0223485_AD_04	up	plus	815	100	0	815	46	123384
H3K36me3	ENSG00000223485	ASO_G0223485_AD_04	down	minus	2023	46	0	2023	46	122176
H3K36me3	ENSG00000223485	ASO_G0223485_AD_04	down	plus	2023	100	0	2023	46	122176
H3K36me3	ENSG00000223485	ASO_G0223485_AD_06	down	plus	5	100	0	5	46	124194
H3K36me3	ENSG00000223485	ASO_G0223485_AD_06	up	plus	28	100	0	28	46	124171
H3K36me3	ENSG00000223485	ASO_G0223485_AD_06	up	minus	28	46	0	28	46	124171
H3K36me3	ENSG00000223485	ASO_G0223485_AD_06	down	minus	5	46	0	5	46	124194
H3K36me3	ENSG00000225733	ASO_G0225733_03	down	minus	13	5	0	13	5	124227
H3K36me3	ENSG00000225733	ASO_G0225733_03	down	plus	13	1	0	13	5	124227
H3K36me3	ENSG00000225733	ASO_G0225733_04	up	plus	106	1	0	106	5	124134
H3K36me3	ENSG00000225733	ASO_G0225733_04	down	plus	128	1	0	128	5	124112
H3K36me3	ENSG00000225733	ASO_G0225733_04	up	minus	106	5	0	106	5	124134
H3K36me3	ENSG00000225733	ASO_G0225733_04	down	minus	128	5	0	128	5	124112
H3K36me3	ENSG00000225733	ASO_G0225733_AD_03	down	plus	363	1	0	363	5	123877
H3K36me3	ENSG00000225733	ASO_G0225733_AD_03	up	plus	201	1	0	201	5	124039
H3K36me3	ENSG00000225733	ASO_G0225733_AD_03	down	minus	363	5	0	363	5	123877
H3K36me3	ENSG00000225733	ASO_G0225733_AD_03	up	minus	201	5	0	201	5	124039
H3K36me3	ENSG00000225733	ASO_G0225733_AD_06	up	plus	22	1	0	22	5	124218
H3K36me3	ENSG00000225733	ASO_G0225733_AD_06	down	plus	107	1	0	107	5	124133
H3K36me3	ENSG00000225733	ASO_G0225733_AD_06	up	minus	22	5	0	22	5	124218
H3K36me3	ENSG00000225733	ASO_G0225733_AD_06	down	minus	107	5	0	107	5	124133
H3K36me3	ENSG00000225791	ASO_G0225791_05	down	plus	3	3	0	3	3	124239
H3K36me3	ENSG00000225791	ASO_G0225791_AD_05	up	plus	1	3	0	1	3	124241
H3K36me3	ENSG00000225791	ASO_G0225791_AD_05	down	plus	1	3	0	1	3	124241
H3K36me3	ENSG00000227053	ASO_G0227053_03	up	minus	653	79	1	652	57	123535
H3K36me3	ENSG00000227053	ASO_G0227053_03	down	plus	1175	58	6	1169	52	123018
H3K36me3	ENSG00000227053	ASO_G0227053_03	down	minus	1175	79	6	1169	52	123018
H3K36me3	ENSG00000227053	ASO_G0227053_03	up	plus	653	58	1	652	57	123535
H3K36me3	ENSG00000227053	ASO_G0227053_04	up	minus	135	79	1	134	57	124053
H3K36me3	ENSG00000227053	ASO_G0227053_04	up	plus	135	58	1	134	57	124053
H3K36me3	ENSG00000227053	ASO_G0227053_04	down	minus	312	79	1	311	57	123876
H3K36me3	ENSG00000227053	ASO_G0227053_04	down	plus	312	58	1	311	57	123876
H3K36me3	ENSG00000228526	ASO_G0228526_10	down	minus	8	590	0	8	879	123358
H3K36me3	ENSG00000228526	ASO_G0228526_10	up	plus	4	879	0	4	879	123362
H3K36me3	ENSG00000228526	ASO_G0228526_10	down	plus	8	879	0	8	879	123358
H3K36me3	ENSG00000228526	ASO_G0228526_10	up	minus	4	590	0	4	879	123362
H3K36me3	ENSG00000229647	ASO_G0229647_06	up	minus	6	680	0	6	680	123559
H3K36me3	ENSG00000229647	ASO_G0229647_06	up	plus	6	1098	0	6	680	123559
H3K36me3	ENSG00000229647	ASO_G0229647_06	down	minus	56	680	1	55	679	123510
H3K36me3	ENSG00000229647	ASO_G0229647_06	down	plus	56	1098	1	55	679	123510
H3K36me3	ENSG00000229647	ASO_G0229647_AD_09	down	minus	2	680	0	2	680	123563
H3K36me3	ENSG00000229647	ASO_G0229647_AD_09	down	plus	2	1098	0	2	680	123563
H3K36me3	ENSG00000229852	ASO_G0229852_03	down	minus	389	25	1	388	24	123832
H3K36me3	ENSG00000229852	ASO_G0229852_03	up	minus	255	25	1	254	24	123966
H3K36me3	ENSG00000229852	ASO_G0229852_05	up	minus	12	25	0	12	25	124208
H3K36me3	ENSG00000229852	ASO_G0229852_05	down	minus	78	25	0	78	25	124142
H3K36me3	ENSG00000229852	ASO_G0229852_AD_01	up	minus	2	25	0	2	25	124218
H3K36me3	ENSG00000229852	ASO_G0229852_AD_01	down	minus	1	25	0	1	25	124219
H3K36me3	ENSG00000230630	ASO_G0230630_AD_04	down	minus	424	26	2	422	64	123757
H3K36me3	ENSG00000230630	ASO_G0230630_AD_04	up	plus	229	66	1	228	65	123951
H3K36me3	ENSG00000230630	ASO_G0230630_AD_04	down	plus	424	66	2	422	64	123757
H3K36me3	ENSG00000230630	ASO_G0230630_AD_04	up	minus	229	26	1	228	65	123951
H3K36me3	ENSG00000231185	ASO_G0231185_02	down	plus	383	28	0	383	104	123758
H3K36me3	ENSG00000231185	ASO_G0231185_02	down	minus	383	104	0	383	104	123758
H3K36me3	ENSG00000231185	ASO_G0231185_02	up	minus	177	104	0	177	104	123964
H3K36me3	ENSG00000231185	ASO_G0231185_02	up	plus	177	28	0	177	104	123964
H3K36me3	ENSG00000231185	ASO_G0231185_03	up	plus	322	28	0	322	104	123819
H3K36me3	ENSG00000231185	ASO_G0231185_03	up	minus	322	104	0	322	104	123819
H3K36me3	ENSG00000231185	ASO_G0231185_03	down	plus	522	28	1	521	103	123620
H3K36me3	ENSG00000231185	ASO_G0231185_03	down	minus	522	104	1	521	103	123620
H3K36me3	ENSG00000233117	ASO_G0233117_02	up	plus	687	4	0	687	4	123554
H3K36me3	ENSG00000233117	ASO_G0233117_02	down	plus	512	4	0	512	4	123729
H3K36me3	ENSG00000233117	ASO_G0233117_04	down	plus	3	4	0	3	4	124238
H3K36me3	ENSG00000233117	ASO_G0233117_04	up	plus	1	4	0	1	4	124240
H3K36me3	ENSG00000233396	ASO_G0233396_02	down	plus	11	29	0	11	56	124178
H3K36me3	ENSG00000233396	ASO_G0233396_02	down	minus	11	56	0	11	56	124178
H3K36me3	ENSG00000233396	ASO_G0233396_07	down	minus	3110	56	7	3103	49	121086
H3K36me3	ENSG00000233396	ASO_G0233396_07	up	plus	2912	29	3	2909	53	121280
H3K36me3	ENSG00000233396	ASO_G0233396_07	down	plus	3110	29	7	3103	49	121086
H3K36me3	ENSG00000233396	ASO_G0233396_07	up	minus	2912	56	3	2909	53	121280
H3K36me3	ENSG00000234456	ASO_G0234456_01	up	minus	1	350	0	1	1021	123223
H3K36me3	ENSG00000234456	ASO_G0234456_01	down	plus	20	1021	3	17	1018	123207
H3K36me3	ENSG00000234456	ASO_G0234456_01	down	minus	20	350	3	17	1018	123207
H3K36me3	ENSG00000234456	ASO_G0234456_01	up	plus	1	1021	0	1	1021	123223
H3K36me3	ENSG00000234456	ASO_G0234456_04	up	minus	9	350	0	9	1021	123215
H3K36me3	ENSG00000234456	ASO_G0234456_04	up	plus	9	1021	0	9	1021	123215
H3K36me3	ENSG00000234456	ASO_G0234456_04	down	plus	31	1021	1	30	1020	123194
H3K36me3	ENSG00000234456	ASO_G0234456_04	down	minus	31	350	1	30	1020	123194
H3K36me3	ENSG00000234546	ASO_G0234546_02	down	plus	8	778	0	8	1016	123221
H3K36me3	ENSG00000234546	ASO_G0234546_02	down	minus	8	1016	0	8	1016	123221
H3K36me3	ENSG00000234546	ASO_G0234546_02	up	minus	5	1016	0	5	1016	123224
H3K36me3	ENSG00000234546	ASO_G0234546_02	up	plus	5	778	0	5	1016	123224
H3K36me3	ENSG00000234546	ASO_G0234546_07	down	plus	117	778	1	116	1015	123113
H3K36me3	ENSG00000234546	ASO_G0234546_07	up	minus	41	1016	1	40	1015	123189
H3K36me3	ENSG00000234546	ASO_G0234546_07	up	plus	41	778	1	40	1015	123189
H3K36me3	ENSG00000234546	ASO_G0234546_07	down	minus	117	1016	1	116	1015	123113
H3K36me3	ENSG00000234608	ASO_G0234608_06	down	plus	619	324	10	609	314	123312
H3K36me3	ENSG00000234608	ASO_G0234608_06	up	plus	227	324	1	226	323	123695
H3K36me3	ENSG00000234608	ASO_G0234608_06	up	minus	227	111	1	226	323	123695
H3K36me3	ENSG00000234608	ASO_G0234608_06	down	minus	619	111	10	609	314	123312
H3K36me3	ENSG00000234608	ASO_G0234608_AD_01	up	minus	53	111	0	53	324	123868
H3K36me3	ENSG00000234608	ASO_G0234608_AD_01	down	plus	48	324	0	48	324	123873
H3K36me3	ENSG00000234608	ASO_G0234608_AD_01	up	plus	53	324	0	53	324	123868
H3K36me3	ENSG00000234608	ASO_G0234608_AD_01	down	minus	48	111	0	48	324	123873
H3K36me3	ENSG00000234608	ASO_G0234608_AD_04	down	plus	95	324	3	92	321	123829
H3K36me3	ENSG00000234608	ASO_G0234608_AD_04	down	minus	95	111	3	92	321	123829
H3K36me3	ENSG00000234608	ASO_G0234608_AD_04	up	minus	76	111	0	76	324	123845
H3K36me3	ENSG00000234608	ASO_G0234608_AD_04	up	plus	76	324	0	76	324	123845
H3K36me3	ENSG00000236753	ASO_G0236753_AD_01	down	minus	3	3	0	3	2	124240
H3K36me3	ENSG00000236753	ASO_G0236753_AD_01	down	plus	3	2	0	3	2	124240
H3K36me3	ENSG00000237187	ASO_G0237187_03	down	plus	4	708	0	4	355	123886
H3K36me3	ENSG00000237187	ASO_G0237187_03	down	minus	4	355	0	4	355	123886
H3K36me3	ENSG00000237187	ASO_G0237187_AD_01	down	plus	2	708	0	2	355	123888
H3K36me3	ENSG00000237187	ASO_G0237187_AD_01	down	minus	2	355	0	2	355	123888
H3K36me3	ENSG00000237187	ASO_G0237187_AD_08	down	plus	2	708	0	2	355	123888
H3K36me3	ENSG00000237187	ASO_G0237187_AD_08	up	plus	52	708	0	52	355	123838
H3K36me3	ENSG00000237187	ASO_G0237187_AD_08	down	minus	2	355	0	2	355	123888
H3K36me3	ENSG00000237187	ASO_G0237187_AD_08	up	minus	52	355	0	52	355	123838
H3K36me3	ENSG00000237298	ASO_G0237298_01	down	minus	2	1	0	2	1	124242
H3K36me3	ENSG00000237298	ASO_G0237298_09	up	minus	4	1	0	4	1	124240
H3K36me3	ENSG00000237298	ASO_G0237298_09	down	minus	32	1	0	32	1	124212
H3K36me3	ENSG00000238266	ASO_G0238266_03	down	plus	7	1	0	7	1	124237
H3K36me3	ENSG00000238266	ASO_G0238266_AD_06	down	plus	254	1	0	254	1	123990
H3K36me3	ENSG00000238266	ASO_G0238266_AD_06	up	plus	260	1	0	260	1	123984
H3K36me3	ENSG00000245571	ASO_G0245571_06	up	minus	7	1	0	7	1	124237
H3K36me3	ENSG00000245571	ASO_G0245571_06	up	plus	7	8	0	7	1	124237
H3K36me3	ENSG00000245571	ASO_G0245571_06	down	plus	43	8	0	43	1	124201
H3K36me3	ENSG00000245571	ASO_G0245571_06	down	minus	43	1	0	43	1	124201
H3K36me3	ENSG00000246089	ASO_G0246089_02	down	plus	30	49	0	30	93	124122
H3K36me3	ENSG00000246089	ASO_G0246089_02	down	minus	30	93	0	30	93	124122
H3K36me3	ENSG00000246089	ASO_G0246089_02	up	minus	1	93	0	1	93	124151
H3K36me3	ENSG00000246089	ASO_G0246089_02	up	plus	1	49	0	1	93	124151
H3K36me3	ENSG00000246273	ASO_G0246273_02	up	minus	266	8	0	266	8	123971
H3K36me3	ENSG00000246273	ASO_G0246273_02	down	minus	496	8	0	496	8	123741
H3K36me3	ENSG00000246430	ASO_G0246430_03	up	plus	305	43	0	305	14	123926
H3K36me3	ENSG00000246430	ASO_G0246430_03	up	minus	305	14	0	305	14	123926
H3K36me3	ENSG00000246430	ASO_G0246430_03	down	minus	630	14	0	630	14	123601
H3K36me3	ENSG00000246430	ASO_G0246430_03	down	plus	630	43	0	630	14	123601
H3K36me3	ENSG00000246430	ASO_G0246430_AD_03	down	plus	6	43	0	6	14	124225
H3K36me3	ENSG00000246430	ASO_G0246430_AD_03	down	minus	6	14	0	6	14	124225
H3K36me3	ENSG00000247572	ASO_G0247572_08	up	plus	1	2	0	1	2	124242
H3K36me3	ENSG00000247572	ASO_G0247572_08	down	plus	2	2	0	2	2	124241
H3K36me3	ENSG00000247572	ASO_G0247572_09	down	plus	36	2	0	36	2	124207
H3K36me3	ENSG00000247572	ASO_G0247572_09	up	plus	12	2	0	12	2	124231
H3K36me3	ENSG00000250786	ASO_G0250786_AD_10	down	plus	7	705	0	7	705	123533
H3K36me3	ENSG00000250786	ASO_G0250786_AD_10	up	minus	2	719	0	2	705	123538
H3K36me3	ENSG00000250786	ASO_G0250786_AD_10	down	minus	7	719	0	7	705	123533
H3K36me3	ENSG00000250786	ASO_G0250786_AD_10	up	plus	2	705	0	2	705	123538
H3K36me3	ENSG00000251580	ASO_G0251580_AD_05	down	minus	96	8824	15	81	8808	115341
H3K36me3	ENSG00000251580	ASO_G0251580_AD_05	up	minus	38	8824	3	35	8820	115387
H3K36me3	ENSG00000251580	ASO_G0251580_AD_05	up	plus	38	8496	3	35	8820	115387
H3K36me3	ENSG00000251580	ASO_G0251580_AD_05	down	plus	96	8496	15	81	8808	115341
H3K36me3	ENSG00000253982	ASO_G0253982_AD_01	down	minus	2	2641	0	2	1842	122401
H3K36me3	ENSG00000253982	ASO_G0253982_AD_01	down	plus	2	1842	0	2	1842	122401
H3K36me3	ENSG00000255121	ASO_G0255121_02	down	minus	1	19	0	1	19	124225
H3K36me3	ENSG00000255121	ASO_G0255121_08	down	minus	2	19	0	2	19	124224
H3K36me3	ENSG00000256268	ASO_G0256268_AD_03	down	plus	2	138	0	2	138	124105
H3K36me3	ENSG00000256268	ASO_G0256268_AD_03	down	minus	2	75	0	2	138	124105
H3K36me3	ENSG00000256268	ASO_G0256268_AD_06	down	minus	51	75	0	51	138	124056
H3K36me3	ENSG00000256268	ASO_G0256268_AD_06	up	plus	15	138	0	15	138	124092
H3K36me3	ENSG00000256268	ASO_G0256268_AD_06	up	minus	15	75	0	15	138	124092
H3K36me3	ENSG00000256268	ASO_G0256268_AD_06	down	plus	51	138	0	51	138	124056
H3K36me3	ENSG00000256268	ASO_G0256268_AD_07	down	minus	209	75	4	205	134	123902
H3K36me3	ENSG00000256268	ASO_G0256268_AD_07	up	minus	191	75	2	189	136	123918
H3K36me3	ENSG00000256268	ASO_G0256268_AD_07	down	plus	209	138	4	205	134	123902
H3K36me3	ENSG00000256268	ASO_G0256268_AD_07	up	plus	191	138	2	189	136	123918
H3K36me3	ENSG00000257219	ASO_G0257219_09	down	plus	6	3126	3	3	3123	121116
H3K36me3	ENSG00000257219	ASO_G0257219_09	down	minus	6	1989	3	3	3123	121116
H3K36me3	ENSG00000257219	ASO_G0257219_AD_05	up	plus	24	3126	3	21	3123	121098
H3K36me3	ENSG00000257219	ASO_G0257219_AD_05	down	minus	95	1989	17	78	3109	121041
H3K36me3	ENSG00000257219	ASO_G0257219_AD_05	up	minus	24	1989	3	21	3123	121098
H3K36me3	ENSG00000257219	ASO_G0257219_AD_05	down	plus	95	3126	17	78	3109	121041
H3K36me3	ENSG00000257219	ASO_G0257219_AD_10	down	plus	6	3126	1	5	3125	121114
H3K36me3	ENSG00000257219	ASO_G0257219_AD_10	down	minus	6	1989	1	5	3125	121114
H3K36me3	ENSG00000257219	ASO_G0257219_AD_10	up	minus	1	1989	0	1	3126	121118
H3K36me3	ENSG00000257219	ASO_G0257219_AD_10	up	plus	1	3126	0	1	3126	121118
H3K36me3	ENSG00000260032	ASO_G0260032_AD_01	up	minus	151	30	0	151	30	124064
H3K36me3	ENSG00000260032	ASO_G0260032_AD_01	down	minus	404	30	0	404	30	123811
H3K36me3	ENSG00000260032	ASO_G0260032_AD_01	up	plus	151	47	0	151	30	124064
H3K36me3	ENSG00000260032	ASO_G0260032_AD_01	down	plus	404	47	0	404	30	123811
H3K36me3	ENSG00000260032	ASO_G0260032_AD_06	up	plus	136	47	0	136	30	124079
H3K36me3	ENSG00000260032	ASO_G0260032_AD_06	down	plus	96	47	0	96	30	124119
H3K36me3	ENSG00000260032	ASO_G0260032_AD_06	down	minus	96	30	0	96	30	124119
H3K36me3	ENSG00000260032	ASO_G0260032_AD_06	up	minus	136	30	0	136	30	124079
H3K36me3	ENSG00000267577	ASO_G0267577_01	up	minus	3922	541	25	3896	401	119923
H3K36me3	ENSG00000267577	ASO_G0267577_01	down	minus	4376	541	91	4285	335	119534
H3K36me3	ENSG00000267577	ASO_G0267577_01	down	plus	4376	426	91	4285	335	119534
H3K36me3	ENSG00000267577	ASO_G0267577_01	up	plus	3922	426	25	3896	401	119923
H3K36me3	ENSG00000267577	ASO_G0267577_03	down	minus	2220	541	51	2169	375	121650
H3K36me3	ENSG00000267577	ASO_G0267577_03	up	minus	1427	541	16	1411	410	122408
H3K36me3	ENSG00000267577	ASO_G0267577_03	down	plus	2220	426	51	2169	375	121650
H3K36me3	ENSG00000267577	ASO_G0267577_03	up	plus	1427	426	16	1411	410	122408
H3K36me3	ENSG00000268895	ASO_G0268895_01	down	plus	464	489	20	444	469	123312
H3K36me3	ENSG00000268895	ASO_G0268895_01	up	plus	385	489	1	384	488	123372
H3K36me3	ENSG00000268895	ASO_G0268895_01	up	minus	385	792	1	384	488	123372
H3K36me3	ENSG00000268895	ASO_G0268895_01	down	minus	464	792	20	444	469	123312
H3K36me3	ENSG00000268895	ASO_G0268895_03	down	plus	1406	489	25	1381	464	122375
H3K36me3	ENSG00000268895	ASO_G0268895_03	down	minus	1406	792	25	1381	464	122375
H3K36me3	ENSG00000268895	ASO_G0268895_03	up	plus	814	489	16	798	473	122958
H3K36me3	ENSG00000268895	ASO_G0268895_03	up	minus	814	792	16	798	473	122958
H3K36me3	ENSG00000269834	ASO_G0269834_02	up	plus	11	1	0	11	1	124233
H3K36me3	ENSG00000269834	ASO_G0269834_02	down	plus	41	1	0	41	1	124203
H3K36me3	ENSG00000269834	ASO_G0269834_AD_02	up	plus	21	1	0	21	1	124223
H3K36me3	ENSG00000269834	ASO_G0269834_AD_02	down	plus	47	1	0	47	1	124197
H3K36me3	ENSG00000269834	ASO_G0269834_AD_06	down	plus	24	1	0	24	1	124220
H3K36me3	ENSG00000269834	ASO_G0269834_AD_06	up	plus	23	1	0	23	1	124221
H3K36me3	ENSG00000270069	ASO_G0270069_05	down	plus	1	534	0	1	534	123710
H3K36me3	ENSG00000270069	ASO_G0270069_05	down	minus	1	308	0	1	534	123710
H3K36me3	ENSG00000273015	ASO_G0273015_05	down	minus	32	125	0	32	125	124088
H3K36me3	ENSG00000273015	ASO_G0273015_05	up	minus	44	125	0	44	125	124076
H3K36me3	ENSG00000273015	ASO_G0273015_05	down	plus	32	51	0	32	125	124088
H3K36me3	ENSG00000273015	ASO_G0273015_05	up	plus	44	51	0	44	125	124076
H3K36me3	ENSG00000273015	ASO_G0273015_AD_07	down	plus	5	51	0	5	125	124115
H3K36me3	ENSG00000273015	ASO_G0273015_AD_07	down	minus	5	125	0	5	125	124115
