hm	lnc	aso	expr	corr	number_of_DEG	number_genes_from_himorna	TP	TN	FP	FN
H3K9ac	ENSG00000225791	ASO_G0225791_AD_05	up	minus	1	372	0	1	178	124066
H3K9ac	ENSG00000225791	ASO_G0225791_AD_05	down	minus	1	372	0	1	178	124066
H3K9ac	ENSG00000225791	ASO_G0225791_AD_05	up	plus	1	178	0	1	178	124066
H3K9ac	ENSG00000226950	ASO_G0226950_02	down	plus	2	2	0	2	7	124236
H3K9ac	ENSG00000226950	ASO_G0226950_02	down	minus	2	7	0	2	7	124236
H3K9ac	ENSG00000226950	ASO_G0226950_04	down	plus	21	2	0	21	7	124217
H3K9ac	ENSG00000226950	ASO_G0226950_04	up	minus	44	7	0	44	7	124194
H3K9ac	ENSG00000226950	ASO_G0226950_04	up	plus	44	2	0	44	7	124194
H3K9ac	ENSG00000226950	ASO_G0226950_04	down	minus	21	7	0	21	7	124217
H3K9ac	ENSG00000226950	ASO_G0226950_05	down	plus	51	2	0	51	7	124187
H3K9ac	ENSG00000226950	ASO_G0226950_05	up	minus	23	7	0	23	7	124215
H3K9ac	ENSG00000226950	ASO_G0226950_05	down	minus	51	7	0	51	7	124187
H3K9ac	ENSG00000226950	ASO_G0226950_05	up	plus	23	2	0	23	7	124215
H3K9ac	ENSG00000226950	ASO_G0226950_AD_07	down	minus	52	7	0	52	7	124186
H3K9ac	ENSG00000226950	ASO_G0226950_AD_07	up	minus	11	7	0	11	7	124227
H3K9ac	ENSG00000226950	ASO_G0226950_AD_07	up	plus	11	2	0	11	7	124227
H3K9ac	ENSG00000226950	ASO_G0226950_AD_07	down	plus	52	2	0	52	7	124186
H3K9ac	ENSG00000227036	ASO_G0227036_04	down	plus	197	689	3	194	280	123768
H3K9ac	ENSG00000227036	ASO_G0227036_04	up	plus	144	689	1	143	282	123819
H3K9ac	ENSG00000227036	ASO_G0227036_04	down	minus	197	283	3	194	280	123768
H3K9ac	ENSG00000227036	ASO_G0227036_04	up	minus	144	283	1	143	282	123819
H3K9ac	ENSG00000227036	ASO_G0227036_AD_07	down	plus	1	689	0	1	283	123961
H3K9ac	ENSG00000227036	ASO_G0227036_AD_07	up	minus	1	283	0	1	283	123961
H3K9ac	ENSG00000227036	ASO_G0227036_AD_07	up	plus	1	689	0	1	283	123961
H3K9ac	ENSG00000227036	ASO_G0227036_AD_07	down	minus	1	283	0	1	283	123961
H3K9ac	ENSG00000230590	ASO_G0230590_02	down	plus	14	45	0	14	61	124170
H3K9ac	ENSG00000230590	ASO_G0230590_02	up	plus	5	45	0	5	61	124179
H3K9ac	ENSG00000230590	ASO_G0230590_02	up	minus	5	61	0	5	61	124179
H3K9ac	ENSG00000230590	ASO_G0230590_02	down	minus	14	61	0	14	61	124170
H3K9ac	ENSG00000230590	ASO_G0230590_05	down	minus	9	61	0	9	61	124175
H3K9ac	ENSG00000230590	ASO_G0230590_05	down	plus	9	45	0	9	61	124175
H3K9ac	ENSG00000230590	ASO_G0230590_06	down	minus	3	61	0	3	61	124181
H3K9ac	ENSG00000230590	ASO_G0230590_06	down	plus	3	45	0	3	61	124181
H3K9ac	ENSG00000230590	ASO_G0230590_AD_02	up	plus	11	45	0	11	61	124173
H3K9ac	ENSG00000230590	ASO_G0230590_AD_02	down	minus	390	61	2	388	59	123796
H3K9ac	ENSG00000230590	ASO_G0230590_AD_02	up	minus	11	61	0	11	61	124173
H3K9ac	ENSG00000230590	ASO_G0230590_AD_02	down	plus	390	45	2	388	59	123796
H3K9ac	ENSG00000230590	ASO_G0230590_AD_03	down	minus	8	61	0	8	61	124176
H3K9ac	ENSG00000230590	ASO_G0230590_AD_03	down	plus	8	45	0	8	61	124176
H3K9ac	ENSG00000230630	ASO_G0230630_AD_04	down	plus	424	147	7	417	460	123361
H3K9ac	ENSG00000230630	ASO_G0230630_AD_04	up	plus	229	147	2	227	465	123551
H3K9ac	ENSG00000230630	ASO_G0230630_AD_04	up	minus	229	467	2	227	465	123551
H3K9ac	ENSG00000230630	ASO_G0230630_AD_04	down	minus	424	467	7	417	460	123361
H3K9ac	ENSG00000233117	ASO_G0233117_02	up	plus	687	1686	16	671	1670	121888
H3K9ac	ENSG00000233117	ASO_G0233117_02	up	minus	687	1773	16	671	1670	121888
H3K9ac	ENSG00000233117	ASO_G0233117_02	down	minus	512	1773	47	465	1639	122094
H3K9ac	ENSG00000233117	ASO_G0233117_02	down	plus	512	1686	47	465	1639	122094
H3K9ac	ENSG00000233117	ASO_G0233117_04	up	plus	1	1686	0	1	1686	122558
H3K9ac	ENSG00000233117	ASO_G0233117_04	up	minus	1	1773	0	1	1686	122558
H3K9ac	ENSG00000233117	ASO_G0233117_04	down	minus	3	1773	1	2	1685	122557
H3K9ac	ENSG00000233117	ASO_G0233117_04	down	plus	3	1686	1	2	1685	122557
H3K9ac	ENSG00000233396	ASO_G0233396_02	down	minus	11	3	0	11	2	124232
H3K9ac	ENSG00000233396	ASO_G0233396_02	down	plus	11	2	0	11	2	124232
H3K9ac	ENSG00000233396	ASO_G0233396_07	down	minus	3110	3	0	3110	2	121133
H3K9ac	ENSG00000233396	ASO_G0233396_07	down	plus	3110	2	0	3110	2	121133
H3K9ac	ENSG00000233396	ASO_G0233396_07	up	minus	2912	3	0	2912	2	121331
H3K9ac	ENSG00000233396	ASO_G0233396_07	up	plus	2912	2	0	2912	2	121331
H3K9ac	ENSG00000233937	ASO_G0233937_05	down	plus	1	55	0	1	55	124189
H3K9ac	ENSG00000233937	ASO_G0233937_05	down	minus	1	21	0	1	55	124189
H3K9ac	ENSG00000234456	ASO_G0234456_01	up	plus	1	275	0	1	194	124050
H3K9ac	ENSG00000234456	ASO_G0234456_01	down	plus	20	275	0	20	194	124031
H3K9ac	ENSG00000234456	ASO_G0234456_01	up	minus	1	194	0	1	194	124050
H3K9ac	ENSG00000234456	ASO_G0234456_01	down	minus	20	194	0	20	194	124031
H3K9ac	ENSG00000234456	ASO_G0234456_04	down	minus	31	194	0	31	194	124020
H3K9ac	ENSG00000234456	ASO_G0234456_04	up	plus	9	275	0	9	194	124042
H3K9ac	ENSG00000234456	ASO_G0234456_04	up	minus	9	194	0	9	194	124042
H3K9ac	ENSG00000234456	ASO_G0234456_04	down	plus	31	275	0	31	194	124020
H3K9ac	ENSG00000234608	ASO_G0234608_06	down	plus	619	2	0	619	2	123624
H3K9ac	ENSG00000234608	ASO_G0234608_06	up	plus	227	2	0	227	2	124016
H3K9ac	ENSG00000234608	ASO_G0234608_AD_01	up	plus	53	2	0	53	2	124190
H3K9ac	ENSG00000234608	ASO_G0234608_AD_01	down	plus	48	2	0	48	2	124195
H3K9ac	ENSG00000234608	ASO_G0234608_AD_04	up	plus	76	2	0	76	2	124167
H3K9ac	ENSG00000234608	ASO_G0234608_AD_04	down	plus	95	2	0	95	2	124148
H3K9ac	ENSG00000236753	ASO_G0236753_AD_01	down	plus	3	25	0	3	25	124217
H3K9ac	ENSG00000236753	ASO_G0236753_AD_01	down	minus	3	93	0	3	25	124217
H3K9ac	ENSG00000236810	ASO_G0236810_AD_02	down	minus	2	2	0	2	2	124241
H3K9ac	ENSG00000236810	ASO_G0236810_AD_06	down	minus	1	2	0	1	2	124242
H3K9ac	ENSG00000236810	ASO_G0236810_AD_06	up	minus	6	2	0	6	2	124237
H3K9ac	ENSG00000237187	ASO_G0237187_03	down	plus	4	2394	1	3	2393	121848
H3K9ac	ENSG00000237187	ASO_G0237187_03	down	minus	4	1565	1	3	2393	121848
H3K9ac	ENSG00000237187	ASO_G0237187_AD_01	down	plus	2	2394	2	0	2392	121851
H3K9ac	ENSG00000237187	ASO_G0237187_AD_01	down	minus	2	1565	2	0	2392	121851
H3K9ac	ENSG00000237187	ASO_G0237187_AD_08	down	plus	2	2394	0	2	2394	121849
H3K9ac	ENSG00000237187	ASO_G0237187_AD_08	down	minus	2	1565	0	2	2394	121849
H3K9ac	ENSG00000237187	ASO_G0237187_AD_08	up	minus	52	1565	2	50	2392	121801
H3K9ac	ENSG00000237187	ASO_G0237187_AD_08	up	plus	52	2394	2	50	2392	121801
H3K9ac	ENSG00000240875	ASO_G0240875_01	down	plus	2	2431	0	2	1819	122424
H3K9ac	ENSG00000240875	ASO_G0240875_01	down	minus	2	1819	0	2	1819	122424
H3K9ac	ENSG00000240875	ASO_G0240875_01	up	minus	3	1819	0	3	1819	122423
H3K9ac	ENSG00000240875	ASO_G0240875_01	up	plus	3	2431	0	3	1819	122423
H3K9ac	ENSG00000240875	ASO_G0240875_02	down	plus	89	2431	13	76	1806	122350
H3K9ac	ENSG00000240875	ASO_G0240875_02	up	minus	72	1819	3	69	1816	122357
H3K9ac	ENSG00000240875	ASO_G0240875_02	up	plus	72	2431	3	69	1816	122357
H3K9ac	ENSG00000240875	ASO_G0240875_02	down	minus	89	1819	13	76	1806	122350
H3K9ac	ENSG00000240875	ASO_G0240875_03	down	minus	302	1819	24	278	1795	122148
H3K9ac	ENSG00000240875	ASO_G0240875_03	up	plus	163	2431	8	155	1811	122271
H3K9ac	ENSG00000240875	ASO_G0240875_03	down	plus	302	2431	24	278	1795	122148
H3K9ac	ENSG00000240875	ASO_G0240875_03	up	minus	163	1819	8	155	1811	122271
H3K9ac	ENSG00000240875	ASO_G0240875_04	up	plus	2	2431	0	2	1819	122424
H3K9ac	ENSG00000240875	ASO_G0240875_04	down	minus	6	1819	1	5	1818	122421
H3K9ac	ENSG00000240875	ASO_G0240875_04	up	minus	2	1819	0	2	1819	122424
H3K9ac	ENSG00000240875	ASO_G0240875_04	down	plus	6	2431	1	5	1818	122421
H3K9ac	ENSG00000240875	ASO_G0240875_10	down	minus	6	1819	0	6	1819	122420
H3K9ac	ENSG00000240875	ASO_G0240875_10	up	plus	14	2431	2	12	1817	122414
H3K9ac	ENSG00000240875	ASO_G0240875_10	down	plus	6	2431	0	6	1819	122420
H3K9ac	ENSG00000240875	ASO_G0240875_10	up	minus	14	1819	2	12	1817	122414
H3K9ac	ENSG00000245849	ASO_G0245849_AD_07	down	minus	11	1	0	11	1	124233
H3K9ac	ENSG00000245849	ASO_G0245849_AD_07	up	plus	4	2	0	4	1	124240
H3K9ac	ENSG00000245849	ASO_G0245849_AD_07	down	plus	11	2	0	11	1	124233
H3K9ac	ENSG00000245849	ASO_G0245849_AD_07	up	minus	4	1	0	4	1	124240
H3K9ac	ENSG00000245937	ASO_G0245937_01	up	plus	5	155	0	5	317	123923
H3K9ac	ENSG00000245937	ASO_G0245937_01	down	minus	34	317	0	34	317	123894
H3K9ac	ENSG00000245937	ASO_G0245937_01	up	minus	5	317	0	5	317	123923
H3K9ac	ENSG00000245937	ASO_G0245937_01	down	plus	34	155	0	34	317	123894
H3K9ac	ENSG00000245937	ASO_G0245937_AD_02	down	plus	1	155	0	1	317	123927
