hm	lnc	aso	expr	corr	number_of_DEG	number_genes_from_himorna	TP	TN	FP	FN
H3K27ac	ENSG00000204054	ASO_G0204054_10	down	plus	1	2786	0	1	2786	121458
H3K27ac	ENSG00000205181	ASO_G0205181_01	up	plus	11	2918	1	10	2917	121317
H3K27ac	ENSG00000205181	ASO_G0205181_01	down	plus	65	2918	9	56	2909	121271
H3K27ac	ENSG00000205181	ASO_G0205181_01	down	minus	65	5534	9	56	2909	121271
H3K27ac	ENSG00000205181	ASO_G0205181_01	up	minus	11	5534	1	10	2917	121317
H3K27ac	ENSG00000212978	ASO_G0212978_01	up	minus	4	14651	0	4	6194	118047
H3K27ac	ENSG00000212978	ASO_G0212978_01	down	minus	24	14651	12	12	6182	118039
H3K27ac	ENSG00000212978	ASO_G0212978_01	down	plus	24	6194	12	12	6182	118039
H3K27ac	ENSG00000212978	ASO_G0212978_01	up	plus	4	6194	0	4	6194	118047
H3K27ac	ENSG00000212978	ASO_G0212978_02	up	minus	26	14651	4	22	6190	118029
H3K27ac	ENSG00000212978	ASO_G0212978_02	down	minus	41	14651	11	30	6183	118021
H3K27ac	ENSG00000212978	ASO_G0212978_02	down	plus	41	6194	11	30	6183	118021
H3K27ac	ENSG00000212978	ASO_G0212978_02	up	plus	26	6194	4	22	6190	118029
H3K27ac	ENSG00000212978	ASO_G0212978_03	up	plus	196	6194	10	186	6184	117865
H3K27ac	ENSG00000212978	ASO_G0212978_03	down	minus	324	14651	67	257	6127	117794
H3K27ac	ENSG00000212978	ASO_G0212978_03	up	minus	196	14651	10	186	6184	117865
H3K27ac	ENSG00000212978	ASO_G0212978_03	down	plus	324	6194	67	257	6127	117794
H3K27ac	ENSG00000214548	ASO_G0214548_01	up	minus	744	18792	76	668	5483	118018
H3K27ac	ENSG00000214548	ASO_G0214548_01	up	plus	744	5559	76	668	5483	118018
H3K27ac	ENSG00000214548	ASO_G0214548_01	down	minus	315	18792	57	258	5502	118428
H3K27ac	ENSG00000214548	ASO_G0214548_01	down	plus	315	5559	57	258	5502	118428
H3K27ac	ENSG00000214548	ASO_G0214548_AD_09	down	plus	536	5559	61	475	5498	118211
H3K27ac	ENSG00000214548	ASO_G0214548_AD_09	up	plus	676	5559	96	580	5463	118106
H3K27ac	ENSG00000214548	ASO_G0214548_AD_09	up	minus	676	18792	96	580	5463	118106
H3K27ac	ENSG00000214548	ASO_G0214548_AD_09	down	minus	536	18792	61	475	5498	118211
H3K27ac	ENSG00000221817	ASO_G0221817_04	down	minus	298	1	0	298	1	123946
H3K27ac	ENSG00000221817	ASO_G0221817_04	up	minus	77	1	0	77	1	124167
H3K27ac	ENSG00000221817	ASO_G0221817_AD_08	down	minus	6	1	0	6	1	124238
H3K27ac	ENSG00000221817	ASO_G0221817_AD_08	up	minus	4	1	0	4	1	124240
H3K27ac	ENSG00000223478	ASO_G0223478_03	up	minus	23	827	0	23	827	123395
H3K27ac	ENSG00000223478	ASO_G0223478_03	up	plus	23	205	0	23	827	123395
H3K27ac	ENSG00000223478	ASO_G0223478_03	down	plus	175	205	4	171	823	123247
H3K27ac	ENSG00000223478	ASO_G0223478_03	down	minus	175	827	4	171	823	123247
H3K27ac	ENSG00000223485	ASO_G0223485_01	up	plus	1435	7149	207	1228	11948	110862
H3K27ac	ENSG00000223485	ASO_G0223485_01	up	minus	1435	12155	207	1228	11948	110862
H3K27ac	ENSG00000223485	ASO_G0223485_01	down	minus	1304	12155	458	846	11697	111244
H3K27ac	ENSG00000223485	ASO_G0223485_01	down	plus	1304	7149	458	846	11697	111244
H3K27ac	ENSG00000223485	ASO_G0223485_AD_04	up	minus	815	12155	174	641	11981	111449
H3K27ac	ENSG00000223485	ASO_G0223485_AD_04	up	plus	815	7149	174	641	11981	111449
H3K27ac	ENSG00000223485	ASO_G0223485_AD_04	down	minus	2023	12155	553	1470	11602	110620
H3K27ac	ENSG00000223485	ASO_G0223485_AD_04	down	plus	2023	7149	553	1470	11602	110620
H3K27ac	ENSG00000223485	ASO_G0223485_AD_06	down	plus	5	7149	0	5	12155	112085
H3K27ac	ENSG00000223485	ASO_G0223485_AD_06	down	minus	5	12155	0	5	12155	112085
H3K27ac	ENSG00000223485	ASO_G0223485_AD_06	up	minus	28	12155	1	27	12154	112063
H3K27ac	ENSG00000223485	ASO_G0223485_AD_06	up	plus	28	7149	1	27	12154	112063
H3K27ac	ENSG00000223546	ASO_G0223546_01	up	minus	1	2	0	1	3	124241
H3K27ac	ENSG00000223546	ASO_G0223546_01	up	plus	1	3	0	1	3	124241
H3K27ac	ENSG00000223546	ASO_G0223546_01	down	minus	2	2	0	2	3	124240
H3K27ac	ENSG00000223546	ASO_G0223546_01	down	plus	2	3	0	2	3	124240
H3K27ac	ENSG00000223546	ASO_G0223546_02	up	plus	101	3	0	101	3	124141
H3K27ac	ENSG00000223546	ASO_G0223546_02	down	minus	190	2	0	190	3	124052
H3K27ac	ENSG00000223546	ASO_G0223546_02	down	plus	190	3	0	190	3	124052
H3K27ac	ENSG00000223546	ASO_G0223546_02	up	minus	101	2	0	101	3	124141
H3K27ac	ENSG00000224165	ASO_G0224165_10	up	plus	212	1	0	212	1	124032
H3K27ac	ENSG00000224165	ASO_G0224165_10	down	plus	503	1	0	503	1	123741
H3K27ac	ENSG00000224165	ASO_G0224165_AD_07	down	plus	1	1	0	1	1	124243
H3K27ac	ENSG00000225733	ASO_G0225733_03	down	plus	13	4207	1	12	8597	115635
H3K27ac	ENSG00000225733	ASO_G0225733_03	down	minus	13	8598	1	12	8597	115635
H3K27ac	ENSG00000225733	ASO_G0225733_04	up	plus	106	4207	18	88	8580	115559
H3K27ac	ENSG00000225733	ASO_G0225733_04	down	minus	128	8598	24	104	8574	115543
H3K27ac	ENSG00000225733	ASO_G0225733_04	down	plus	128	4207	24	104	8574	115543
H3K27ac	ENSG00000225733	ASO_G0225733_04	up	minus	106	8598	18	88	8580	115559
H3K27ac	ENSG00000225733	ASO_G0225733_AD_03	down	minus	363	8598	85	278	8513	115369
H3K27ac	ENSG00000225733	ASO_G0225733_AD_03	up	plus	201	4207	38	163	8560	115484
H3K27ac	ENSG00000225733	ASO_G0225733_AD_03	up	minus	201	8598	38	163	8560	115484
H3K27ac	ENSG00000225733	ASO_G0225733_AD_03	down	plus	363	4207	85	278	8513	115369
H3K27ac	ENSG00000225733	ASO_G0225733_AD_06	down	minus	107	8598	23	84	8575	115563
H3K27ac	ENSG00000225733	ASO_G0225733_AD_06	up	minus	22	8598	2	20	8596	115627
H3K27ac	ENSG00000225733	ASO_G0225733_AD_06	down	plus	107	4207	23	84	8575	115563
H3K27ac	ENSG00000225733	ASO_G0225733_AD_06	up	plus	22	4207	2	20	8596	115627
H3K27ac	ENSG00000225791	ASO_G0225791_05	down	minus	3	109	0	3	56	124186
H3K27ac	ENSG00000225791	ASO_G0225791_05	down	plus	3	56	0	3	56	124186
H3K27ac	ENSG00000225791	ASO_G0225791_AD_05	down	minus	1	109	0	1	56	124188
H3K27ac	ENSG00000225791	ASO_G0225791_AD_05	up	minus	1	109	0	1	56	124188
H3K27ac	ENSG00000225791	ASO_G0225791_AD_05	up	plus	1	56	0	1	56	124188
H3K27ac	ENSG00000225791	ASO_G0225791_AD_05	down	plus	1	56	0	1	56	124188
H3K27ac	ENSG00000227036	ASO_G0227036_04	down	minus	197	1979	28	169	4503	119545
H3K27ac	ENSG00000227036	ASO_G0227036_04	down	plus	197	4531	28	169	4503	119545
H3K27ac	ENSG00000227036	ASO_G0227036_04	up	plus	144	4531	10	134	4521	119580
H3K27ac	ENSG00000227036	ASO_G0227036_04	up	minus	144	1979	10	134	4521	119580
H3K27ac	ENSG00000227036	ASO_G0227036_AD_07	up	minus	1	1979	0	1	4531	119713
H3K27ac	ENSG00000227036	ASO_G0227036_AD_07	down	minus	1	1979	0	1	4531	119713
H3K27ac	ENSG00000227036	ASO_G0227036_AD_07	down	plus	1	4531	0	1	4531	119713
H3K27ac	ENSG00000227036	ASO_G0227036_AD_07	up	plus	1	4531	0	1	4531	119713
H3K27ac	ENSG00000227053	ASO_G0227053_03	down	minus	1175	421	38	1137	518	122552
H3K27ac	ENSG00000227053	ASO_G0227053_03	up	plus	653	556	9	644	547	123045
H3K27ac	ENSG00000227053	ASO_G0227053_03	down	plus	1175	556	38	1137	518	122552
H3K27ac	ENSG00000227053	ASO_G0227053_03	up	minus	653	421	9	644	547	123045
H3K27ac	ENSG00000227053	ASO_G0227053_04	down	minus	312	421	12	300	544	123389
H3K27ac	ENSG00000227053	ASO_G0227053_04	up	minus	135	421	0	135	556	123554
H3K27ac	ENSG00000227053	ASO_G0227053_04	up	plus	135	556	0	135	556	123554
H3K27ac	ENSG00000227053	ASO_G0227053_04	down	plus	312	556	12	300	544	123389
H3K27ac	ENSG00000227811	ASO_G0227811_06	up	minus	19	52	0	19	52	124174
H3K27ac	ENSG00000227811	ASO_G0227811_06	down	plus	66	9	0	66	52	124127
H3K27ac	ENSG00000227811	ASO_G0227811_06	down	minus	66	52	0	66	52	124127
H3K27ac	ENSG00000227811	ASO_G0227811_06	up	plus	19	9	0	19	52	124174
H3K27ac	ENSG00000228526	ASO_G0228526_10	up	plus	4	2494	1	3	2675	121566
H3K27ac	ENSG00000228526	ASO_G0228526_10	up	minus	4	2677	1	3	2675	121566
H3K27ac	ENSG00000228526	ASO_G0228526_10	down	plus	8	2494	1	7	2675	121562
H3K27ac	ENSG00000228526	ASO_G0228526_10	down	minus	8	2677	1	7	2675	121562
H3K27ac	ENSG00000229647	ASO_G0229647_06	up	minus	6	9259	1	5	6177	118062
H3K27ac	ENSG00000229647	ASO_G0229647_06	up	plus	6	6178	1	5	6177	118062
H3K27ac	ENSG00000229647	ASO_G0229647_06	down	plus	56	6178	13	43	6165	118024
H3K27ac	ENSG00000229647	ASO_G0229647_06	down	minus	56	9259	13	43	6165	118024
H3K27ac	ENSG00000229647	ASO_G0229647_AD_09	down	minus	2	9259	1	1	6177	118066
H3K27ac	ENSG00000229647	ASO_G0229647_AD_09	down	plus	2	6178	1	1	6177	118066
H3K27ac	ENSG00000229847	ASO_G0229847_01	up	minus	12	10	0	12	10	124223
H3K27ac	ENSG00000229847	ASO_G0229847_01	down	plus	23	49	0	23	10	124212
H3K27ac	ENSG00000229847	ASO_G0229847_01	down	minus	23	10	0	23	10	124212
H3K27ac	ENSG00000229847	ASO_G0229847_01	up	plus	12	49	0	12	10	124223
H3K27ac	ENSG00000229847	ASO_G0229847_03	up	plus	27	49	0	27	10	124208
H3K27ac	ENSG00000229847	ASO_G0229847_03	down	plus	31	49	0	31	10	124204
H3K27ac	ENSG00000229847	ASO_G0229847_03	down	minus	31	10	0	31	10	124204
H3K27ac	ENSG00000229847	ASO_G0229847_03	up	minus	27	10	0	27	10	124208
H3K27ac	ENSG00000229847	ASO_G0229847_AD_02	down	minus	1151	10	0	1151	10	123084
H3K27ac	ENSG00000229847	ASO_G0229847_AD_02	up	plus	8	49	0	8	10	124227
H3K27ac	ENSG00000229847	ASO_G0229847_AD_02	up	minus	8	10	0	8	10	124227
H3K27ac	ENSG00000229847	ASO_G0229847_AD_02	down	plus	1151	49	0	1151	10	123084
H3K27ac	ENSG00000229847	ASO_G0229847_AD_04	up	minus	970	10	0	970	10	123265
H3K27ac	ENSG00000229847	ASO_G0229847_AD_04	down	minus	1733	10	0	1733	10	122502
H3K27ac	ENSG00000229847	ASO_G0229847_AD_04	up	plus	970	49	0	970	10	123265
H3K27ac	ENSG00000229847	ASO_G0229847_AD_04	down	plus	1733	49	0	1733	10	122502
H3K27ac	ENSG00000229852	ASO_G0229852_03	down	minus	389	992	31	358	1286	122570
H3K27ac	ENSG00000229852	ASO_G0229852_03	up	plus	255	1317	6	249	1311	122679
H3K27ac	ENSG00000229852	ASO_G0229852_03	down	plus	389	1317	31	358	1286	122570
H3K27ac	ENSG00000229852	ASO_G0229852_03	up	minus	255	992	6	249	1311	122679
H3K27ac	ENSG00000229852	ASO_G0229852_05	up	minus	12	992	0	12	1317	122916
H3K27ac	ENSG00000229852	ASO_G0229852_05	down	plus	78	1317	14	64	1303	122864
H3K27ac	ENSG00000229852	ASO_G0229852_05	down	minus	78	992	14	64	1303	122864
H3K27ac	ENSG00000229852	ASO_G0229852_05	up	plus	12	1317	0	12	1317	122916
H3K27ac	ENSG00000229852	ASO_G0229852_AD_01	up	plus	2	1317	0	2	1317	122926
H3K27ac	ENSG00000229852	ASO_G0229852_AD_01	down	minus	1	992	1	0	1316	122928
H3K27ac	ENSG00000229852	ASO_G0229852_AD_01	down	plus	1	1317	1	0	1316	122928
H3K27ac	ENSG00000229852	ASO_G0229852_AD_01	up	minus	2	992	0	2	1317	122926
H3K27ac	ENSG00000230074	ASO_G0230074_05	up	minus	1090	17	0	1090	17	123138
H3K27ac	ENSG00000230074	ASO_G0230074_05	down	minus	1276	17	0	1276	17	122952
H3K27ac	ENSG00000230074	ASO_G0230074_07	up	minus	57	17	0	57	17	124171
H3K27ac	ENSG00000230074	ASO_G0230074_07	down	minus	198	17	0	198	17	124030
H3K27ac	ENSG00000230630	ASO_G0230630_AD_04	down	minus	424	15563	65	359	7173	116648
H3K27ac	ENSG00000230630	ASO_G0230630_AD_04	up	minus	229	15563	38	191	7200	116816
H3K27ac	ENSG00000230630	ASO_G0230630_AD_04	up	plus	229	7238	38	191	7200	116816
H3K27ac	ENSG00000230630	ASO_G0230630_AD_04	down	plus	424	7238	65	359	7173	116648
H3K27ac	ENSG00000233117	ASO_G0233117_02	down	plus	512	4411	137	375	3531	120202
H3K27ac	ENSG00000233117	ASO_G0233117_02	down	minus	512	3668	137	375	3531	120202
H3K27ac	ENSG00000233117	ASO_G0233117_02	up	minus	687	3668	29	658	3639	119919
H3K27ac	ENSG00000233117	ASO_G0233117_02	up	plus	687	4411	29	658	3639	119919
H3K27ac	ENSG00000233117	ASO_G0233117_04	up	plus	1	4411	0	1	3668	120576
H3K27ac	ENSG00000233117	ASO_G0233117_04	down	plus	3	4411	0	3	3668	120574
H3K27ac	ENSG00000233117	ASO_G0233117_04	down	minus	3	3668	0	3	3668	120574
H3K27ac	ENSG00000233117	ASO_G0233117_04	up	minus	1	3668	0	1	3668	120576
H3K27ac	ENSG00000233396	ASO_G0233396_02	down	minus	11	3255	1	10	1592	122642
H3K27ac	ENSG00000233396	ASO_G0233396_02	down	plus	11	1594	1	10	1592	122642
H3K27ac	ENSG00000233396	ASO_G0233396_07	up	minus	2912	3255	72	2840	1521	119812
H3K27ac	ENSG00000233396	ASO_G0233396_07	down	plus	3110	1594	160	2950	1433	119702
H3K27ac	ENSG00000233396	ASO_G0233396_07	up	plus	2912	1594	72	2840	1521	119812
H3K27ac	ENSG00000233396	ASO_G0233396_07	down	minus	3110	3255	160	2950	1433	119702
H3K27ac	ENSG00000233527	ASO_G0233527_02	down	plus	2499	1	0	2499	1	121745
H3K27ac	ENSG00000233527	ASO_G0233527_02	up	plus	2257	1	0	2257	1	121987
H3K27ac	ENSG00000233527	ASO_G0233527_02	down	minus	2499	2	0	2499	1	121745
H3K27ac	ENSG00000233527	ASO_G0233527_02	up	minus	2257	2	0	2257	1	121987
H3K27ac	ENSG00000233527	ASO_G0233527_03	down	minus	1	2	0	1	1	124243
H3K27ac	ENSG00000233527	ASO_G0233527_03	down	plus	1	1	0	1	1	124243
H3K27ac	ENSG00000233527	ASO_G0233527_07	up	plus	1	1	0	1	1	124243
H3K27ac	ENSG00000233527	ASO_G0233527_07	up	minus	1	2	0	1	1	124243
H3K27ac	ENSG00000233621	ASO_G0233621_01	up	minus	202	12	0	202	12	124031
H3K27ac	ENSG00000233621	ASO_G0233621_01	down	minus	382	12	0	382	12	123851
H3K27ac	ENSG00000233621	ASO_G0233621_05	up	minus	189	12	1	188	11	124045
H3K27ac	ENSG00000233621	ASO_G0233621_05	down	minus	534	12	0	534	12	123699
H3K27ac	ENSG00000233901	ASO_G0233901_02	down	plus	2	11	0	2	11	124232
H3K27ac	ENSG00000233901	ASO_G0233901_02	down	minus	2	22	0	2	11	124232
H3K27ac	ENSG00000233901	ASO_G0233901_04	up	plus	56	11	0	56	11	124178
H3K27ac	ENSG00000233901	ASO_G0233901_04	down	plus	123	11	0	123	11	124111
H3K27ac	ENSG00000233901	ASO_G0233901_04	up	minus	56	22	0	56	11	124178
H3K27ac	ENSG00000233901	ASO_G0233901_04	down	minus	123	22	0	123	11	124111
H3K27ac	ENSG00000233901	ASO_G0233901_05	up	plus	1410	11	0	1410	11	122824
H3K27ac	ENSG00000233901	ASO_G0233901_05	up	minus	1410	22	0	1410	11	122824
H3K27ac	ENSG00000233901	ASO_G0233901_05	down	minus	1859	22	0	1859	11	122375
H3K27ac	ENSG00000233901	ASO_G0233901_05	down	plus	1859	11	0	1859	11	122375
H3K27ac	ENSG00000233937	ASO_G0233937_05	down	minus	1	24	0	1	24	124220
H3K27ac	ENSG00000233937	ASO_G0233937_05	down	plus	1	109	0	1	24	124220
H3K27ac	ENSG00000234327	ASO_G0234327_07	down	plus	1	37	0	1	31	124213
H3K27ac	ENSG00000234327	ASO_G0234327_07	down	minus	1	31	0	1	31	124213
H3K27ac	ENSG00000234456	ASO_G0234456_01	down	plus	20	5347	3	17	5344	118881
H3K27ac	ENSG00000234456	ASO_G0234456_01	up	minus	1	9546	0	1	5347	118897
H3K27ac	ENSG00000234456	ASO_G0234456_01	down	minus	20	9546	3	17	5344	118881
H3K27ac	ENSG00000234456	ASO_G0234456_01	up	plus	1	5347	0	1	5347	118897
H3K27ac	ENSG00000234456	ASO_G0234456_04	up	plus	9	5347	0	9	5347	118889
H3K27ac	ENSG00000234456	ASO_G0234456_04	up	minus	9	9546	0	9	5347	118889
H3K27ac	ENSG00000234456	ASO_G0234456_04	down	plus	31	5347	10	21	5337	118877
H3K27ac	ENSG00000234456	ASO_G0234456_04	down	minus	31	9546	10	21	5337	118877
H3K27ac	ENSG00000234546	ASO_G0234546_02	down	plus	8	3180	1	7	3178	121059
H3K27ac	ENSG00000234546	ASO_G0234546_02	up	plus	5	3180	0	5	3179	121061
H3K27ac	ENSG00000234546	ASO_G0234546_02	down	minus	8	2017	1	7	3178	121059
H3K27ac	ENSG00000234546	ASO_G0234546_02	up	minus	5	2017	0	5	3179	121061
H3K27ac	ENSG00000234546	ASO_G0234546_07	down	minus	117	2017	5	112	3174	120954
H3K27ac	ENSG00000234546	ASO_G0234546_07	up	minus	41	2017	0	41	3179	121025
H3K27ac	ENSG00000234546	ASO_G0234546_07	up	plus	41	3180	0	41	3179	121025
H3K27ac	ENSG00000234546	ASO_G0234546_07	down	plus	117	3180	5	112	3174	120954
H3K27ac	ENSG00000234608	ASO_G0234608_06	down	minus	619	23	1	618	6	123620
H3K27ac	ENSG00000234608	ASO_G0234608_06	down	plus	619	7	1	618	6	123620
H3K27ac	ENSG00000234608	ASO_G0234608_06	up	minus	227	23	0	227	7	124011
H3K27ac	ENSG00000234608	ASO_G0234608_06	up	plus	227	7	0	227	7	124011
H3K27ac	ENSG00000234608	ASO_G0234608_AD_01	down	minus	48	23	0	48	7	124190
H3K27ac	ENSG00000234608	ASO_G0234608_AD_01	up	plus	53	7	0	53	7	124185
H3K27ac	ENSG00000234608	ASO_G0234608_AD_01	down	plus	48	7	0	48	7	124190
H3K27ac	ENSG00000234608	ASO_G0234608_AD_01	up	minus	53	23	0	53	7	124185
H3K27ac	ENSG00000234608	ASO_G0234608_AD_04	down	minus	95	23	0	95	7	124143
H3K27ac	ENSG00000234608	ASO_G0234608_AD_04	down	plus	95	7	0	95	7	124143
H3K27ac	ENSG00000234608	ASO_G0234608_AD_04	up	minus	76	23	0	76	7	124162
H3K27ac	ENSG00000234608	ASO_G0234608_AD_04	up	plus	76	7	0	76	7	124162
H3K27ac	ENSG00000236753	ASO_G0236753_AD_01	down	plus	3	2598	1	2	2597	121645
H3K27ac	ENSG00000236753	ASO_G0236753_AD_01	down	minus	3	6444	1	2	2597	121645
H3K27ac	ENSG00000237187	ASO_G0237187_03	down	minus	4	20368	1	3	6898	117343
H3K27ac	ENSG00000237187	ASO_G0237187_03	down	plus	4	6900	1	3	6898	117343
H3K27ac	ENSG00000237187	ASO_G0237187_AD_01	down	plus	2	6900	2	0	6897	117346
H3K27ac	ENSG00000237187	ASO_G0237187_AD_01	down	minus	2	20368	2	0	6897	117346
H3K27ac	ENSG00000237187	ASO_G0237187_AD_08	up	plus	52	6900	4	48	6895	117298
H3K27ac	ENSG00000237187	ASO_G0237187_AD_08	down	minus	2	20368	0	2	6899	117344
H3K27ac	ENSG00000237187	ASO_G0237187_AD_08	up	minus	52	20368	4	48	6895	117298
H3K27ac	ENSG00000237187	ASO_G0237187_AD_08	down	plus	2	6900	0	2	6899	117344
H3K27ac	ENSG00000240875	ASO_G0240875_01	up	minus	3	1661	0	3	1661	122581
H3K27ac	ENSG00000240875	ASO_G0240875_01	down	minus	2	1661	0	2	1661	122582
H3K27ac	ENSG00000240875	ASO_G0240875_01	up	plus	3	593	0	3	1661	122581
H3K27ac	ENSG00000240875	ASO_G0240875_01	down	plus	2	593	0	2	1661	122582
H3K27ac	ENSG00000240875	ASO_G0240875_02	up	plus	72	593	1	71	1660	122513
H3K27ac	ENSG00000240875	ASO_G0240875_02	down	plus	89	593	9	80	1652	122504
H3K27ac	ENSG00000240875	ASO_G0240875_02	down	minus	89	1661	9	80	1652	122504
H3K27ac	ENSG00000240875	ASO_G0240875_02	up	minus	72	1661	1	71	1660	122513
H3K27ac	ENSG00000240875	ASO_G0240875_03	up	plus	163	593	9	154	1652	122430
H3K27ac	ENSG00000240875	ASO_G0240875_03	down	plus	302	593	21	281	1640	122303
H3K27ac	ENSG00000240875	ASO_G0240875_03	up	minus	163	1661	9	154	1652	122430
H3K27ac	ENSG00000240875	ASO_G0240875_03	down	minus	302	1661	21	281	1640	122303
H3K27ac	ENSG00000240875	ASO_G0240875_04	down	plus	6	593	0	6	1661	122578
H3K27ac	ENSG00000240875	ASO_G0240875_04	up	plus	2	593	0	2	1661	122582
H3K27ac	ENSG00000240875	ASO_G0240875_04	up	minus	2	1661	0	2	1661	122582
H3K27ac	ENSG00000240875	ASO_G0240875_04	down	minus	6	1661	0	6	1661	122578
H3K27ac	ENSG00000240875	ASO_G0240875_10	up	plus	14	593	0	14	1661	122570
H3K27ac	ENSG00000240875	ASO_G0240875_10	down	plus	6	593	2	4	1659	122580
H3K27ac	ENSG00000240875	ASO_G0240875_10	up	minus	14	1661	0	14	1661	122570
H3K27ac	ENSG00000240875	ASO_G0240875_10	down	minus	6	1661	2	4	1659	122580
H3K27ac	ENSG00000246067	ASO_G0246067_05	down	minus	4	4	0	4	18	124223
H3K27ac	ENSG00000246067	ASO_G0246067_05	down	plus	4	18	0	4	18	124223
H3K27ac	ENSG00000246067	ASO_G0246067_AD_04	down	plus	3	18	0	3	18	124224
H3K27ac	ENSG00000246067	ASO_G0246067_AD_04	down	minus	3	4	0	3	18	124224
H3K27ac	ENSG00000246067	ASO_G0246067_AD_06	up	plus	3549	18	3	3546	15	120681
H3K27ac	ENSG00000246067	ASO_G0246067_AD_06	up	minus	3549	4	3	3546	15	120681
H3K27ac	ENSG00000246067	ASO_G0246067_AD_06	down	plus	3482	18	6	3476	12	120751
H3K27ac	ENSG00000246067	ASO_G0246067_AD_06	down	minus	3482	4	6	3476	12	120751
H3K27ac	ENSG00000246067	ASO_G0246067_AD_09	down	minus	603	4	0	603	18	123624
H3K27ac	ENSG00000246067	ASO_G0246067_AD_09	down	plus	603	18	0	603	18	123624
H3K27ac	ENSG00000246067	ASO_G0246067_AD_09	up	minus	5	4	0	5	18	124222
H3K27ac	ENSG00000246067	ASO_G0246067_AD_09	up	plus	5	18	0	5	18	124222
H3K27ac	ENSG00000246089	ASO_G0246089_02	up	plus	1	2221	0	1	2221	122023
H3K27ac	ENSG00000246089	ASO_G0246089_02	up	minus	1	4305	0	1	2221	122023
H3K27ac	ENSG00000246089	ASO_G0246089_02	down	minus	30	4305	3	27	2218	121997
H3K27ac	ENSG00000246089	ASO_G0246089_02	down	plus	30	2221	3	27	2218	121997
H3K27ac	ENSG00000246430	ASO_G0246430_03	down	minus	630	5665	187	443	5478	118137
H3K27ac	ENSG00000246430	ASO_G0246430_03	up	minus	305	5665	23	282	5642	118298
H3K27ac	ENSG00000246430	ASO_G0246430_03	up	plus	305	2523	23	282	5642	118298
H3K27ac	ENSG00000246430	ASO_G0246430_03	down	plus	630	2523	187	443	5478	118137
