hm	lnc	aso	expr	corr	number_of_DEG	number_genes_from_himorna	TP	TN	FP	FN
H3K79me2	ENSG00000212978	ASO_G0212978_01	up	plus	4	2456	0	4	2456	121785
H3K79me2	ENSG00000212978	ASO_G0212978_02	up	minus	26	2911	0	26	2456	121763
H3K79me2	ENSG00000212978	ASO_G0212978_02	down	plus	41	2456	9	32	2447	121757
H3K79me2	ENSG00000212978	ASO_G0212978_02	up	plus	26	2456	0	26	2456	121763
H3K79me2	ENSG00000212978	ASO_G0212978_02	down	minus	41	2911	9	32	2447	121757
H3K79me2	ENSG00000212978	ASO_G0212978_03	up	plus	196	2456	11	185	2445	121604
H3K79me2	ENSG00000212978	ASO_G0212978_03	up	minus	196	2911	11	185	2445	121604
H3K79me2	ENSG00000212978	ASO_G0212978_03	down	plus	324	2456	23	301	2433	121488
H3K79me2	ENSG00000212978	ASO_G0212978_03	down	minus	324	2911	23	301	2433	121488
H3K79me2	ENSG00000214548	ASO_G0214548_01	up	plus	744	1800	27	717	1773	121728
H3K79me2	ENSG00000214548	ASO_G0214548_01	down	plus	315	1800	26	289	1774	122156
H3K79me2	ENSG00000214548	ASO_G0214548_01	down	minus	315	1816	26	289	1774	122156
H3K79me2	ENSG00000214548	ASO_G0214548_01	up	minus	744	1816	27	717	1773	121728
H3K79me2	ENSG00000214548	ASO_G0214548_AD_09	up	minus	676	1816	51	625	1749	121820
H3K79me2	ENSG00000214548	ASO_G0214548_AD_09	down	minus	536	1816	24	512	1776	121933
H3K79me2	ENSG00000214548	ASO_G0214548_AD_09	up	plus	676	1800	51	625	1749	121820
H3K79me2	ENSG00000214548	ASO_G0214548_AD_09	down	plus	536	1800	24	512	1776	121933
H3K79me2	ENSG00000215039	ASO_G0215039_01	up	plus	357	1178	13	344	1165	122723
H3K79me2	ENSG00000215039	ASO_G0215039_01	up	minus	357	1666	13	344	1165	122723
H3K79me2	ENSG00000215039	ASO_G0215039_01	down	minus	571	1666	31	540	1147	122527
H3K79me2	ENSG00000215039	ASO_G0215039_01	down	plus	571	1178	31	540	1147	122527
H3K79me2	ENSG00000219665	ASO_G0219665_AD_04	down	plus	1	2	0	1	2	124242
H3K79me2	ENSG00000219665	ASO_G0219665_AD_08	down	plus	12	2	0	12	2	124231
H3K79me2	ENSG00000221817	ASO_G0221817_04	up	plus	77	1111	3	74	1108	123060
H3K79me2	ENSG00000221817	ASO_G0221817_04	up	minus	77	3896	3	74	1108	123060
H3K79me2	ENSG00000221817	ASO_G0221817_04	down	plus	298	1111	11	287	1100	122847
H3K79me2	ENSG00000221817	ASO_G0221817_04	down	minus	298	3896	11	287	1100	122847
H3K79me2	ENSG00000221817	ASO_G0221817_AD_08	up	minus	4	3896	0	4	1111	123130
H3K79me2	ENSG00000221817	ASO_G0221817_AD_08	up	plus	4	1111	0	4	1111	123130
H3K79me2	ENSG00000221817	ASO_G0221817_AD_08	down	plus	6	1111	0	6	1111	123128
H3K79me2	ENSG00000221817	ASO_G0221817_AD_08	down	minus	6	3896	0	6	1111	123128
H3K79me2	ENSG00000224086	ASO_G0224086_04	down	plus	53	3	0	53	3	124189
H3K79me2	ENSG00000224086	ASO_G0224086_04	up	minus	100	5	0	100	3	124142
H3K79me2	ENSG00000224086	ASO_G0224086_04	up	plus	100	3	0	100	3	124142
H3K79me2	ENSG00000224086	ASO_G0224086_04	down	minus	53	5	0	53	3	124189
H3K79me2	ENSG00000225733	ASO_G0225733_03	down	plus	13	32	0	13	32	124200
H3K79me2	ENSG00000225733	ASO_G0225733_03	down	minus	13	65	0	13	32	124200
H3K79me2	ENSG00000225733	ASO_G0225733_04	up	minus	106	65	1	105	31	124108
H3K79me2	ENSG00000225733	ASO_G0225733_04	down	plus	128	32	0	128	32	124085
H3K79me2	ENSG00000225733	ASO_G0225733_04	down	minus	128	65	0	128	32	124085
H3K79me2	ENSG00000225733	ASO_G0225733_04	up	plus	106	32	1	105	31	124108
H3K79me2	ENSG00000225733	ASO_G0225733_AD_03	down	plus	363	32	1	362	31	123851
H3K79me2	ENSG00000225733	ASO_G0225733_AD_03	up	minus	201	65	0	201	32	124012
H3K79me2	ENSG00000225733	ASO_G0225733_AD_03	down	minus	363	65	1	362	31	123851
H3K79me2	ENSG00000225733	ASO_G0225733_AD_03	up	plus	201	32	0	201	32	124012
H3K79me2	ENSG00000225733	ASO_G0225733_AD_06	up	plus	22	32	0	22	32	124191
H3K79me2	ENSG00000225733	ASO_G0225733_AD_06	down	minus	107	65	1	106	31	124107
H3K79me2	ENSG00000225733	ASO_G0225733_AD_06	down	plus	107	32	1	106	31	124107
H3K79me2	ENSG00000225733	ASO_G0225733_AD_06	up	minus	22	65	0	22	32	124191
H3K79me2	ENSG00000226950	ASO_G0226950_02	down	plus	2	35	0	2	56	124187
H3K79me2	ENSG00000226950	ASO_G0226950_02	down	minus	2	56	0	2	56	124187
H3K79me2	ENSG00000226950	ASO_G0226950_04	down	minus	21	56	1	20	55	124169
H3K79me2	ENSG00000226950	ASO_G0226950_04	up	minus	44	56	0	44	56	124145
H3K79me2	ENSG00000226950	ASO_G0226950_04	up	plus	44	35	0	44	56	124145
H3K79me2	ENSG00000226950	ASO_G0226950_04	down	plus	21	35	1	20	55	124169
H3K79me2	ENSG00000226950	ASO_G0226950_05	up	plus	23	35	0	23	56	124166
H3K79me2	ENSG00000226950	ASO_G0226950_05	down	minus	51	56	0	51	56	124138
H3K79me2	ENSG00000226950	ASO_G0226950_05	down	plus	51	35	0	51	56	124138
H3K79me2	ENSG00000226950	ASO_G0226950_05	up	minus	23	56	0	23	56	124166
H3K79me2	ENSG00000226950	ASO_G0226950_AD_07	down	minus	52	56	0	52	56	124137
H3K79me2	ENSG00000226950	ASO_G0226950_AD_07	up	minus	11	56	0	11	56	124178
H3K79me2	ENSG00000226950	ASO_G0226950_AD_07	up	plus	11	35	0	11	56	124178
H3K79me2	ENSG00000226950	ASO_G0226950_AD_07	down	plus	52	35	0	52	56	124137
H3K79me2	ENSG00000227053	ASO_G0227053_03	down	minus	1175	6102	82	1093	1957	121113
H3K79me2	ENSG00000227053	ASO_G0227053_03	down	plus	1175	2039	82	1093	1957	121113
H3K79me2	ENSG00000227053	ASO_G0227053_03	up	plus	653	2039	38	615	2001	121591
H3K79me2	ENSG00000227053	ASO_G0227053_03	up	minus	653	6102	38	615	2001	121591
H3K79me2	ENSG00000227053	ASO_G0227053_04	up	plus	135	2039	5	130	2034	122076
H3K79me2	ENSG00000227053	ASO_G0227053_04	down	plus	312	2039	34	278	2005	121928
H3K79me2	ENSG00000227053	ASO_G0227053_04	down	minus	312	6102	34	278	2005	121928
H3K79me2	ENSG00000227053	ASO_G0227053_04	up	minus	135	6102	5	130	2034	122076
H3K79me2	ENSG00000229647	ASO_G0229647_06	up	minus	6	3206	1	5	4222	120017
H3K79me2	ENSG00000229647	ASO_G0229647_06	down	plus	56	4224	12	44	4211	119978
H3K79me2	ENSG00000229647	ASO_G0229647_06	up	plus	6	4224	1	5	4222	120017
H3K79me2	ENSG00000229647	ASO_G0229647_06	down	minus	56	3206	12	44	4211	119978
H3K79me2	ENSG00000229647	ASO_G0229647_AD_09	down	plus	2	4224	0	2	4223	120020
H3K79me2	ENSG00000229647	ASO_G0229647_AD_09	down	minus	2	3206	0	2	4223	120020
H3K79me2	ENSG00000230630	ASO_G0230630_AD_04	up	minus	229	1	0	229	1	124015
H3K79me2	ENSG00000230630	ASO_G0230630_AD_04	down	minus	424	1	0	424	1	123820
H3K79me2	ENSG00000233117	ASO_G0233117_02	down	plus	512	1539	4	508	744	122989
H3K79me2	ENSG00000233117	ASO_G0233117_02	down	minus	512	748	4	508	744	122989
H3K79me2	ENSG00000233117	ASO_G0233117_02	up	minus	687	748	7	680	741	122817
H3K79me2	ENSG00000233117	ASO_G0233117_02	up	plus	687	1539	7	680	741	122817
H3K79me2	ENSG00000233117	ASO_G0233117_04	down	plus	3	1539	0	3	748	123494
H3K79me2	ENSG00000233117	ASO_G0233117_04	up	plus	1	1539	0	1	748	123496
H3K79me2	ENSG00000233117	ASO_G0233117_04	down	minus	3	748	0	3	748	123494
H3K79me2	ENSG00000233117	ASO_G0233117_04	up	minus	1	748	0	1	748	123496
H3K79me2	ENSG00000233937	ASO_G0233937_05	down	plus	1	756	0	1	854	123390
H3K79me2	ENSG00000233937	ASO_G0233937_05	down	minus	1	854	0	1	854	123390
H3K79me2	ENSG00000234327	ASO_G0234327_07	down	minus	1	4	0	1	5	124239
H3K79me2	ENSG00000234327	ASO_G0234327_07	down	plus	1	5	0	1	5	124239
H3K79me2	ENSG00000234456	ASO_G0234456_01	down	plus	20	1133	0	20	522	123703
H3K79me2	ENSG00000234456	ASO_G0234456_01	up	minus	1	522	0	1	522	123722
H3K79me2	ENSG00000234456	ASO_G0234456_01	down	minus	20	522	0	20	522	123703
H3K79me2	ENSG00000234456	ASO_G0234456_01	up	plus	1	1133	0	1	522	123722
H3K79me2	ENSG00000234456	ASO_G0234456_04	up	minus	9	522	0	9	522	123714
H3K79me2	ENSG00000234456	ASO_G0234456_04	up	plus	9	1133	0	9	522	123714
H3K79me2	ENSG00000234456	ASO_G0234456_04	down	minus	31	522	0	31	522	123692
H3K79me2	ENSG00000234456	ASO_G0234456_04	down	plus	31	1133	0	31	522	123692
H3K79me2	ENSG00000234546	ASO_G0234546_02	down	minus	8	1866	0	8	706	123531
H3K79me2	ENSG00000234546	ASO_G0234546_02	up	minus	5	1866	1	4	705	123535
H3K79me2	ENSG00000234546	ASO_G0234546_02	up	plus	5	706	1	4	705	123535
H3K79me2	ENSG00000234546	ASO_G0234546_02	down	plus	8	706	0	8	706	123531
H3K79me2	ENSG00000234546	ASO_G0234546_07	down	plus	117	706	1	116	705	123423
H3K79me2	ENSG00000234546	ASO_G0234546_07	down	minus	117	1866	1	116	705	123423
H3K79me2	ENSG00000234546	ASO_G0234546_07	up	minus	41	1866	1	40	705	123499
H3K79me2	ENSG00000234546	ASO_G0234546_07	up	plus	41	706	1	40	705	123499
H3K79me2	ENSG00000234608	ASO_G0234608_06	down	minus	619	1	0	619	1	123625
H3K79me2	ENSG00000234608	ASO_G0234608_06	up	minus	227	1	0	227	1	124017
H3K79me2	ENSG00000234608	ASO_G0234608_AD_01	down	minus	48	1	0	48	1	124196
H3K79me2	ENSG00000234608	ASO_G0234608_AD_01	up	minus	53	1	0	53	1	124191
H3K79me2	ENSG00000234608	ASO_G0234608_AD_04	up	minus	76	1	0	76	1	124168
H3K79me2	ENSG00000234608	ASO_G0234608_AD_04	down	minus	95	1	0	95	1	124149
H3K79me2	ENSG00000236810	ASO_G0236810_AD_02	down	minus	2	2	0	2	2	124241
H3K79me2	ENSG00000236810	ASO_G0236810_AD_06	down	minus	1	2	0	1	2	124242
H3K79me2	ENSG00000236810	ASO_G0236810_AD_06	up	minus	6	2	0	6	2	124237
H3K79me2	ENSG00000237187	ASO_G0237187_03	down	minus	4	1699	1	3	3767	120474
H3K79me2	ENSG00000237187	ASO_G0237187_03	down	plus	4	3769	1	3	3767	120474
H3K79me2	ENSG00000237187	ASO_G0237187_AD_01	down	minus	2	1699	1	1	3767	120476
H3K79me2	ENSG00000237187	ASO_G0237187_AD_01	down	plus	2	3769	1	1	3767	120476
H3K79me2	ENSG00000237187	ASO_G0237187_AD_08	down	minus	2	1699	0	2	3768	120475
H3K79me2	ENSG00000237187	ASO_G0237187_AD_08	up	minus	52	1699	6	46	3762	120431
H3K79me2	ENSG00000237187	ASO_G0237187_AD_08	up	plus	52	3769	6	46	3762	120431
H3K79me2	ENSG00000237187	ASO_G0237187_AD_08	down	plus	2	3769	0	2	3768	120475
H3K79me2	ENSG00000238266	ASO_G0238266_03	down	minus	7	3	0	7	3	124235
H3K79me2	ENSG00000238266	ASO_G0238266_AD_06	up	minus	260	3	0	260	3	123982
H3K79me2	ENSG00000238266	ASO_G0238266_AD_06	down	minus	254	3	0	254	3	123988
H3K79me2	ENSG00000240875	ASO_G0240875_01	down	minus	2	4695	0	2	5234	119009
H3K79me2	ENSG00000240875	ASO_G0240875_01	up	minus	3	4695	0	3	5234	119008
H3K79me2	ENSG00000240875	ASO_G0240875_01	up	plus	3	5234	0	3	5234	119008
H3K79me2	ENSG00000240875	ASO_G0240875_01	down	plus	2	5234	0	2	5234	119009
H3K79me2	ENSG00000240875	ASO_G0240875_02	up	plus	72	5234	5	67	5229	118944
H3K79me2	ENSG00000240875	ASO_G0240875_02	down	plus	89	5234	15	74	5219	118937
H3K79me2	ENSG00000240875	ASO_G0240875_02	down	minus	89	4695	15	74	5219	118937
H3K79me2	ENSG00000240875	ASO_G0240875_02	up	minus	72	4695	5	67	5229	118944
H3K79me2	ENSG00000240875	ASO_G0240875_03	down	minus	302	4695	37	265	5197	118746
H3K79me2	ENSG00000240875	ASO_G0240875_03	down	plus	302	5234	37	265	5197	118746
H3K79me2	ENSG00000240875	ASO_G0240875_03	up	minus	163	4695	19	144	5215	118867
H3K79me2	ENSG00000240875	ASO_G0240875_03	up	plus	163	5234	19	144	5215	118867
H3K79me2	ENSG00000240875	ASO_G0240875_04	down	plus	6	5234	3	3	5231	119008
H3K79me2	ENSG00000240875	ASO_G0240875_04	up	plus	2	5234	0	2	5234	119009
H3K79me2	ENSG00000240875	ASO_G0240875_04	down	minus	6	4695	3	3	5231	119008
H3K79me2	ENSG00000240875	ASO_G0240875_04	up	minus	2	4695	0	2	5234	119009
H3K79me2	ENSG00000240875	ASO_G0240875_10	down	plus	6	5234	1	5	5233	119006
H3K79me2	ENSG00000240875	ASO_G0240875_10	up	plus	14	5234	1	13	5233	118998
H3K79me2	ENSG00000240875	ASO_G0240875_10	down	minus	6	4695	1	5	5233	119006
H3K79me2	ENSG00000240875	ASO_G0240875_10	up	minus	14	4695	1	13	5233	118998
H3K79me2	ENSG00000244625	ASO_G0244625_04	up	minus	1	20	0	1	20	124224
H3K79me2	ENSG00000244625	ASO_G0244625_04	down	minus	10	20	0	10	20	124215
H3K79me2	ENSG00000244625	ASO_G0244625_AD_08	down	minus	1	20	0	1	20	124224
H3K79me2	ENSG00000244625	ASO_G0244625_AD_09	down	minus	44	20	0	44	20	124181
H3K79me2	ENSG00000244625	ASO_G0244625_AD_09	up	minus	12	20	0	12	20	124213
H3K79me2	ENSG00000245937	ASO_G0245937_01	down	minus	34	9	0	34	60	124151
H3K79me2	ENSG00000245937	ASO_G0245937_01	up	minus	5	9	0	5	60	124180
H3K79me2	ENSG00000245937	ASO_G0245937_01	up	plus	5	60	0	5	60	124180
H3K79me2	ENSG00000245937	ASO_G0245937_01	down	plus	34	60	0	34	60	124151
H3K79me2	ENSG00000245937	ASO_G0245937_AD_02	down	plus	1	60	0	1	60	124184
H3K79me2	ENSG00000245937	ASO_G0245937_AD_02	down	minus	1	9	0	1	60	124184
H3K79me2	ENSG00000245937	ASO_G0245937_AD_05	up	minus	8	9	0	8	60	124177
H3K79me2	ENSG00000245937	ASO_G0245937_AD_05	down	plus	9	60	0	9	60	124176
H3K79me2	ENSG00000245937	ASO_G0245937_AD_05	down	minus	9	9	0	9	60	124176
H3K79me2	ENSG00000245937	ASO_G0245937_AD_05	up	plus	8	60	0	8	60	124177
H3K79me2	ENSG00000246273	ASO_G0246273_02	down	minus	496	1	0	496	1	123748
H3K79me2	ENSG00000246273	ASO_G0246273_02	up	minus	266	1	0	266	1	123978
H3K79me2	ENSG00000246430	ASO_G0246430_03	down	minus	630	176	8	622	265	123350
H3K79me2	ENSG00000246430	ASO_G0246430_03	up	minus	305	176	3	302	270	123670
H3K79me2	ENSG00000246430	ASO_G0246430_03	down	plus	630	273	8	622	265	123350
H3K79me2	ENSG00000246430	ASO_G0246430_03	up	plus	305	273	3	302	270	123670
H3K79me2	ENSG00000246430	ASO_G0246430_AD_03	down	plus	6	273	0	6	273	123966
H3K79me2	ENSG00000246430	ASO_G0246430_AD_03	down	minus	6	176	0	6	273	123966
H3K79me2	ENSG00000246985	ASO_G0246985_10	up	minus	133	14	0	133	14	124098
H3K79me2	ENSG00000246985	ASO_G0246985_10	up	plus	133	11	0	133	14	124098
H3K79me2	ENSG00000246985	ASO_G0246985_10	down	minus	216	14	0	216	14	124015
H3K79me2	ENSG00000246985	ASO_G0246985_10	down	plus	216	11	0	216	14	124015
H3K79me2	ENSG00000246985	ASO_G0246985_AD_01	down	minus	14	14	0	14	14	124217
H3K79me2	ENSG00000246985	ASO_G0246985_AD_01	up	minus	14	14	0	14	14	124217
H3K79me2	ENSG00000246985	ASO_G0246985_AD_01	down	plus	14	11	0	14	14	124217
H3K79me2	ENSG00000246985	ASO_G0246985_AD_01	up	plus	14	11	0	14	14	124217
H3K79me2	ENSG00000246985	ASO_G0246985_AD_04	down	minus	5	14	0	5	14	124226
H3K79me2	ENSG00000246985	ASO_G0246985_AD_04	up	plus	1	11	0	1	14	124230
H3K79me2	ENSG00000246985	ASO_G0246985_AD_04	down	plus	5	11	0	5	14	124226
H3K79me2	ENSG00000246985	ASO_G0246985_AD_04	up	minus	1	14	0	1	14	124230
H3K79me2	ENSG00000247572	ASO_G0247572_08	down	plus	2	6	0	2	6	124237
H3K79me2	ENSG00000247572	ASO_G0247572_08	up	plus	1	6	0	1	6	124238
H3K79me2	ENSG00000247572	ASO_G0247572_09	up	plus	12	6	0	12	6	124227
H3K79me2	ENSG00000247572	ASO_G0247572_09	down	plus	36	6	0	36	6	124203
H3K79me2	ENSG00000250786	ASO_G0250786_AD_10	up	minus	2	3	0	2	3	124240
H3K79me2	ENSG00000250786	ASO_G0250786_AD_10	down	minus	7	3	0	7	3	124235
H3K79me2	ENSG00000250786	ASO_G0250786_AD_10	up	plus	2	5	0	2	3	124240
H3K79me2	ENSG00000250786	ASO_G0250786_AD_10	down	plus	7	5	0	7	3	124235
H3K79me2	ENSG00000254682	ASO_G0254682_02	down	plus	253	26	1	252	40	123952
H3K79me2	ENSG00000254682	ASO_G0254682_02	down	minus	253	41	1	252	40	123952
H3K79me2	ENSG00000254682	ASO_G0254682_02	up	plus	232	26	0	232	41	123972
H3K79me2	ENSG00000254682	ASO_G0254682_02	up	minus	232	41	0	232	41	123972
H3K79me2	ENSG00000254682	ASO_G0254682_06	down	plus	86	26	0	86	41	124118
H3K79me2	ENSG00000254682	ASO_G0254682_06	down	minus	86	41	0	86	41	124118
H3K79me2	ENSG00000254682	ASO_G0254682_06	up	plus	17	26	0	17	41	124187
H3K79me2	ENSG00000254682	ASO_G0254682_06	up	minus	17	41	0	17	41	124187
H3K79me2	ENSG00000256268	ASO_G0256268_AD_03	down	plus	2	63	1	1	62	124181
H3K79me2	ENSG00000256268	ASO_G0256268_AD_03	down	minus	2	102	1	1	62	124181
H3K79me2	ENSG00000256268	ASO_G0256268_AD_06	down	minus	51	102	1	50	62	124132
H3K79me2	ENSG00000256268	ASO_G0256268_AD_06	up	plus	15	63	0	15	63	124167
H3K79me2	ENSG00000256268	ASO_G0256268_AD_06	up	minus	15	102	0	15	63	124167
H3K79me2	ENSG00000256268	ASO_G0256268_AD_06	down	plus	51	63	1	50	62	124132
H3K79me2	ENSG00000256268	ASO_G0256268_AD_07	down	minus	209	102	2	207	61	123975
H3K79me2	ENSG00000256268	ASO_G0256268_AD_07	up	plus	191	63	1	190	62	123992
H3K79me2	ENSG00000256268	ASO_G0256268_AD_07	down	plus	209	63	2	207	61	123975
H3K79me2	ENSG00000256268	ASO_G0256268_AD_07	up	minus	191	102	1	190	62	123992
H3K79me2	ENSG00000257219	ASO_G0257219_09	down	plus	6	1249	0	6	750	123489
H3K79me2	ENSG00000257219	ASO_G0257219_09	down	minus	6	750	0	6	750	123489
H3K79me2	ENSG00000257219	ASO_G0257219_AD_05	up	plus	24	1249	0	24	750	123471
H3K79me2	ENSG00000257219	ASO_G0257219_AD_05	down	minus	95	750	1	94	749	123401
H3K79me2	ENSG00000257219	ASO_G0257219_AD_05	up	minus	24	750	0	24	750	123471
H3K79me2	ENSG00000257219	ASO_G0257219_AD_05	down	plus	95	1249	1	94	749	123401
H3K79me2	ENSG00000257219	ASO_G0257219_AD_10	down	minus	6	750	0	6	750	123489
H3K79me2	ENSG00000257219	ASO_G0257219_AD_10	down	plus	6	1249	0	6	750	123489
H3K79me2	ENSG00000257219	ASO_G0257219_AD_10	up	minus	1	750	0	1	750	123494
H3K79me2	ENSG00000257219	ASO_G0257219_AD_10	up	plus	1	1249	0	1	750	123494
H3K79me2	ENSG00000267751	ASO_G0267751_AD_02	down	plus	16	47	0	16	26	124203
H3K79me2	ENSG00000267751	ASO_G0267751_AD_02	up	minus	2	26	0	2	26	124217
H3K79me2	ENSG00000267751	ASO_G0267751_AD_02	down	minus	16	26	0	16	26	124203
H3K79me2	ENSG00000267751	ASO_G0267751_AD_02	up	plus	2	47	0	2	26	124217
H3K79me2	ENSG00000269293	ASO_G0269293_01	up	plus	1	5	0	1	5	124239
H3K79me2	ENSG00000269293	ASO_G0269293_01	up	minus	1	3	0	1	5	124239
H3K79me2	ENSG00000269293	ASO_G0269293_AD_10	up	minus	2	3	0	2	5	124238
H3K79me2	ENSG00000269293	ASO_G0269293_AD_10	down	plus	1	5	0	1	5	124239
H3K79me2	ENSG00000269293	ASO_G0269293_AD_10	down	minus	1	3	0	1	5	124239
H3K79me2	ENSG00000269293	ASO_G0269293_AD_10	up	plus	2	5	0	2	5	124238
H3K79me2	ENSG00000269834	ASO_G0269834_02	up	plus	11	5	0	11	5	124229
H3K79me2	ENSG00000269834	ASO_G0269834_02	down	minus	41	16	0	41	5	124199
H3K79me2	ENSG00000269834	ASO_G0269834_02	down	plus	41	5	0	41	5	124199
H3K79me2	ENSG00000269834	ASO_G0269834_02	up	minus	11	16	0	11	5	124229
H3K79me2	ENSG00000269834	ASO_G0269834_AD_02	up	minus	21	16	0	21	5	124219
H3K79me2	ENSG00000269834	ASO_G0269834_AD_02	up	plus	21	5	0	21	5	124219
H3K79me2	ENSG00000269834	ASO_G0269834_AD_02	down	minus	47	16	0	47	5	124193
H3K79me2	ENSG00000269834	ASO_G0269834_AD_02	down	plus	47	5	0	47	5	124193
H3K79me2	ENSG00000269834	ASO_G0269834_AD_06	up	plus	23	5	0	23	5	124217
H3K79me2	ENSG00000269834	ASO_G0269834_AD_06	down	plus	24	5	0	24	5	124216
H3K79me2	ENSG00000269834	ASO_G0269834_AD_06	up	minus	23	16	0	23	5	124217
H3K79me2	ENSG00000269834	ASO_G0269834_AD_06	down	minus	24	16	0	24	5	124216
H3K79me2	ENSG00000270069	ASO_G0270069_05	down	minus	1	3	0	1	3	124241
H3K79me2	ENSG00000272269	ASO_G0272269_06	down	plus	5	2	0	5	2	124238
H3K79me2	ENSG00000272269	ASO_G0272269_06	down	minus	5	2	0	5	2	124238
H3K79me2	ENSG00000272888	ASO_G0272888_AD_07	up	plus	19	3	0	19	3	124223
H3K79me2	ENSG00000272888	ASO_G0272888_AD_07	down	plus	69	3	0	69	3	124173
H3K79me2	ENSG00000272888	ASO_G0272888_AD_10	up	plus	4	3	0	4	3	124238
H3K79me2	ENSG00000272888	ASO_G0272888_AD_10	down	plus	9	3	0	9	3	124233
H3K79me2	ENSG00000273015	ASO_G0273015_05	down	minus	32	911	0	32	911	123302
H3K79me2	ENSG00000273015	ASO_G0273015_05	up	plus	44	2075	0	44	911	123290
H3K79me2	ENSG00000273015	ASO_G0273015_05	down	plus	32	2075	0	32	911	123302
H3K79me2	ENSG00000273015	ASO_G0273015_05	up	minus	44	911	0	44	911	123290
H3K79me2	ENSG00000273015	ASO_G0273015_AD_07	down	plus	5	2075	0	5	911	123329
H3K79me2	ENSG00000273015	ASO_G0273015_AD_07	down	minus	5	911	0	5	911	123329
