hm	lnc	aso	expr	corr	number_of_DEG	number_genes_from_himorna	TP	TN	FP	FN
H4K20me1	ENSG00000246067	ASO_G0246067_AD_04	down	minus	3	14	0	3	8	124234
H4K20me1	ENSG00000246067	ASO_G0246067_AD_04	down	plus	3	8	0	3	8	124234
H4K20me1	ENSG00000246067	ASO_G0246067_AD_06	down	minus	3482	14	1	3481	7	120756
H4K20me1	ENSG00000246067	ASO_G0246067_AD_06	up	minus	3549	14	1	3548	7	120689
H4K20me1	ENSG00000246067	ASO_G0246067_AD_06	up	plus	3549	8	1	3548	7	120689
H4K20me1	ENSG00000246067	ASO_G0246067_AD_06	down	plus	3482	8	1	3481	7	120756
H4K20me1	ENSG00000246067	ASO_G0246067_AD_09	up	minus	5	14	0	5	8	124232
H4K20me1	ENSG00000246067	ASO_G0246067_AD_09	up	plus	5	8	0	5	8	124232
H4K20me1	ENSG00000246067	ASO_G0246067_AD_09	down	plus	603	8	0	603	8	123634
H4K20me1	ENSG00000246067	ASO_G0246067_AD_09	down	minus	603	14	0	603	8	123634
H4K20me1	ENSG00000246273	ASO_G0246273_02	up	minus	266	36	0	266	24	123955
H4K20me1	ENSG00000246273	ASO_G0246273_02	down	minus	496	36	0	496	24	123725
H4K20me1	ENSG00000246273	ASO_G0246273_02	up	plus	266	24	0	266	24	123955
H4K20me1	ENSG00000246273	ASO_G0246273_02	down	plus	496	24	0	496	24	123725
H4K20me1	ENSG00000250786	ASO_G0250786_AD_10	up	plus	2	1579	0	2	1579	122664
H4K20me1	ENSG00000250786	ASO_G0250786_AD_10	down	minus	7	383	0	7	1579	122659
H4K20me1	ENSG00000250786	ASO_G0250786_AD_10	up	minus	2	383	0	2	1579	122664
H4K20me1	ENSG00000250786	ASO_G0250786_AD_10	down	plus	7	1579	0	7	1579	122659
H4K20me1	ENSG00000251580	ASO_G0251580_AD_05	down	plus	96	2	0	96	2	124147
H4K20me1	ENSG00000251580	ASO_G0251580_AD_05	up	plus	38	2	0	38	2	124205
H4K20me1	ENSG00000253352	ASO_G0253352_01	down	plus	11	9	0	11	10	124224
H4K20me1	ENSG00000253352	ASO_G0253352_01	down	minus	11	10	0	11	10	124224
H4K20me1	ENSG00000253352	ASO_G0253352_01	up	minus	1	10	0	1	10	124234
H4K20me1	ENSG00000253352	ASO_G0253352_01	up	plus	1	9	0	1	10	124234
H4K20me1	ENSG00000253352	ASO_G0253352_02	down	plus	13	9	0	13	10	124222
H4K20me1	ENSG00000253352	ASO_G0253352_02	up	plus	4	9	0	4	10	124231
H4K20me1	ENSG00000253352	ASO_G0253352_02	down	minus	13	10	0	13	10	124222
H4K20me1	ENSG00000253352	ASO_G0253352_02	up	minus	4	10	0	4	10	124231
H4K20me1	ENSG00000253352	ASO_G0253352_AD_07	down	plus	83	9	0	83	10	124152
H4K20me1	ENSG00000253352	ASO_G0253352_AD_07	up	minus	3	10	0	3	10	124232
H4K20me1	ENSG00000253352	ASO_G0253352_AD_07	down	minus	83	10	0	83	10	124152
H4K20me1	ENSG00000253352	ASO_G0253352_AD_07	up	plus	3	9	0	3	10	124232
H4K20me1	ENSG00000253352	ASO_G0253352_AD_08	down	minus	2	10	0	2	10	124233
H4K20me1	ENSG00000253352	ASO_G0253352_AD_08	down	plus	2	9	0	2	10	124233
H4K20me1	ENSG00000257815	ASO_G0257815_01	down	minus	56	1	0	56	1	124188
H4K20me1	ENSG00000257815	ASO_G0257815_01	up	minus	39	1	0	39	1	124205
H4K20me1	ENSG00000257815	ASO_G0257815_AD_03	up	minus	31	1	0	31	1	124213
H4K20me1	ENSG00000257815	ASO_G0257815_AD_03	down	minus	26	1	0	26	1	124218
H4K20me1	ENSG00000260032	ASO_G0260032_AD_01	down	minus	404	3	0	404	3	123838
H4K20me1	ENSG00000260032	ASO_G0260032_AD_01	up	minus	151	3	0	151	3	124091
H4K20me1	ENSG00000260032	ASO_G0260032_AD_06	up	minus	136	3	0	136	3	124106
H4K20me1	ENSG00000260032	ASO_G0260032_AD_06	down	minus	96	3	0	96	3	124146
H4K20me1	ENSG00000263753	ASO_G0263753_AD_01	down	minus	12	10	0	12	10	124223
H4K20me1	ENSG00000263753	ASO_G0263753_AD_06	down	minus	11	10	0	11	10	124224
H4K20me1	ENSG00000263753	ASO_G0263753_AD_06	up	minus	1	10	0	1	10	124234
H4K20me1	ENSG00000264920	ASO_G0264920_AD_02	down	plus	4	13	0	4	13	124228
H4K20me1	ENSG00000264920	ASO_G0264920_AD_02	up	plus	5	13	0	5	13	124227
H4K20me1	ENSG00000264920	ASO_G0264920_AD_02	down	minus	4	16	0	4	13	124228
H4K20me1	ENSG00000264920	ASO_G0264920_AD_02	up	minus	5	16	0	5	13	124227
H4K20me1	ENSG00000269293	ASO_G0269293_01	up	plus	1	51	0	1	68	124176
H4K20me1	ENSG00000269293	ASO_G0269293_01	up	minus	1	68	0	1	68	124176
H4K20me1	ENSG00000269293	ASO_G0269293_AD_10	down	minus	1	68	0	1	68	124176
H4K20me1	ENSG00000269293	ASO_G0269293_AD_10	up	minus	2	68	0	2	68	124175
H4K20me1	ENSG00000269293	ASO_G0269293_AD_10	down	plus	1	51	0	1	68	124176
H4K20me1	ENSG00000269293	ASO_G0269293_AD_10	up	plus	2	51	0	2	68	124175
H4K20me1	ENSG00000272269	ASO_G0272269_06	down	minus	5	12	0	5	12	124228
H4K20me1	ENSG00000272888	ASO_G0272888_AD_07	down	plus	69	3	0	69	3	124173
H4K20me1	ENSG00000272888	ASO_G0272888_AD_07	up	plus	19	3	0	19	3	124223
H4K20me1	ENSG00000272888	ASO_G0272888_AD_10	up	plus	4	3	0	4	3	124238
H4K20me1	ENSG00000272888	ASO_G0272888_AD_10	down	plus	9	3	0	9	3	124233
H4K20me1	ENSG00000273015	ASO_G0273015_05	down	minus	32	2	0	32	2	124211
H4K20me1	ENSG00000273015	ASO_G0273015_05	up	minus	44	2	0	44	2	124199
H4K20me1	ENSG00000273015	ASO_G0273015_AD_07	down	minus	5	2	0	5	2	124238
