hm	lnc	aso	expr	corr	number_of_DEG	number_genes_from_himorna	TP	TN	FP	FN
H3K27me3	ENSG00000212978	ASO_G0212978_01	up	plus	4	10139	0	4	10138	114103
H3K27me3	ENSG00000212978	ASO_G0212978_02	up	plus	26	10139	4	22	10134	114085
H3K27me3	ENSG00000212978	ASO_G0212978_02	down	plus	41	10139	3	38	10135	114069
H3K27me3	ENSG00000212978	ASO_G0212978_02	up	minus	26	5695	4	22	10134	114085
H3K27me3	ENSG00000212978	ASO_G0212978_02	down	minus	41	5695	3	38	10135	114069
H3K27me3	ENSG00000212978	ASO_G0212978_03	down	minus	324	5695	33	291	10105	113816
H3K27me3	ENSG00000212978	ASO_G0212978_03	up	plus	196	10139	18	178	10120	113929
H3K27me3	ENSG00000212978	ASO_G0212978_03	up	minus	196	5695	18	178	10120	113929
H3K27me3	ENSG00000212978	ASO_G0212978_03	down	plus	324	10139	33	291	10105	113816
H3K27me3	ENSG00000214548	ASO_G0214548_01	down	plus	315	51	0	315	53	123877
H3K27me3	ENSG00000214548	ASO_G0214548_01	down	minus	315	53	0	315	53	123877
H3K27me3	ENSG00000214548	ASO_G0214548_01	up	plus	744	51	0	744	53	123448
H3K27me3	ENSG00000214548	ASO_G0214548_01	up	minus	744	53	0	744	53	123448
H3K27me3	ENSG00000214548	ASO_G0214548_AD_09	down	plus	536	51	1	535	52	123657
H3K27me3	ENSG00000214548	ASO_G0214548_AD_09	up	minus	676	53	1	675	52	123517
H3K27me3	ENSG00000214548	ASO_G0214548_AD_09	down	minus	536	53	1	535	52	123657
H3K27me3	ENSG00000214548	ASO_G0214548_AD_09	up	plus	676	51	1	675	52	123517
H3K27me3	ENSG00000215039	ASO_G0215039_01	down	minus	571	22	1	570	21	123653
H3K27me3	ENSG00000215039	ASO_G0215039_01	down	plus	571	17	1	570	21	123653
H3K27me3	ENSG00000215039	ASO_G0215039_01	up	plus	357	17	0	357	22	123866
H3K27me3	ENSG00000215039	ASO_G0215039_01	up	minus	357	22	0	357	22	123866
H3K27me3	ENSG00000221817	ASO_G0221817_04	up	minus	77	14	0	77	14	124154
H3K27me3	ENSG00000221817	ASO_G0221817_04	down	minus	298	14	0	298	14	123933
H3K27me3	ENSG00000221817	ASO_G0221817_AD_08	down	minus	6	14	0	6	14	124225
H3K27me3	ENSG00000221817	ASO_G0221817_AD_08	up	minus	4	14	0	4	14	124227
H3K27me3	ENSG00000223485	ASO_G0223485_01	down	plus	1304	46	4	1300	105	122836
H3K27me3	ENSG00000223485	ASO_G0223485_01	up	plus	1435	46	1	1434	108	122702
H3K27me3	ENSG00000223485	ASO_G0223485_01	down	minus	1304	109	4	1300	105	122836
H3K27me3	ENSG00000223485	ASO_G0223485_01	up	minus	1435	109	1	1434	108	122702
H3K27me3	ENSG00000223485	ASO_G0223485_AD_04	down	minus	2023	109	2	2021	107	122115
H3K27me3	ENSG00000223485	ASO_G0223485_AD_04	up	minus	815	109	1	814	108	123322
H3K27me3	ENSG00000223485	ASO_G0223485_AD_04	up	plus	815	46	1	814	108	123322
H3K27me3	ENSG00000223485	ASO_G0223485_AD_04	down	plus	2023	46	2	2021	107	122115
H3K27me3	ENSG00000223485	ASO_G0223485_AD_06	up	plus	28	46	0	28	109	124108
H3K27me3	ENSG00000223485	ASO_G0223485_AD_06	down	minus	5	109	0	5	109	124131
H3K27me3	ENSG00000223485	ASO_G0223485_AD_06	up	minus	28	109	0	28	109	124108
H3K27me3	ENSG00000223485	ASO_G0223485_AD_06	down	plus	5	46	0	5	109	124131
H3K27me3	ENSG00000224086	ASO_G0224086_04	up	minus	100	1	0	100	1	124144
H3K27me3	ENSG00000224086	ASO_G0224086_04	down	minus	53	1	0	53	1	124191
H3K27me3	ENSG00000225733	ASO_G0225733_03	down	plus	13	276	0	13	275	123957
H3K27me3	ENSG00000225733	ASO_G0225733_03	down	minus	13	85	0	13	275	123957
H3K27me3	ENSG00000225733	ASO_G0225733_04	up	minus	106	85	0	106	275	123864
H3K27me3	ENSG00000225733	ASO_G0225733_04	up	plus	106	276	0	106	275	123864
H3K27me3	ENSG00000225733	ASO_G0225733_04	down	plus	128	276	1	127	274	123843
H3K27me3	ENSG00000225733	ASO_G0225733_04	down	minus	128	85	1	127	274	123843
H3K27me3	ENSG00000225733	ASO_G0225733_AD_03	down	plus	363	276	1	362	274	123608
H3K27me3	ENSG00000225733	ASO_G0225733_AD_03	down	minus	363	85	1	362	274	123608
H3K27me3	ENSG00000225733	ASO_G0225733_AD_03	up	plus	201	276	0	201	275	123769
H3K27me3	ENSG00000225733	ASO_G0225733_AD_03	up	minus	201	85	0	201	275	123769
H3K27me3	ENSG00000225733	ASO_G0225733_AD_06	up	plus	22	276	0	22	275	123948
H3K27me3	ENSG00000225733	ASO_G0225733_AD_06	down	plus	107	276	0	107	275	123863
H3K27me3	ENSG00000225733	ASO_G0225733_AD_06	up	minus	22	85	0	22	275	123948
H3K27me3	ENSG00000225733	ASO_G0225733_AD_06	down	minus	107	85	0	107	275	123863
H3K27me3	ENSG00000225791	ASO_G0225791_05	down	plus	3	4470	0	3	4469	119773
H3K27me3	ENSG00000225791	ASO_G0225791_05	down	minus	3	1492	0	3	4469	119773
H3K27me3	ENSG00000225791	ASO_G0225791_AD_05	up	minus	1	1492	0	1	4469	119775
H3K27me3	ENSG00000225791	ASO_G0225791_AD_05	up	plus	1	4470	0	1	4469	119775
H3K27me3	ENSG00000225791	ASO_G0225791_AD_05	down	minus	1	1492	0	1	4469	119775
H3K27me3	ENSG00000225791	ASO_G0225791_AD_05	down	plus	1	4470	0	1	4469	119775
H3K27me3	ENSG00000227053	ASO_G0227053_03	down	minus	1175	191	3	1172	130	122940
H3K27me3	ENSG00000227053	ASO_G0227053_03	up	plus	653	133	1	652	132	123460
H3K27me3	ENSG00000227053	ASO_G0227053_03	up	minus	653	191	1	652	132	123460
H3K27me3	ENSG00000227053	ASO_G0227053_03	down	plus	1175	133	3	1172	130	122940
H3K27me3	ENSG00000227053	ASO_G0227053_04	up	plus	135	133	0	135	133	123977
H3K27me3	ENSG00000227053	ASO_G0227053_04	up	minus	135	191	0	135	133	123977
H3K27me3	ENSG00000227053	ASO_G0227053_04	down	minus	312	191	2	310	131	123802
H3K27me3	ENSG00000227053	ASO_G0227053_04	down	plus	312	133	2	310	131	123802
H3K27me3	ENSG00000228526	ASO_G0228526_10	up	minus	4	149	0	4	78	124163
H3K27me3	ENSG00000228526	ASO_G0228526_10	up	plus	4	78	0	4	78	124163
H3K27me3	ENSG00000228526	ASO_G0228526_10	down	minus	8	149	0	8	78	124159
H3K27me3	ENSG00000228526	ASO_G0228526_10	down	plus	8	78	0	8	78	124159
H3K27me3	ENSG00000229647	ASO_G0229647_06	down	minus	56	3971	2	54	2440	121749
H3K27me3	ENSG00000229647	ASO_G0229647_06	down	plus	56	2442	2	54	2440	121749
H3K27me3	ENSG00000229647	ASO_G0229647_06	up	plus	6	2442	0	6	2442	121797
H3K27me3	ENSG00000229647	ASO_G0229647_06	up	minus	6	3971	0	6	2442	121797
H3K27me3	ENSG00000229647	ASO_G0229647_AD_09	down	plus	2	2442	0	2	2442	121801
H3K27me3	ENSG00000229647	ASO_G0229647_AD_09	down	minus	2	3971	0	2	2442	121801
H3K27me3	ENSG00000230630	ASO_G0230630_AD_04	down	plus	424	16	0	424	17	123804
H3K27me3	ENSG00000230630	ASO_G0230630_AD_04	up	plus	229	16	0	229	17	123999
H3K27me3	ENSG00000230630	ASO_G0230630_AD_04	down	minus	424	17	0	424	17	123804
H3K27me3	ENSG00000230630	ASO_G0230630_AD_04	up	minus	229	17	0	229	17	123999
H3K27me3	ENSG00000231185	ASO_G0231185_02	up	minus	177	9	0	177	9	124059
H3K27me3	ENSG00000231185	ASO_G0231185_02	down	minus	383	9	0	383	9	123853
H3K27me3	ENSG00000231185	ASO_G0231185_02	up	plus	177	3	0	177	9	124059
H3K27me3	ENSG00000231185	ASO_G0231185_02	down	plus	383	3	0	383	9	123853
H3K27me3	ENSG00000231185	ASO_G0231185_03	up	plus	322	3	0	322	9	123914
H3K27me3	ENSG00000231185	ASO_G0231185_03	down	minus	522	9	1	521	8	123715
H3K27me3	ENSG00000231185	ASO_G0231185_03	up	minus	322	9	0	322	9	123914
H3K27me3	ENSG00000231185	ASO_G0231185_03	down	plus	522	3	1	521	8	123715
H3K27me3	ENSG00000231312	ASO_G0231312_02	up	plus	89	4	0	89	4	124152
H3K27me3	ENSG00000231312	ASO_G0231312_02	down	plus	286	4	0	286	4	123955
H3K27me3	ENSG00000231312	ASO_G0231312_02	up	minus	89	27	0	89	4	124152
H3K27me3	ENSG00000231312	ASO_G0231312_02	down	minus	286	27	0	286	4	123955
H3K27me3	ENSG00000231312	ASO_G0231312_04	down	plus	4	4	0	4	4	124237
H3K27me3	ENSG00000231312	ASO_G0231312_04	down	minus	4	27	0	4	4	124237
H3K27me3	ENSG00000232110	ASO_G0232110_AD_06	up	plus	1	4	0	1	10	124234
H3K27me3	ENSG00000232110	ASO_G0232110_AD_06	down	minus	2	10	0	2	10	124233
H3K27me3	ENSG00000232110	ASO_G0232110_AD_06	up	minus	1	10	0	1	10	124234
H3K27me3	ENSG00000232110	ASO_G0232110_AD_06	down	plus	2	4	0	2	10	124233
H3K27me3	ENSG00000233117	ASO_G0233117_02	down	plus	512	2	0	512	12	123721
H3K27me3	ENSG00000233117	ASO_G0233117_02	up	minus	687	12	0	687	12	123546
H3K27me3	ENSG00000233117	ASO_G0233117_02	up	plus	687	2	0	687	12	123546
H3K27me3	ENSG00000233117	ASO_G0233117_02	down	minus	512	12	0	512	12	123721
H3K27me3	ENSG00000233117	ASO_G0233117_04	down	plus	3	2	0	3	12	124230
H3K27me3	ENSG00000233117	ASO_G0233117_04	up	plus	1	2	0	1	12	124232
H3K27me3	ENSG00000233117	ASO_G0233117_04	down	minus	3	12	0	3	12	124230
H3K27me3	ENSG00000233117	ASO_G0233117_04	up	minus	1	12	0	1	12	124232
H3K27me3	ENSG00000233396	ASO_G0233396_02	down	minus	11	2060	1	10	2059	122175
H3K27me3	ENSG00000233396	ASO_G0233396_02	down	plus	11	13704	1	10	2059	122175
H3K27me3	ENSG00000233396	ASO_G0233396_07	up	plus	2912	13704	116	2796	1944	119389
H3K27me3	ENSG00000233396	ASO_G0233396_07	down	plus	3110	13704	244	2866	1816	119319
H3K27me3	ENSG00000233396	ASO_G0233396_07	up	minus	2912	2060	116	2796	1944	119389
H3K27me3	ENSG00000233396	ASO_G0233396_07	down	minus	3110	2060	244	2866	1816	119319
H3K27me3	ENSG00000234171	ASO_G0234171_01	down	minus	39	3	0	39	3	124203
H3K27me3	ENSG00000234171	ASO_G0234171_01	down	plus	39	4	0	39	3	124203
H3K27me3	ENSG00000234171	ASO_G0234171_02	up	minus	503	3	0	503	3	123739
H3K27me3	ENSG00000234171	ASO_G0234171_02	down	minus	879	3	0	879	3	123363
H3K27me3	ENSG00000234171	ASO_G0234171_02	down	plus	879	4	0	879	3	123363
H3K27me3	ENSG00000234171	ASO_G0234171_02	up	plus	503	4	0	503	3	123739
H3K27me3	ENSG00000234171	ASO_G0234171_03	down	minus	2	3	0	2	3	124240
H3K27me3	ENSG00000234171	ASO_G0234171_03	down	plus	2	4	0	2	3	124240
H3K27me3	ENSG00000234171	ASO_G0234171_06	down	plus	231	4	0	231	3	124011
H3K27me3	ENSG00000234171	ASO_G0234171_06	down	minus	231	3	0	231	3	124011
H3K27me3	ENSG00000234171	ASO_G0234171_06	up	minus	126	3	0	126	3	124116
H3K27me3	ENSG00000234171	ASO_G0234171_06	up	plus	126	4	0	126	3	124116
H3K27me3	ENSG00000234171	ASO_G0234171_09	up	plus	184	4	0	184	3	124058
H3K27me3	ENSG00000234171	ASO_G0234171_09	up	minus	184	3	0	184	3	124058
H3K27me3	ENSG00000234171	ASO_G0234171_09	down	minus	354	3	0	354	3	123888
H3K27me3	ENSG00000234171	ASO_G0234171_09	down	plus	354	4	0	354	3	123888
H3K27me3	ENSG00000234327	ASO_G0234327_07	down	minus	1	1	0	1	2	124242
H3K27me3	ENSG00000234327	ASO_G0234327_07	down	plus	1	2	0	1	2	124242
H3K27me3	ENSG00000234456	ASO_G0234456_01	up	plus	1	358	0	1	357	123887
H3K27me3	ENSG00000234456	ASO_G0234456_01	down	minus	20	414	0	20	357	123868
H3K27me3	ENSG00000234456	ASO_G0234456_01	down	plus	20	358	0	20	357	123868
H3K27me3	ENSG00000234456	ASO_G0234456_01	up	minus	1	414	0	1	357	123887
H3K27me3	ENSG00000234456	ASO_G0234456_04	down	plus	31	358	0	31	357	123857
H3K27me3	ENSG00000234456	ASO_G0234456_04	down	minus	31	414	0	31	357	123857
H3K27me3	ENSG00000234456	ASO_G0234456_04	up	plus	9	358	0	9	357	123879
H3K27me3	ENSG00000234456	ASO_G0234456_04	up	minus	9	414	0	9	357	123879
H3K27me3	ENSG00000234546	ASO_G0234546_02	up	plus	5	4392	0	5	2487	121753
H3K27me3	ENSG00000234546	ASO_G0234546_02	down	plus	8	4392	2	6	2485	121752
H3K27me3	ENSG00000234546	ASO_G0234546_02	down	minus	8	2487	2	6	2485	121752
H3K27me3	ENSG00000234546	ASO_G0234546_02	up	minus	5	2487	0	5	2487	121753
H3K27me3	ENSG00000234546	ASO_G0234546_07	up	plus	41	4392	1	40	2486	121718
H3K27me3	ENSG00000234546	ASO_G0234546_07	down	minus	117	2487	6	111	2481	121647
H3K27me3	ENSG00000234546	ASO_G0234546_07	down	plus	117	4392	6	111	2481	121647
H3K27me3	ENSG00000234546	ASO_G0234546_07	up	minus	41	2487	1	40	2486	121718
H3K27me3	ENSG00000234608	ASO_G0234608_06	down	plus	619	18416	153	466	5022	118604
H3K27me3	ENSG00000234608	ASO_G0234608_06	up	minus	227	5175	19	208	5156	118862
H3K27me3	ENSG00000234608	ASO_G0234608_06	down	minus	619	5175	153	466	5022	118604
H3K27me3	ENSG00000234608	ASO_G0234608_06	up	plus	227	18416	19	208	5156	118862
H3K27me3	ENSG00000234608	ASO_G0234608_AD_01	down	plus	48	18416	7	41	5168	119029
H3K27me3	ENSG00000234608	ASO_G0234608_AD_01	up	minus	53	5175	3	50	5172	119020
H3K27me3	ENSG00000234608	ASO_G0234608_AD_01	up	plus	53	18416	3	50	5172	119020
H3K27me3	ENSG00000234608	ASO_G0234608_AD_01	down	minus	48	5175	7	41	5168	119029
H3K27me3	ENSG00000234608	ASO_G0234608_AD_04	up	minus	76	5175	3	73	5172	118997
H3K27me3	ENSG00000234608	ASO_G0234608_AD_04	down	plus	95	18416	25	70	5150	119000
H3K27me3	ENSG00000234608	ASO_G0234608_AD_04	up	plus	76	18416	3	73	5172	118997
H3K27me3	ENSG00000234608	ASO_G0234608_AD_04	down	minus	95	5175	25	70	5150	119000
H3K27me3	ENSG00000237187	ASO_G0237187_03	down	plus	4	313	0	4	898	123343
H3K27me3	ENSG00000237187	ASO_G0237187_03	down	minus	4	898	0	4	898	123343
H3K27me3	ENSG00000237187	ASO_G0237187_AD_01	down	minus	2	898	0	2	898	123345
H3K27me3	ENSG00000237187	ASO_G0237187_AD_01	down	plus	2	313	0	2	898	123345
H3K27me3	ENSG00000237187	ASO_G0237187_AD_08	up	plus	52	313	1	51	897	123296
H3K27me3	ENSG00000237187	ASO_G0237187_AD_08	down	plus	2	313	0	2	898	123345
H3K27me3	ENSG00000237187	ASO_G0237187_AD_08	up	minus	52	898	1	51	897	123296
H3K27me3	ENSG00000237187	ASO_G0237187_AD_08	down	minus	2	898	0	2	898	123345
H3K27me3	ENSG00000240875	ASO_G0240875_01	down	minus	2	63	0	2	63	124180
H3K27me3	ENSG00000240875	ASO_G0240875_01	down	plus	2	20	0	2	63	124180
H3K27me3	ENSG00000240875	ASO_G0240875_01	up	plus	3	20	0	3	63	124179
H3K27me3	ENSG00000240875	ASO_G0240875_01	up	minus	3	63	0	3	63	124179
H3K27me3	ENSG00000240875	ASO_G0240875_02	down	minus	89	63	0	89	63	124093
H3K27me3	ENSG00000240875	ASO_G0240875_02	down	plus	89	20	0	89	63	124093
H3K27me3	ENSG00000240875	ASO_G0240875_02	up	plus	72	20	0	72	63	124110
H3K27me3	ENSG00000240875	ASO_G0240875_02	up	minus	72	63	0	72	63	124110
H3K27me3	ENSG00000240875	ASO_G0240875_03	up	plus	163	20	0	163	63	124019
H3K27me3	ENSG00000240875	ASO_G0240875_03	down	minus	302	63	0	302	63	123880
H3K27me3	ENSG00000240875	ASO_G0240875_03	up	minus	163	63	0	163	63	124019
H3K27me3	ENSG00000240875	ASO_G0240875_03	down	plus	302	20	0	302	63	123880
H3K27me3	ENSG00000240875	ASO_G0240875_04	up	plus	2	20	0	2	63	124180
H3K27me3	ENSG00000240875	ASO_G0240875_04	up	minus	2	63	0	2	63	124180
H3K27me3	ENSG00000240875	ASO_G0240875_04	down	plus	6	20	0	6	63	124176
H3K27me3	ENSG00000240875	ASO_G0240875_04	down	minus	6	63	0	6	63	124176
H3K27me3	ENSG00000240875	ASO_G0240875_10	down	minus	6	63	0	6	63	124176
H3K27me3	ENSG00000240875	ASO_G0240875_10	up	minus	14	63	0	14	63	124168
H3K27me3	ENSG00000240875	ASO_G0240875_10	up	plus	14	20	0	14	63	124168
H3K27me3	ENSG00000240875	ASO_G0240875_10	down	plus	6	20	0	6	63	124176
H3K27me3	ENSG00000245937	ASO_G0245937_01	down	minus	34	37	0	34	37	124174
H3K27me3	ENSG00000245937	ASO_G0245937_01	down	plus	34	5	0	34	37	124174
H3K27me3	ENSG00000245937	ASO_G0245937_01	up	minus	5	37	0	5	37	124203
H3K27me3	ENSG00000245937	ASO_G0245937_01	up	plus	5	5	0	5	37	124203
H3K27me3	ENSG00000245937	ASO_G0245937_AD_02	down	plus	1	5	0	1	37	124207
H3K27me3	ENSG00000245937	ASO_G0245937_AD_02	down	minus	1	37	0	1	37	124207
H3K27me3	ENSG00000245937	ASO_G0245937_AD_05	down	minus	9	37	0	9	37	124199
H3K27me3	ENSG00000245937	ASO_G0245937_AD_05	up	minus	8	37	0	8	37	124200
H3K27me3	ENSG00000245937	ASO_G0245937_AD_05	down	plus	9	5	0	9	37	124199
H3K27me3	ENSG00000245937	ASO_G0245937_AD_05	up	plus	8	5	0	8	37	124200
H3K27me3	ENSG00000246089	ASO_G0246089_02	down	minus	30	124	0	30	738	123477
H3K27me3	ENSG00000246089	ASO_G0246089_02	down	plus	30	738	0	30	738	123477
H3K27me3	ENSG00000246089	ASO_G0246089_02	up	plus	1	738	0	1	738	123506
H3K27me3	ENSG00000246089	ASO_G0246089_02	up	minus	1	124	0	1	738	123506
H3K27me3	ENSG00000246273	ASO_G0246273_02	up	plus	266	345	1	265	344	123635
H3K27me3	ENSG00000246273	ASO_G0246273_02	down	plus	496	345	6	490	339	123410
H3K27me3	ENSG00000246273	ASO_G0246273_02	up	minus	266	551	1	265	344	123635
H3K27me3	ENSG00000246273	ASO_G0246273_02	down	minus	496	551	6	490	339	123410
H3K27me3	ENSG00000246430	ASO_G0246430_03	up	minus	305	130	0	305	130	123810
H3K27me3	ENSG00000246430	ASO_G0246430_03	down	plus	630	45	4	626	126	123489
H3K27me3	ENSG00000246430	ASO_G0246430_03	down	minus	630	130	4	626	126	123489
H3K27me3	ENSG00000246430	ASO_G0246430_03	up	plus	305	45	0	305	130	123810
H3K27me3	ENSG00000246430	ASO_G0246430_AD_03	down	plus	6	45	0	6	130	124109
H3K27me3	ENSG00000246430	ASO_G0246430_AD_03	down	minus	6	130	0	6	130	124109
H3K27me3	ENSG00000248508	ASO_G0248508_04	up	minus	115	1	0	115	1	124129
H3K27me3	ENSG00000248508	ASO_G0248508_04	down	minus	248	1	0	248	1	123996
H3K27me3	ENSG00000248508	ASO_G0248508_10	up	minus	245	1	0	245	1	123999
H3K27me3	ENSG00000248508	ASO_G0248508_10	down	minus	194	1	0	194	1	124050
H3K27me3	ENSG00000250786	ASO_G0250786_AD_10	up	minus	2	202	0	2	35	124208
H3K27me3	ENSG00000250786	ASO_G0250786_AD_10	down	plus	7	35	0	7	35	124203
H3K27me3	ENSG00000250786	ASO_G0250786_AD_10	down	minus	7	202	0	7	35	124203
H3K27me3	ENSG00000250786	ASO_G0250786_AD_10	up	plus	2	35	0	2	35	124208
H3K27me3	ENSG00000253982	ASO_G0253982_AD_01	down	plus	2	617	0	2	616	123627
H3K27me3	ENSG00000253982	ASO_G0253982_AD_01	down	minus	2	2171	0	2	616	123627
H3K27me3	ENSG00000256268	ASO_G0256268_AD_03	down	plus	2	5021	0	2	3695	120548
H3K27me3	ENSG00000256268	ASO_G0256268_AD_03	down	minus	2	3695	0	2	3695	120548
H3K27me3	ENSG00000256268	ASO_G0256268_AD_06	up	minus	15	3695	0	15	3695	120535
H3K27me3	ENSG00000256268	ASO_G0256268_AD_06	up	plus	15	5021	0	15	3695	120535
H3K27me3	ENSG00000256268	ASO_G0256268_AD_06	down	plus	51	5021	10	41	3685	120509
H3K27me3	ENSG00000256268	ASO_G0256268_AD_06	down	minus	51	3695	10	41	3685	120509
H3K27me3	ENSG00000256268	ASO_G0256268_AD_07	up	plus	191	5021	10	181	3685	120369
H3K27me3	ENSG00000256268	ASO_G0256268_AD_07	up	minus	191	3695	10	181	3685	120369
H3K27me3	ENSG00000256268	ASO_G0256268_AD_07	down	plus	209	5021	29	180	3666	120370
H3K27me3	ENSG00000256268	ASO_G0256268_AD_07	down	minus	209	3695	29	180	3666	120370
H3K27me3	ENSG00000257219	ASO_G0257219_09	down	plus	6	4174	1	5	3168	121071
H3K27me3	ENSG00000257219	ASO_G0257219_09	down	minus	6	3170	1	5	3168	121071
H3K27me3	ENSG00000257219	ASO_G0257219_AD_05	down	plus	95	4174	9	86	3160	120990
H3K27me3	ENSG00000257219	ASO_G0257219_AD_05	down	minus	95	3170	9	86	3160	120990
H3K27me3	ENSG00000257219	ASO_G0257219_AD_05	up	minus	24	3170	3	21	3166	121055
H3K27me3	ENSG00000257219	ASO_G0257219_AD_05	up	plus	24	4174	3	21	3166	121055
H3K27me3	ENSG00000257219	ASO_G0257219_AD_10	up	plus	1	4174	1	0	3168	121076
H3K27me3	ENSG00000257219	ASO_G0257219_AD_10	down	plus	6	4174	1	5	3168	121071
H3K27me3	ENSG00000257219	ASO_G0257219_AD_10	up	minus	1	3170	1	0	3168	121076
H3K27me3	ENSG00000257219	ASO_G0257219_AD_10	down	minus	6	3170	1	5	3168	121071
H3K27me3	ENSG00000260032	ASO_G0260032_AD_01	up	minus	151	150	0	151	269	123825
H3K27me3	ENSG00000260032	ASO_G0260032_AD_01	up	plus	151	269	0	151	269	123825
H3K27me3	ENSG00000260032	ASO_G0260032_AD_01	down	minus	404	150	0	404	269	123572
H3K27me3	ENSG00000260032	ASO_G0260032_AD_01	down	plus	404	269	0	404	269	123572
H3K27me3	ENSG00000260032	ASO_G0260032_AD_06	down	minus	96	150	0	96	269	123880
H3K27me3	ENSG00000260032	ASO_G0260032_AD_06	up	plus	136	269	0	136	269	123840
H3K27me3	ENSG00000260032	ASO_G0260032_AD_06	down	plus	96	269	0	96	269	123880
H3K27me3	ENSG00000260032	ASO_G0260032_AD_06	up	minus	136	150	0	136	269	123840
H3K27me3	ENSG00000260565	ASO_G0260565_AD_06	down	minus	11	1690	0	11	330	123904
H3K27me3	ENSG00000260565	ASO_G0260565_AD_06	down	plus	11	330	0	11	330	123904
H3K27me3	ENSG00000260565	ASO_G0260565_AD_08	up	plus	1	330	0	1	330	123914
H3K27me3	ENSG00000260565	ASO_G0260565_AD_08	up	minus	1	1690	0	1	330	123914
H3K27me3	ENSG00000260565	ASO_G0260565_AD_08	down	minus	4	1690	1	3	329	123912
H3K27me3	ENSG00000260565	ASO_G0260565_AD_08	down	plus	4	330	1	3	329	123912
H3K27me3	ENSG00000267577	ASO_G0267577_01	up	minus	3922	4	1	3920	3	120321
H3K27me3	ENSG00000267577	ASO_G0267577_01	down	minus	4376	4	0	4376	4	119865
H3K27me3	ENSG00000267577	ASO_G0267577_03	up	minus	1427	4	0	1427	4	122814
H3K27me3	ENSG00000267577	ASO_G0267577_03	down	minus	2220	4	0	2220	4	122021
H3K27me3	ENSG00000268895	ASO_G0268895_01	down	minus	464	4	0	464	4	123777
H3K27me3	ENSG00000268895	ASO_G0268895_01	up	minus	385	4	0	385	4	123856
H3K27me3	ENSG00000268895	ASO_G0268895_03	up	minus	814	4	0	814	4	123427
H3K27me3	ENSG00000268895	ASO_G0268895_03	down	minus	1406	4	0	1406	4	122835
H3K27me3	ENSG00000269834	ASO_G0269834_02	up	plus	11	9	0	11	17	124217
H3K27me3	ENSG00000269834	ASO_G0269834_02	down	plus	41	9	0	41	17	124187
H3K27me3	ENSG00000269834	ASO_G0269834_02	down	minus	41	17	0	41	17	124187
H3K27me3	ENSG00000269834	ASO_G0269834_02	up	minus	11	17	0	11	17	124217
H3K27me3	ENSG00000269834	ASO_G0269834_AD_02	down	minus	47	17	0	47	17	124181
H3K27me3	ENSG00000269834	ASO_G0269834_AD_02	up	plus	21	9	0	21	17	124207
H3K27me3	ENSG00000269834	ASO_G0269834_AD_02	down	plus	47	9	0	47	17	124181
H3K27me3	ENSG00000269834	ASO_G0269834_AD_02	up	minus	21	17	0	21	17	124207
H3K27me3	ENSG00000269834	ASO_G0269834_AD_06	down	plus	24	9	0	24	17	124204
H3K27me3	ENSG00000269834	ASO_G0269834_AD_06	up	minus	23	17	0	23	17	124205
H3K27me3	ENSG00000269834	ASO_G0269834_AD_06	down	minus	24	17	0	24	17	124204
