hm	lnc	aso	expr	corr	number_of_DEG	number_genes_from_himorna	TP	TN	FP	FN
H4K20me1	ENSG00000253352	G0253352_02	down	plus	1	9	0	1	10	124234
H4K20me1	ENSG00000253352	G0253352_02	up	minus	3	10	0	3	10	124232
H4K20me1	ENSG00000253352	G0253352_02	up	plus	3	9	0	3	10	124232
H4K20me1	ENSG00000253352	G0253352_06	down	minus	31	10	0	31	10	124204
H4K20me1	ENSG00000253352	G0253352_06	down	plus	31	9	0	31	10	124204
H4K20me1	ENSG00000253352	G0253352_06	up	plus	13	9	0	13	10	124222
H4K20me1	ENSG00000253352	G0253352_06	up	minus	13	10	0	13	10	124222
H4K20me1	ENSG00000253352	G0253352_AD_01	down	minus	6	10	0	6	10	124229
H4K20me1	ENSG00000253352	G0253352_AD_01	up	minus	2	10	0	2	10	124233
H4K20me1	ENSG00000253352	G0253352_AD_01	down	plus	6	9	0	6	10	124229
H4K20me1	ENSG00000253352	G0253352_AD_01	up	plus	2	9	0	2	10	124233
H4K20me1	ENSG00000253352	G0253352_AD_07	down	plus	2	9	0	2	10	124233
H4K20me1	ENSG00000253352	G0253352_AD_07	down	minus	2	10	0	2	10	124233
H4K20me1	ENSG00000253352	G0253352_AD_07	up	plus	2	9	0	2	10	124233
H4K20me1	ENSG00000253352	G0253352_AD_07	up	minus	2	10	0	2	10	124233
H4K20me1	ENSG00000254635	G0254635_01	down	minus	1	3	0	1	3	124241
H4K20me1	ENSG00000254635	G0254635_08	down	minus	4	3	0	4	3	124238
H4K20me1	ENSG00000254635	G0254635_08	up	minus	13	3	0	13	3	124229
H4K20me1	ENSG00000254635	G0254635_10	down	minus	2	3	0	2	3	124240
H4K20me1	ENSG00000254635	G0254635_10	up	minus	2	3	0	2	3	124240
H4K20me1	ENSG00000257815	G0257815_05	down	minus	111	1	0	111	1	124133
H4K20me1	ENSG00000257815	G0257815_05	up	minus	171	1	0	171	1	124073
H4K20me1	ENSG00000257815	G0257815_AD_01	up	minus	68	1	0	68	1	124176
H4K20me1	ENSG00000257815	G0257815_AD_01	down	minus	41	1	0	41	1	124203
H4K20me1	ENSG00000259153	G0259153_01	up	plus	9	14	0	9	14	124222
H4K20me1	ENSG00000259153	G0259153_01	up	minus	9	47	0	9	14	124222
H4K20me1	ENSG00000259153	G0259153_01	down	minus	4	47	0	4	14	124227
H4K20me1	ENSG00000259153	G0259153_01	down	plus	4	14	0	4	14	124227
H4K20me1	ENSG00000259153	G0259153_03	down	plus	2	14	0	2	14	124229
H4K20me1	ENSG00000259153	G0259153_03	down	minus	2	47	0	2	14	124229
H4K20me1	ENSG00000263753	G0263753_05	up	minus	4	10	0	4	10	124231
H4K20me1	ENSG00000263753	G0263753_05	down	minus	9	10	0	9	10	124226
H4K20me1	ENSG00000263753	G0263753_AD_01	down	minus	2	10	0	2	10	124233
H4K20me1	ENSG00000263753	G0263753_AD_01	up	minus	1	10	0	1	10	124234
H4K20me1	ENSG00000263753	G0263753_AD_04	down	minus	1	10	0	1	10	124234
H4K20me1	ENSG00000263753	G0263753_AD_04	up	minus	1	10	0	1	10	124234
H4K20me1	ENSG00000266916	G0266916_04	down	plus	1	83	0	1	83	124161
H4K20me1	ENSG00000266916	G0266916_04	down	minus	1	1	0	1	83	124161
H4K20me1	ENSG00000272288	G0272288_04	down	plus	1	6	0	1	19	124225
H4K20me1	ENSG00000272288	G0272288_04	down	minus	1	19	0	1	19	124225
H4K20me1	ENSG00000272288	G0272288_09	down	plus	6	6	0	6	19	124220
H4K20me1	ENSG00000272288	G0272288_09	down	minus	6	19	0	6	19	124220
H4K20me1	ENSG00000272888	G0272888_AD_06	down	plus	10	3	0	10	3	124232
H4K20me1	ENSG00000272888	G0272888_AD_06	up	plus	13	3	0	13	3	124229
H4K20me1	ENSG00000272888	G0272888_AD_07	up	plus	4	3	0	4	3	124238
H4K20me1	ENSG00000272888	G0272888_AD_07	down	plus	11	3	0	11	3	124231
