hm	lnc	aso	expr	corr	number_of_DEG	number_genes_from_himorna	TP	TN	FP	FN
H3K4me2	ENSG00000234546	G0234546_AD_09	down	minus	1	2835	0	1	2835	121409
H3K4me2	ENSG00000234608	G0234608_03	down	minus	21	1	0	21	1	124223
H3K4me2	ENSG00000234608	G0234608_03	up	minus	95	1	0	95	1	124149
H3K4me2	ENSG00000234608	G0234608_AD_08	down	minus	27	1	0	27	1	124217
H3K4me2	ENSG00000234608	G0234608_AD_08	up	minus	12	1	0	12	1	124232
H3K4me2	ENSG00000235560	G0235560_01	down	plus	87	5319	11	76	5308	118850
H3K4me2	ENSG00000235560	G0235560_01	up	plus	110	5319	14	96	5305	118830
H3K4me2	ENSG00000235560	G0235560_01	down	minus	87	7652	11	76	5308	118850
H3K4me2	ENSG00000235560	G0235560_01	up	minus	110	7652	14	96	5305	118830
H3K4me2	ENSG00000235560	G0235560_03	down	plus	26	5319	1	25	5318	118901
H3K4me2	ENSG00000235560	G0235560_03	up	minus	8	7652	1	7	5318	118919
H3K4me2	ENSG00000235560	G0235560_03	down	minus	26	7652	1	25	5318	118901
H3K4me2	ENSG00000235560	G0235560_03	up	plus	8	5319	1	7	5318	118919
H3K4me2	ENSG00000235560	G0235560_07	up	minus	1	7652	1	0	5318	118926
H3K4me2	ENSG00000235560	G0235560_07	up	plus	1	5319	1	0	5318	118926
H3K4me2	ENSG00000235823	G0235823_AD_01	down	plus	1	12134	0	1	12132	112112
H3K4me2	ENSG00000235823	G0235823_AD_01	down	minus	1	5355	0	1	12132	112112
H3K4me2	ENSG00000235823	G0235823_AD_08	down	minus	5	5355	3	2	12129	112111
H3K4me2	ENSG00000235823	G0235823_AD_08	down	plus	5	12134	3	2	12129	112111
H3K4me2	ENSG00000241472	G0241472_04	up	plus	14	23	0	14	23	124208
H3K4me2	ENSG00000241472	G0241472_04	down	minus	1	19	0	1	23	124221
H3K4me2	ENSG00000241472	G0241472_04	up	minus	14	19	0	14	23	124208
H3K4me2	ENSG00000241472	G0241472_04	down	plus	1	23	0	1	23	124221
H3K4me2	ENSG00000241472	G0241472_07	up	plus	1	23	0	1	23	124221
H3K4me2	ENSG00000241472	G0241472_07	up	minus	1	19	0	1	23	124221
H3K4me2	ENSG00000243701	G0243701_AD_07	up	minus	27	3122	4	23	3118	121100
H3K4me2	ENSG00000243701	G0243701_AD_07	down	minus	10	3122	1	9	3121	121114
H3K4me2	ENSG00000243701	G0243701_AD_07	down	plus	10	2244	1	9	3121	121114
H3K4me2	ENSG00000243701	G0243701_AD_07	up	plus	27	2244	4	23	3118	121100
H3K4me2	ENSG00000245937	G0245937_01	up	minus	33	2699	1	32	2698	121514
H3K4me2	ENSG00000245937	G0245937_01	up	plus	33	718	1	32	2698	121514
H3K4me2	ENSG00000245937	G0245937_01	down	plus	47	718	4	43	2695	121503
H3K4me2	ENSG00000245937	G0245937_01	down	minus	47	2699	4	43	2695	121503
H3K4me2	ENSG00000245937	G0245937_04	down	plus	1	718	0	1	2699	121545
H3K4me2	ENSG00000245937	G0245937_04	down	minus	1	2699	0	1	2699	121545
H3K4me2	ENSG00000245937	G0245937_AD_02	up	minus	67	2699	2	65	2697	121481
H3K4me2	ENSG00000245937	G0245937_AD_02	up	plus	67	718	2	65	2697	121481
H3K4me2	ENSG00000245937	G0245937_AD_02	down	plus	80	718	2	78	2697	121468
H3K4me2	ENSG00000245937	G0245937_AD_02	down	minus	80	2699	2	78	2697	121468
H3K4me2	ENSG00000246067	G0246067_AD_04	down	minus	1	1556	0	1	1556	122688
H3K4me2	ENSG00000246067	G0246067_AD_04	down	plus	1	3867	0	1	1556	122688
H3K4me2	ENSG00000246067	G0246067_AD_09	down	plus	3	3867	0	3	1556	122686
H3K4me2	ENSG00000246067	G0246067_AD_09	down	minus	3	1556	0	3	1556	122686
H3K4me2	ENSG00000246273	G0246273_01	down	minus	2	6100	0	2	922	123321
H3K4me2	ENSG00000246273	G0246273_01	down	plus	2	922	0	2	922	123321
H3K4me2	ENSG00000246273	G0246273_02	down	minus	32	6100	2	30	920	123293
H3K4me2	ENSG00000246273	G0246273_02	down	plus	32	922	2	30	920	123293
H3K4me2	ENSG00000246273	G0246273_02	up	minus	19	6100	0	19	922	123304
H3K4me2	ENSG00000246273	G0246273_02	up	plus	19	922	0	19	922	123304
H3K4me2	ENSG00000246273	G0246273_05	down	plus	4	922	0	4	922	123319
H3K4me2	ENSG00000246273	G0246273_05	up	minus	4	6100	0	4	922	123319
H3K4me2	ENSG00000246273	G0246273_05	down	minus	4	6100	0	4	922	123319
H3K4me2	ENSG00000246273	G0246273_05	up	plus	4	922	0	4	922	123319
H3K4me2	ENSG00000246273	G0246273_AD_08	up	minus	1	6100	0	1	922	123322
H3K4me2	ENSG00000246273	G0246273_AD_08	down	minus	4	6100	0	4	922	123319
H3K4me2	ENSG00000246273	G0246273_AD_08	down	plus	4	922	0	4	922	123319
H3K4me2	ENSG00000246273	G0246273_AD_08	up	plus	1	922	0	1	922	123322
H3K4me2	ENSG00000247556	G0247556_05	up	minus	3	10	0	3	13	124229
H3K4me2	ENSG00000247556	G0247556_05	down	plus	7	13	0	7	13	124225
H3K4me2	ENSG00000247556	G0247556_05	up	plus	3	13	0	3	13	124229
H3K4me2	ENSG00000247556	G0247556_05	down	minus	7	10	0	7	13	124225
H3K4me2	ENSG00000247556	G0247556_09	up	plus	161	13	0	161	13	124071
H3K4me2	ENSG00000247556	G0247556_09	down	plus	99	13	0	99	13	124133
H3K4me2	ENSG00000247556	G0247556_09	down	minus	99	10	0	99	13	124133
H3K4me2	ENSG00000247556	G0247556_09	up	minus	161	10	0	161	13	124071
H3K4me2	ENSG00000248508	G0248508_04	down	plus	36	2	0	36	2	124207
H3K4me2	ENSG00000248508	G0248508_04	up	plus	19	2	0	19	2	124224
H3K4me2	ENSG00000248508	G0248508_07	down	plus	1	2	0	1	2	124242
H3K4me2	ENSG00000248508	G0248508_07	up	plus	1	2	0	1	2	124242
H3K4me2	ENSG00000248587	G0248587_03	up	plus	4	9	0	4	3	124238
H3K4me2	ENSG00000248587	G0248587_03	down	plus	7	9	0	7	3	124235
H3K4me2	ENSG00000248587	G0248587_03	down	minus	7	3	0	7	3	124235
H3K4me2	ENSG00000248587	G0248587_03	up	minus	4	3	0	4	3	124238
H3K4me2	ENSG00000249042	G0249042_01	down	plus	1	2155	0	1	2155	122089
H3K4me2	ENSG00000249042	G0249042_01	down	minus	1	3780	0	1	2155	122089
H3K4me2	ENSG00000249042	G0249042_08	up	minus	251	3780	2	249	2153	121841
H3K4me2	ENSG00000249042	G0249042_08	up	plus	251	2155	2	249	2153	121841
H3K4me2	ENSG00000249042	G0249042_08	down	minus	87	3780	5	82	2150	122008
H3K4me2	ENSG00000249042	G0249042_08	down	plus	87	2155	5	82	2150	122008
H3K4me2	ENSG00000250337	G0250337_03	down	minus	20	327	0	20	327	123898
H3K4me2	ENSG00000250337	G0250337_03	up	plus	15	1320	0	15	327	123903
H3K4me2	ENSG00000250337	G0250337_03	up	minus	15	327	0	15	327	123903
H3K4me2	ENSG00000250337	G0250337_03	down	plus	20	1320	0	20	327	123898
H3K4me2	ENSG00000250337	G0250337_05	up	minus	92	327	1	91	326	123827
H3K4me2	ENSG00000250337	G0250337_05	up	plus	92	1320	1	91	326	123827
H3K4me2	ENSG00000250337	G0250337_05	down	minus	64	327	0	64	327	123854
H3K4me2	ENSG00000250337	G0250337_05	down	plus	64	1320	0	64	327	123854
H3K4me2	ENSG00000250337	G0250337_06	down	minus	1	327	0	1	327	123917
H3K4me2	ENSG00000250337	G0250337_06	down	plus	1	1320	0	1	327	123917
H3K4me2	ENSG00000251580	G0251580_01	up	minus	3	64	0	3	64	124178
H3K4me2	ENSG00000251580	G0251580_01	down	plus	8	3	0	8	64	124173
H3K4me2	ENSG00000251580	G0251580_01	down	minus	8	64	0	8	64	124173
H3K4me2	ENSG00000251580	G0251580_01	up	plus	3	3	0	3	64	124178
H3K4me2	ENSG00000251580	G0251580_07	down	minus	4	64	0	4	64	124177
H3K4me2	ENSG00000251580	G0251580_07	up	minus	5	64	0	5	64	124176
H3K4me2	ENSG00000251580	G0251580_07	down	plus	4	3	0	4	64	124177
H3K4me2	ENSG00000251580	G0251580_07	up	plus	5	3	0	5	64	124176
H3K4me2	ENSG00000253352	G0253352_01	down	minus	40	833	0	40	323	123882
H3K4me2	ENSG00000253352	G0253352_01	down	plus	40	323	0	40	323	123882
H3K4me2	ENSG00000253352	G0253352_01	up	minus	21	833	0	21	323	123901
H3K4me2	ENSG00000253352	G0253352_01	up	plus	21	323	0	21	323	123901
H3K4me2	ENSG00000253352	G0253352_02	down	plus	1	323	0	1	323	123921
H3K4me2	ENSG00000253352	G0253352_02	down	minus	1	833	0	1	323	123921
H3K4me2	ENSG00000253352	G0253352_02	up	minus	3	833	0	3	323	123919
H3K4me2	ENSG00000253352	G0253352_02	up	plus	3	323	0	3	323	123919
H3K4me2	ENSG00000253352	G0253352_06	up	minus	13	833	0	13	323	123909
H3K4me2	ENSG00000253352	G0253352_06	up	plus	13	323	0	13	323	123909
H3K4me2	ENSG00000253352	G0253352_06	down	minus	31	833	1	30	322	123892
H3K4me2	ENSG00000253352	G0253352_06	down	plus	31	323	1	30	322	123892
H3K4me2	ENSG00000253352	G0253352_AD_01	down	plus	6	323	0	6	323	123916
H3K4me2	ENSG00000253352	G0253352_AD_01	up	minus	2	833	0	2	323	123920
H3K4me2	ENSG00000253352	G0253352_AD_01	down	minus	6	833	0	6	323	123916
H3K4me2	ENSG00000253352	G0253352_AD_01	up	plus	2	323	0	2	323	123920
H3K4me2	ENSG00000253352	G0253352_AD_07	up	plus	2	323	0	2	323	123920
H3K4me2	ENSG00000253352	G0253352_AD_07	down	plus	2	323	0	2	323	123920
H3K4me2	ENSG00000253352	G0253352_AD_07	up	minus	2	833	0	2	323	123920
H3K4me2	ENSG00000253352	G0253352_AD_07	down	minus	2	833	0	2	323	123920
H3K4me2	ENSG00000254635	G0254635_01	down	plus	1	3	0	1	3	124241
H3K4me2	ENSG00000254635	G0254635_08	down	plus	4	3	0	4	3	124238
H3K4me2	ENSG00000254635	G0254635_08	up	plus	13	3	0	13	3	124229
H3K4me2	ENSG00000254635	G0254635_10	down	plus	2	3	0	2	3	124240
H3K4me2	ENSG00000254635	G0254635_10	up	plus	2	3	0	2	3	124240
H3K4me2	ENSG00000259153	G0259153_01	down	plus	4	6154	0	4	6154	118087
H3K4me2	ENSG00000259153	G0259153_01	up	plus	9	6154	1	8	6153	118083
H3K4me2	ENSG00000259153	G0259153_01	up	minus	9	7623	1	8	6153	118083
H3K4me2	ENSG00000259153	G0259153_01	down	minus	4	7623	0	4	6154	118087
H3K4me2	ENSG00000259153	G0259153_03	down	plus	2	6154	0	2	6154	118089
H3K4me2	ENSG00000259153	G0259153_03	down	minus	2	7623	0	2	6154	118089
H3K4me2	ENSG00000266916	G0266916_04	down	plus	1	1847	0	1	1847	122397
H3K4me2	ENSG00000266916	G0266916_04	down	minus	1	187	0	1	1847	122397
H3K4me2	ENSG00000269821	G0269821_02	up	minus	347	1	0	347	1	123897
H3K4me2	ENSG00000269821	G0269821_02	down	minus	302	1	0	301	1	123943
H3K4me2	ENSG00000269821	G0269821_08	down	minus	13	1	0	13	1	124231
H3K4me2	ENSG00000269834	G0269834_AD_06	up	plus	23	2398	1	22	2397	121825
H3K4me2	ENSG00000269834	G0269834_AD_06	down	minus	35	2695	0	35	2398	121812
H3K4me2	ENSG00000269834	G0269834_AD_06	up	minus	23	2695	1	22	2397	121825
H3K4me2	ENSG00000269834	G0269834_AD_06	down	plus	35	2398	0	35	2398	121812
