hm	lnc	aso	expr	corr	number_of_DEG	number_genes_from_himorna	TP	TN	FP	FN
H3K9me3	ENSG00000227403	G0227403_01	up	plus	1	29	0	1	13	124231
H3K9me3	ENSG00000227403	G0227403_01	up	minus	1	13	0	1	13	124231
H3K9me3	ENSG00000227403	G0227403_01	down	plus	3	29	0	3	13	124229
H3K9me3	ENSG00000227403	G0227403_01	down	minus	3	13	0	3	13	124229
H3K9me3	ENSG00000227403	G0227403_02	up	plus	1	29	0	1	13	124231
H3K9me3	ENSG00000227403	G0227403_02	down	plus	4	29	0	4	13	124228
H3K9me3	ENSG00000227403	G0227403_02	down	minus	4	13	0	4	13	124228
H3K9me3	ENSG00000227403	G0227403_02	up	minus	1	13	0	1	13	124231
H3K9me3	ENSG00000227403	G0227403_04	down	minus	19	13	0	19	13	124213
H3K9me3	ENSG00000227403	G0227403_04	up	minus	16	13	0	16	13	124216
H3K9me3	ENSG00000227403	G0227403_04	up	plus	16	29	0	16	13	124216
H3K9me3	ENSG00000227403	G0227403_04	down	plus	19	29	0	19	13	124213
H3K9me3	ENSG00000229153	G0229153_09	down	minus	34	105	0	34	105	124106
H3K9me3	ENSG00000229153	G0229153_09	up	plus	135	132	0	135	105	124005
H3K9me3	ENSG00000229153	G0229153_09	down	plus	34	132	0	34	105	124106
H3K9me3	ENSG00000229153	G0229153_09	up	minus	135	105	0	135	105	124005
H3K9me3	ENSG00000230844	G0230844_01	up	minus	1	4	0	1	4	124240
H3K9me3	ENSG00000230844	G0230844_01	up	plus	1	3	0	1	4	124240
H3K9me3	ENSG00000230844	G0230844_01	down	minus	2	4	0	2	4	124239
H3K9me3	ENSG00000230844	G0230844_01	down	plus	2	3	0	2	4	124239
H3K9me3	ENSG00000230844	G0230844_AD_07	up	plus	260	3	0	260	4	123981
H3K9me3	ENSG00000230844	G0230844_AD_07	down	minus	203	4	0	203	4	124038
H3K9me3	ENSG00000230844	G0230844_AD_07	up	minus	260	4	0	260	4	123981
H3K9me3	ENSG00000230844	G0230844_AD_07	down	plus	203	3	0	203	4	124038
H3K9me3	ENSG00000231185	G0231185_03	down	minus	18	241	0	18	34	124193
H3K9me3	ENSG00000231185	G0231185_03	up	plus	10	34	0	10	34	124201
H3K9me3	ENSG00000231185	G0231185_03	down	plus	18	34	0	18	34	124193
H3K9me3	ENSG00000231185	G0231185_03	up	minus	10	241	0	10	34	124201
H3K9me3	ENSG00000231185	G0231185_09	up	plus	1	34	0	1	34	124210
H3K9me3	ENSG00000231185	G0231185_09	down	plus	15	34	1	14	33	124197
H3K9me3	ENSG00000231185	G0231185_09	down	minus	15	241	1	14	33	124197
H3K9me3	ENSG00000231185	G0231185_09	up	minus	1	241	0	1	34	124210
H3K9me3	ENSG00000231806	G0231806_07	up	minus	127	33	0	127	97	124021
H3K9me3	ENSG00000231806	G0231806_07	down	minus	54	33	0	54	97	124094
H3K9me3	ENSG00000231806	G0231806_07	up	plus	127	97	0	127	97	124021
H3K9me3	ENSG00000231806	G0231806_07	down	plus	54	97	0	54	97	124094
H3K9me3	ENSG00000231806	G0231806_08	up	plus	3	97	0	3	97	124145
H3K9me3	ENSG00000231806	G0231806_08	down	plus	3	97	0	3	97	124145
H3K9me3	ENSG00000231806	G0231806_08	up	minus	3	33	0	3	97	124145
H3K9me3	ENSG00000231806	G0231806_08	down	minus	3	33	0	3	97	124145
H3K9me3	ENSG00000233056	G0233056_01	up	plus	1	3	0	1	3	124241
H3K9me3	ENSG00000233056	G0233056_07	down	plus	1	3	0	1	3	124241
H3K9me3	ENSG00000233184	G0233184_03	down	plus	28	3	0	28	3	124214
H3K9me3	ENSG00000233184	G0233184_03	up	minus	33	5	0	33	3	124209
H3K9me3	ENSG00000233184	G0233184_03	down	minus	28	5	0	28	3	124214
H3K9me3	ENSG00000233184	G0233184_03	up	plus	33	3	0	33	3	124209
H3K9me3	ENSG00000233184	G0233184_04	down	plus	40	3	0	40	3	124202
H3K9me3	ENSG00000233184	G0233184_04	up	minus	87	5	0	87	3	124155
H3K9me3	ENSG00000233184	G0233184_04	up	plus	87	3	0	87	3	124155
H3K9me3	ENSG00000233184	G0233184_04	down	minus	40	5	0	40	3	124202
H3K9me3	ENSG00000234026	G0234026_01	up	plus	2	1	0	2	1	124242
H3K9me3	ENSG00000234026	G0234026_01	down	plus	1	1	0	1	1	124243
H3K9me3	ENSG00000234026	G0234026_06	down	plus	7	1	0	7	1	124237
H3K9me3	ENSG00000234026	G0234026_06	up	plus	1	1	0	1	1	124243
H3K9me3	ENSG00000234546	G0234546_02	down	plus	150	372	4	146	367	123728
H3K9me3	ENSG00000234546	G0234546_02	down	minus	150	115	4	146	367	123728
H3K9me3	ENSG00000234546	G0234546_02	up	plus	138	372	2	136	369	123738
H3K9me3	ENSG00000234546	G0234546_02	up	minus	138	115	2	136	369	123738
H3K9me3	ENSG00000234546	G0234546_AD_04	up	minus	2	115	0	2	371	123872
H3K9me3	ENSG00000234546	G0234546_AD_04	up	plus	2	372	0	2	371	123872
H3K9me3	ENSG00000234546	G0234546_AD_04	down	minus	1	115	0	1	371	123873
H3K9me3	ENSG00000234546	G0234546_AD_04	down	plus	1	372	0	1	371	123873
H3K9me3	ENSG00000234546	G0234546_AD_05	down	minus	1	115	0	1	371	123873
H3K9me3	ENSG00000234546	G0234546_AD_05	down	plus	1	372	0	1	371	123873
H3K9me3	ENSG00000234546	G0234546_AD_06	down	minus	9	115	0	9	371	123865
H3K9me3	ENSG00000234546	G0234546_AD_06	down	plus	9	372	0	9	371	123865
H3K9me3	ENSG00000234546	G0234546_AD_06	up	plus	9	372	0	9	371	123865
H3K9me3	ENSG00000234546	G0234546_AD_06	up	minus	9	115	0	9	371	123865
H3K9me3	ENSG00000234546	G0234546_AD_09	down	plus	1	372	0	1	371	123873
H3K9me3	ENSG00000234546	G0234546_AD_09	down	minus	1	115	0	1	371	123873
H3K9me3	ENSG00000234608	G0234608_03	up	minus	95	1458	2	93	638	123512
H3K9me3	ENSG00000234608	G0234608_03	down	plus	21	640	0	21	640	123584
H3K9me3	ENSG00000234608	G0234608_03	down	minus	21	1458	0	21	640	123584
H3K9me3	ENSG00000234608	G0234608_03	up	plus	95	640	2	93	638	123512
H3K9me3	ENSG00000234608	G0234608_AD_08	down	minus	27	1458	0	27	640	123578
H3K9me3	ENSG00000234608	G0234608_AD_08	down	plus	27	640	0	27	640	123578
H3K9me3	ENSG00000234608	G0234608_AD_08	up	plus	12	640	0	12	640	123593
H3K9me3	ENSG00000234608	G0234608_AD_08	up	minus	12	1458	0	12	640	123593
H3K9me3	ENSG00000235437	G0235437_06	down	plus	5	364	0	5	65	124175
H3K9me3	ENSG00000235437	G0235437_06	up	plus	2	364	0	2	65	124178
H3K9me3	ENSG00000235437	G0235437_06	up	minus	2	65	0	2	65	124178
H3K9me3	ENSG00000235437	G0235437_06	down	minus	5	65	0	5	65	124175
H3K9me3	ENSG00000235437	G0235437_07	up	minus	1	65	0	1	65	124179
H3K9me3	ENSG00000235437	G0235437_07	up	plus	1	364	0	1	65	124179
H3K9me3	ENSG00000235823	G0235823_AD_01	down	plus	1	94	0	1	29	124215
H3K9me3	ENSG00000235823	G0235823_AD_01	down	minus	1	29	0	1	29	124215
H3K9me3	ENSG00000235823	G0235823_AD_08	down	minus	5	29	0	5	29	124211
H3K9me3	ENSG00000235823	G0235823_AD_08	down	plus	5	94	0	5	29	124211
H3K9me3	ENSG00000237976	G0237976_02	down	minus	3	957	0	3	1066	123176
H3K9me3	ENSG00000237976	G0237976_02	up	minus	2	957	0	2	1066	123177
H3K9me3	ENSG00000237976	G0237976_02	down	plus	3	1066	0	3	1066	123176
H3K9me3	ENSG00000237976	G0237976_02	up	plus	2	1066	0	2	1066	123177
H3K9me3	ENSG00000237976	G0237976_03	down	plus	20	1066	0	20	1066	123159
H3K9me3	ENSG00000237976	G0237976_03	up	plus	5	1066	0	5	1066	123174
H3K9me3	ENSG00000237976	G0237976_03	down	minus	20	957	0	20	1066	123159
H3K9me3	ENSG00000237976	G0237976_03	up	minus	5	957	0	5	1066	123174
H3K9me3	ENSG00000243701	G0243701_AD_07	up	minus	27	1	0	27	1	124217
H3K9me3	ENSG00000243701	G0243701_AD_07	down	minus	10	1	0	10	1	124234
H3K9me3	ENSG00000245571	G0245571_03	down	minus	6	814	0	6	814	123425
H3K9me3	ENSG00000245571	G0245571_03	up	minus	33	814	0	33	814	123398
H3K9me3	ENSG00000245571	G0245571_03	down	plus	6	1407	0	6	814	123425
H3K9me3	ENSG00000245571	G0245571_03	up	plus	33	1407	0	33	814	123398
H3K9me3	ENSG00000245571	G0245571_AD_03	up	plus	26	1407	0	26	814	123405
H3K9me3	ENSG00000245571	G0245571_AD_03	down	plus	3	1407	0	3	814	123428
H3K9me3	ENSG00000245571	G0245571_AD_03	up	minus	26	814	0	26	814	123405
H3K9me3	ENSG00000245571	G0245571_AD_03	down	minus	3	814	0	3	814	123428
H3K9me3	ENSG00000245937	G0245937_01	down	plus	47	9	0	47	9	124189
H3K9me3	ENSG00000245937	G0245937_01	up	plus	33	9	0	33	9	124203
H3K9me3	ENSG00000245937	G0245937_04	down	plus	1	9	0	1	9	124235
H3K9me3	ENSG00000245937	G0245937_AD_02	down	plus	80	9	1	79	8	124157
H3K9me3	ENSG00000245937	G0245937_AD_02	up	plus	67	9	0	67	9	124169
H3K9me3	ENSG00000246067	G0246067_AD_04	down	minus	1	5	0	1	5	124239
H3K9me3	ENSG00000246067	G0246067_AD_09	down	minus	3	5	0	3	5	124237
H3K9me3	ENSG00000248587	G0248587_03	up	plus	4	1	0	4	1	124240
H3K9me3	ENSG00000248587	G0248587_03	down	plus	7	1	0	7	1	124237
H3K9me3	ENSG00000250046	G0250046_03	down	plus	9	1	0	9	1	124235
H3K9me3	ENSG00000250046	G0250046_03	up	plus	2	1	0	2	1	124242
H3K9me3	ENSG00000250046	G0250046_04	down	plus	23	1	0	23	1	124221
H3K9me3	ENSG00000250046	G0250046_04	up	plus	76	1	0	76	1	124168
H3K9me3	ENSG00000250046	G0250046_07	down	plus	7	1	0	7	1	124237
H3K9me3	ENSG00000250046	G0250046_07	up	plus	3	1	0	3	1	124241
H3K9me3	ENSG00000253352	G0253352_01	up	plus	21	3	0	21	3	124221
H3K9me3	ENSG00000253352	G0253352_01	down	plus	40	3	0	40	3	124202
H3K9me3	ENSG00000253352	G0253352_02	down	plus	1	3	0	1	3	124241
H3K9me3	ENSG00000253352	G0253352_02	up	plus	3	3	0	3	3	124239
H3K9me3	ENSG00000253352	G0253352_06	up	plus	13	3	0	13	3	124229
H3K9me3	ENSG00000253352	G0253352_06	down	plus	31	3	0	31	3	124211
H3K9me3	ENSG00000253352	G0253352_AD_01	up	plus	2	3	0	2	3	124240
H3K9me3	ENSG00000253352	G0253352_AD_01	down	plus	6	3	0	6	3	124236
H3K9me3	ENSG00000253352	G0253352_AD_07	up	plus	2	3	0	2	3	124240
H3K9me3	ENSG00000253352	G0253352_AD_07	down	plus	2	3	0	2	3	124240
H3K9me3	ENSG00000254860	G0254860_02	up	minus	3	187	0	3	187	124055
H3K9me3	ENSG00000254860	G0254860_02	down	plus	7	12	0	7	187	124051
H3K9me3	ENSG00000254860	G0254860_02	up	plus	3	12	0	3	187	124055
H3K9me3	ENSG00000254860	G0254860_02	down	minus	7	187	0	7	187	124051
H3K9me3	ENSG00000257815	G0257815_05	down	minus	111	8	0	111	8	124126
H3K9me3	ENSG00000257815	G0257815_05	down	plus	111	15	0	111	8	124126
H3K9me3	ENSG00000257815	G0257815_05	up	minus	171	8	0	171	8	124066
H3K9me3	ENSG00000257815	G0257815_05	up	plus	171	15	0	171	8	124066
H3K9me3	ENSG00000257815	G0257815_AD_01	up	plus	68	15	0	68	8	124169
H3K9me3	ENSG00000257815	G0257815_AD_01	up	minus	68	8	0	68	8	124169
H3K9me3	ENSG00000257815	G0257815_AD_01	down	minus	41	8	0	41	8	124196
H3K9me3	ENSG00000257815	G0257815_AD_01	down	plus	41	15	0	41	8	124196
H3K9me3	ENSG00000259153	G0259153_01	down	minus	4	11	0	4	60	124181
H3K9me3	ENSG00000259153	G0259153_01	up	plus	9	60	0	9	60	124176
H3K9me3	ENSG00000259153	G0259153_01	down	plus	4	60	0	4	60	124181
H3K9me3	ENSG00000259153	G0259153_01	up	minus	9	11	0	9	60	124176
H3K9me3	ENSG00000259153	G0259153_03	down	minus	2	11	0	2	60	124183
H3K9me3	ENSG00000259153	G0259153_03	down	plus	2	60	0	2	60	124183
H3K9me3	ENSG00000260267	G0260267_02	down	plus	1	1	0	1	1	124243
H3K9me3	ENSG00000260267	G0260267_02	up	plus	1	1	0	1	1	124243
H3K9me3	ENSG00000260267	G0260267_06	down	plus	1	1	0	1	1	124243
H3K9me3	ENSG00000263146	G0263146_04	down	plus	47	1621	2	45	1492	122706
H3K9me3	ENSG00000263146	G0263146_04	down	minus	47	1494	2	45	1492	122706
H3K9me3	ENSG00000263146	G0263146_04	up	minus	65	1494	2	63	1492	122688
H3K9me3	ENSG00000263146	G0263146_04	up	plus	65	1621	2	63	1492	122688
H3K9me3	ENSG00000263146	G0263146_10	down	minus	1	1494	0	1	1494	122750
H3K9me3	ENSG00000263146	G0263146_10	up	minus	1	1494	0	1	1494	122750
H3K9me3	ENSG00000263146	G0263146_10	up	plus	1	1621	0	1	1494	122750
H3K9me3	ENSG00000263146	G0263146_10	down	plus	1	1621	0	1	1494	122750
H3K9me3	ENSG00000266916	G0266916_04	down	plus	1	1	0	1	1	124243
H3K9me3	ENSG00000268889	G0268889_05	down	plus	5	6	0	5	6	124234
