hm	lnc	aso	expr	corr	number_of_DEG	number_genes_from_himorna	TP	TN	FP	FN
H3K4me1	ENSG00000229153	G0229153_09	down	plus	34	799	2	32	797	123414
H3K4me1	ENSG00000229153	G0229153_09	up	minus	135	166	1	134	798	123312
H3K4me1	ENSG00000229153	G0229153_09	up	plus	135	799	1	134	798	123312
H3K4me1	ENSG00000230590	G0230590_AD_02	up	plus	2	1	0	2	1	124242
H3K4me1	ENSG00000230590	G0230590_AD_03	down	plus	3	1	0	3	1	124241
H3K4me1	ENSG00000230623	G0230623_02	down	plus	23	12348	7	16	8931	115291
H3K4me1	ENSG00000230623	G0230623_02	up	minus	9	8938	3	6	8935	115301
H3K4me1	ENSG00000230623	G0230623_02	up	plus	9	12348	3	6	8935	115301
H3K4me1	ENSG00000230623	G0230623_02	down	minus	23	8938	7	16	8931	115291
H3K4me1	ENSG00000230623	G0230623_05	up	plus	7	12348	3	4	8935	115303
H3K4me1	ENSG00000230623	G0230623_05	up	minus	7	8938	3	4	8935	115303
H3K4me1	ENSG00000230623	G0230623_05	down	plus	5	12348	2	3	8936	115304
H3K4me1	ENSG00000230623	G0230623_05	down	minus	5	8938	2	3	8936	115304
H3K4me1	ENSG00000230623	G0230623_09	up	minus	6	8938	3	3	8935	115304
H3K4me1	ENSG00000230623	G0230623_09	down	plus	13	12348	4	9	8934	115298
H3K4me1	ENSG00000230623	G0230623_09	down	minus	13	8938	4	9	8934	115298
H3K4me1	ENSG00000230623	G0230623_09	up	plus	6	12348	3	3	8935	115304
H3K4me1	ENSG00000231806	G0231806_07	down	plus	54	1347	2	52	1343	122848
H3K4me1	ENSG00000231806	G0231806_07	down	minus	54	2428	2	52	1343	122848
H3K4me1	ENSG00000231806	G0231806_07	up	minus	127	2428	1	126	1344	122774
H3K4me1	ENSG00000231806	G0231806_07	up	plus	127	1347	1	126	1344	122774
H3K4me1	ENSG00000231806	G0231806_08	up	plus	3	1347	0	3	1345	122897
H3K4me1	ENSG00000231806	G0231806_08	up	minus	3	2428	0	3	1345	122897
H3K4me1	ENSG00000231806	G0231806_08	down	plus	3	1347	0	3	1345	122897
H3K4me1	ENSG00000231806	G0231806_08	down	minus	3	2428	0	3	1345	122897
H3K4me1	ENSG00000233056	G0233056_01	up	minus	1	30	0	1	82	124162
H3K4me1	ENSG00000233056	G0233056_01	up	plus	1	82	0	1	82	124162
H3K4me1	ENSG00000233056	G0233056_07	down	minus	1	30	0	1	82	124162
H3K4me1	ENSG00000233056	G0233056_07	down	plus	1	82	0	1	82	124162
H3K4me1	ENSG00000233184	G0233184_03	down	minus	28	3	0	28	3	124214
H3K4me1	ENSG00000233184	G0233184_03	up	minus	33	3	0	33	3	124209
H3K4me1	ENSG00000233184	G0233184_04	down	minus	40	3	0	40	3	124202
H3K4me1	ENSG00000233184	G0233184_04	up	minus	87	3	0	87	3	124155
H3K4me1	ENSG00000234026	G0234026_01	up	plus	2	13	0	2	13	124230
H3K4me1	ENSG00000234026	G0234026_01	down	plus	1	13	0	1	13	124231
H3K4me1	ENSG00000234026	G0234026_06	down	plus	7	13	0	7	13	124225
H3K4me1	ENSG00000234026	G0234026_06	up	plus	1	13	0	1	13	124231
H3K4me1	ENSG00000234171	G0234171_02	up	minus	99	19	0	99	19	124127
H3K4me1	ENSG00000234171	G0234171_02	down	minus	76	19	0	76	19	124150
H3K4me1	ENSG00000234171	G0234171_03	down	minus	48	19	0	48	19	124178
H3K4me1	ENSG00000234171	G0234171_03	up	minus	32	19	0	32	19	124194
H3K4me1	ENSG00000234171	G0234171_09	down	minus	34	19	0	34	19	124192
H3K4me1	ENSG00000234171	G0234171_09	up	minus	22	19	0	22	19	124204
H3K4me1	ENSG00000234546	G0234546_02	up	plus	138	82	0	138	82	124025
H3K4me1	ENSG00000234546	G0234546_02	down	minus	150	39	1	149	81	124014
H3K4me1	ENSG00000234546	G0234546_02	up	minus	138	39	0	138	82	124025
H3K4me1	ENSG00000234546	G0234546_02	down	plus	150	82	1	149	81	124014
H3K4me1	ENSG00000234546	G0234546_AD_04	up	plus	2	82	0	2	82	124161
H3K4me1	ENSG00000234546	G0234546_AD_04	up	minus	2	39	0	2	82	124161
H3K4me1	ENSG00000234546	G0234546_AD_04	down	plus	1	82	0	1	82	124162
H3K4me1	ENSG00000234546	G0234546_AD_04	down	minus	1	39	0	1	82	124162
H3K4me1	ENSG00000234546	G0234546_AD_05	down	minus	1	39	0	1	82	124162
H3K4me1	ENSG00000234546	G0234546_AD_05	down	plus	1	82	0	1	82	124162
H3K4me1	ENSG00000234546	G0234546_AD_06	up	plus	9	82	0	9	82	124154
H3K4me1	ENSG00000234546	G0234546_AD_06	up	minus	9	39	0	9	82	124154
H3K4me1	ENSG00000234546	G0234546_AD_06	down	minus	9	39	0	9	82	124154
H3K4me1	ENSG00000234546	G0234546_AD_06	down	plus	9	82	0	9	82	124154
H3K4me1	ENSG00000234546	G0234546_AD_09	down	plus	1	82	0	1	82	124162
H3K4me1	ENSG00000234546	G0234546_AD_09	down	minus	1	39	0	1	82	124162
H3K4me1	ENSG00000234608	G0234608_03	down	plus	21	4666	0	21	4663	119561
H3K4me1	ENSG00000234608	G0234608_03	up	plus	95	4666	6	89	4657	119493
H3K4me1	ENSG00000234608	G0234608_03	up	minus	95	14214	6	89	4657	119493
H3K4me1	ENSG00000234608	G0234608_03	down	minus	21	14214	0	21	4663	119561
H3K4me1	ENSG00000234608	G0234608_AD_08	down	minus	27	14214	0	27	4663	119555
H3K4me1	ENSG00000234608	G0234608_AD_08	up	plus	12	4666	1	11	4662	119571
H3K4me1	ENSG00000234608	G0234608_AD_08	up	minus	12	14214	1	11	4662	119571
H3K4me1	ENSG00000234608	G0234608_AD_08	down	plus	27	4666	0	27	4663	119555
H3K4me1	ENSG00000235437	G0235437_06	down	minus	5	11428	1	4	11426	112814
H3K4me1	ENSG00000235437	G0235437_06	up	minus	2	11428	2	0	11425	112818
H3K4me1	ENSG00000235437	G0235437_06	down	plus	5	16846	1	4	11426	112814
H3K4me1	ENSG00000235437	G0235437_06	up	plus	2	16846	2	0	11425	112818
H3K4me1	ENSG00000235437	G0235437_07	up	minus	1	11428	0	1	11427	112817
H3K4me1	ENSG00000235437	G0235437_07	up	plus	1	16846	0	1	11427	112817
H3K4me1	ENSG00000235560	G0235560_01	up	minus	110	2707	0	110	630	123505
H3K4me1	ENSG00000235560	G0235560_01	down	minus	87	2707	2	85	628	123530
H3K4me1	ENSG00000235560	G0235560_01	up	plus	110	630	0	110	630	123505
H3K4me1	ENSG00000235560	G0235560_01	down	plus	87	630	2	85	628	123530
H3K4me1	ENSG00000235560	G0235560_03	up	minus	8	2707	0	8	630	123607
H3K4me1	ENSG00000235560	G0235560_03	up	plus	8	630	0	8	630	123607
H3K4me1	ENSG00000235560	G0235560_03	down	minus	26	2707	1	25	629	123590
H3K4me1	ENSG00000235560	G0235560_03	down	plus	26	630	1	25	629	123590
H3K4me1	ENSG00000235560	G0235560_07	up	plus	1	630	0	1	630	123614
H3K4me1	ENSG00000235560	G0235560_07	up	minus	1	2707	0	1	630	123614
H3K4me1	ENSG00000235823	G0235823_AD_01	down	minus	1	1278	0	1	1277	122967
H3K4me1	ENSG00000235823	G0235823_AD_01	down	plus	1	378	0	1	1277	122967
H3K4me1	ENSG00000235823	G0235823_AD_08	down	minus	5	1278	0	5	1277	122963
H3K4me1	ENSG00000235823	G0235823_AD_08	down	plus	5	378	0	5	1277	122963
H3K4me1	ENSG00000237976	G0237976_02	up	plus	2	5220	0	2	5218	119025
H3K4me1	ENSG00000237976	G0237976_02	down	minus	3	13287	0	3	5218	119024
H3K4me1	ENSG00000237976	G0237976_02	down	plus	3	5220	0	3	5218	119024
H3K4me1	ENSG00000237976	G0237976_02	up	minus	2	13287	0	2	5218	119025
H3K4me1	ENSG00000237976	G0237976_03	up	minus	5	13287	1	4	5217	119023
H3K4me1	ENSG00000237976	G0237976_03	down	minus	20	13287	1	19	5217	119008
H3K4me1	ENSG00000237976	G0237976_03	down	plus	20	5220	1	19	5217	119008
H3K4me1	ENSG00000237976	G0237976_03	up	plus	5	5220	1	4	5217	119023
H3K4me1	ENSG00000241472	G0241472_04	up	plus	14	1881	1	13	1879	122352
H3K4me1	ENSG00000241472	G0241472_04	down	plus	1	1881	0	1	1880	122364
H3K4me1	ENSG00000241472	G0241472_04	down	minus	1	3197	0	1	1880	122364
H3K4me1	ENSG00000241472	G0241472_04	up	minus	14	3197	1	13	1879	122352
H3K4me1	ENSG00000241472	G0241472_07	up	minus	1	3197	0	1	1880	122364
H3K4me1	ENSG00000241472	G0241472_07	up	plus	1	1881	0	1	1880	122364
H3K4me1	ENSG00000243701	G0243701_AD_07	up	minus	27	3811	2	25	3809	120409
H3K4me1	ENSG00000243701	G0243701_AD_07	down	minus	10	3811	3	7	3808	120427
H3K4me1	ENSG00000243701	G0243701_AD_07	up	plus	27	3140	2	25	3809	120409
H3K4me1	ENSG00000243701	G0243701_AD_07	down	plus	10	3140	3	7	3808	120427
H3K4me1	ENSG00000245571	G0245571_03	up	minus	33	1	0	33	1	124211
H3K4me1	ENSG00000245571	G0245571_03	down	minus	6	1	0	6	1	124238
H3K4me1	ENSG00000245571	G0245571_AD_03	down	minus	3	1	0	3	1	124241
H3K4me1	ENSG00000245571	G0245571_AD_03	up	minus	26	1	0	26	1	124218
H3K4me1	ENSG00000245937	G0245937_01	down	minus	47	17	0	47	17	124181
H3K4me1	ENSG00000245937	G0245937_01	up	minus	33	17	0	33	17	124195
H3K4me1	ENSG00000245937	G0245937_04	down	minus	1	17	0	1	17	124227
H3K4me1	ENSG00000245937	G0245937_AD_02	down	minus	80	17	0	80	17	124148
H3K4me1	ENSG00000245937	G0245937_AD_02	up	minus	67	17	0	67	17	124161
H3K4me1	ENSG00000246067	G0246067_AD_04	down	minus	1	1	0	1	1	124243
H3K4me1	ENSG00000246067	G0246067_AD_09	down	minus	3	1	0	3	1	124241
H3K4me1	ENSG00000248508	G0248508_04	down	minus	36	1	0	36	1	124208
H3K4me1	ENSG00000248508	G0248508_04	up	minus	19	1	0	19	1	124225
H3K4me1	ENSG00000248508	G0248508_04	up	plus	19	1	0	19	1	124225
H3K4me1	ENSG00000248508	G0248508_04	down	plus	36	1	0	36	1	124208
H3K4me1	ENSG00000248508	G0248508_07	down	minus	1	1	0	1	1	124243
H3K4me1	ENSG00000248508	G0248508_07	down	plus	1	1	0	1	1	124243
H3K4me1	ENSG00000248508	G0248508_07	up	plus	1	1	0	1	1	124243
H3K4me1	ENSG00000248508	G0248508_07	up	minus	1	1	0	1	1	124243
H3K4me1	ENSG00000249042	G0249042_01	down	plus	1	1375	0	1	1375	122869
H3K4me1	ENSG00000249042	G0249042_01	down	minus	1	997	0	1	1375	122869
H3K4me1	ENSG00000249042	G0249042_08	down	minus	87	997	2	85	1373	122785
H3K4me1	ENSG00000249042	G0249042_08	up	plus	251	1375	0	251	1375	122619
H3K4me1	ENSG00000249042	G0249042_08	up	minus	251	997	0	251	1375	122619
H3K4me1	ENSG00000249042	G0249042_08	down	plus	87	1375	2	85	1373	122785
H3K4me1	ENSG00000250046	G0250046_03	down	plus	9	6849	1	8	6847	117389
H3K4me1	ENSG00000250046	G0250046_03	up	minus	2	4465	0	2	6848	117395
H3K4me1	ENSG00000250046	G0250046_03	up	plus	2	6849	0	2	6848	117395
H3K4me1	ENSG00000250046	G0250046_03	down	minus	9	4465	1	8	6847	117389
H3K4me1	ENSG00000250046	G0250046_04	down	minus	23	4465	3	20	6845	117377
H3K4me1	ENSG00000250046	G0250046_04	up	minus	76	4465	3	73	6845	117324
H3K4me1	ENSG00000250046	G0250046_04	up	plus	76	6849	3	73	6845	117324
H3K4me1	ENSG00000250046	G0250046_04	down	plus	23	6849	3	20	6845	117377
H3K4me1	ENSG00000250046	G0250046_07	up	plus	3	6849	1	2	6847	117395
H3K4me1	ENSG00000250046	G0250046_07	down	plus	7	6849	1	6	6847	117391
H3K4me1	ENSG00000250046	G0250046_07	down	minus	7	4465	1	6	6847	117391
H3K4me1	ENSG00000250046	G0250046_07	up	minus	3	4465	1	2	6847	117395
H3K4me1	ENSG00000250337	G0250337_03	up	plus	15	236	0	15	134	124096
H3K4me1	ENSG00000250337	G0250337_03	down	minus	20	135	0	20	134	124091
H3K4me1	ENSG00000250337	G0250337_03	up	minus	15	135	0	15	134	124096
H3K4me1	ENSG00000250337	G0250337_03	down	plus	20	236	0	20	134	124091
H3K4me1	ENSG00000250337	G0250337_05	up	plus	92	236	0	92	134	124019
H3K4me1	ENSG00000250337	G0250337_05	down	minus	64	135	0	64	134	124047
H3K4me1	ENSG00000250337	G0250337_05	down	plus	64	236	0	64	134	124047
H3K4me1	ENSG00000250337	G0250337_05	up	minus	92	135	0	92	134	124019
H3K4me1	ENSG00000250337	G0250337_06	down	plus	1	236	0	1	134	124110
H3K4me1	ENSG00000250337	G0250337_06	down	minus	1	135	0	1	134	124110
H3K4me1	ENSG00000251580	G0251580_01	up	minus	3	6670	0	3	995	123247
H3K4me1	ENSG00000251580	G0251580_01	down	minus	8	6670	0	8	995	123242
H3K4me1	ENSG00000251580	G0251580_01	down	plus	8	995	0	8	995	123242
H3K4me1	ENSG00000251580	G0251580_01	up	plus	3	995	0	3	995	123247
H3K4me1	ENSG00000251580	G0251580_07	down	minus	4	6670	0	4	995	123246
H3K4me1	ENSG00000251580	G0251580_07	down	plus	4	995	0	4	995	123246
H3K4me1	ENSG00000251580	G0251580_07	up	plus	5	995	0	5	995	123245
H3K4me1	ENSG00000251580	G0251580_07	up	minus	5	6670	0	5	995	123245
H3K4me1	ENSG00000257815	G0257815_05	down	minus	111	5	0	111	5	124129
H3K4me1	ENSG00000257815	G0257815_05	up	minus	171	5	0	171	5	124069
H3K4me1	ENSG00000257815	G0257815_AD_01	down	minus	41	5	0	41	5	124199
H3K4me1	ENSG00000257815	G0257815_AD_01	up	minus	68	5	0	68	5	124172
H3K4me1	ENSG00000258819	G0258819_03	down	minus	1	11	0	1	51	124193
H3K4me1	ENSG00000258819	G0258819_03	down	plus	1	51	0	1	51	124193
H3K4me1	ENSG00000258819	G0258819_04	up	minus	3	11	0	3	51	124191
H3K4me1	ENSG00000258819	G0258819_04	down	plus	5	51	0	5	51	124189
H3K4me1	ENSG00000258819	G0258819_04	down	minus	5	11	0	5	51	124189
H3K4me1	ENSG00000258819	G0258819_04	up	plus	3	51	0	3	51	124191
H3K4me1	ENSG00000259153	G0259153_01	down	minus	4	1045	0	4	1045	123196
H3K4me1	ENSG00000259153	G0259153_01	up	minus	9	1045	0	9	1045	123191
H3K4me1	ENSG00000259153	G0259153_01	up	plus	9	457	0	9	1045	123191
H3K4me1	ENSG00000259153	G0259153_01	down	plus	4	457	0	4	1045	123196
H3K4me1	ENSG00000259153	G0259153_03	down	plus	2	457	1	1	1044	123199
H3K4me1	ENSG00000259153	G0259153_03	down	minus	2	1045	1	1	1044	123199
H3K4me1	ENSG00000260267	G0260267_02	up	plus	1	5	0	1	5	124239
H3K4me1	ENSG00000260267	G0260267_02	down	plus	1	5	0	1	5	124239
H3K4me1	ENSG00000260267	G0260267_06	down	plus	1	5	0	1	5	124239
H3K4me1	ENSG00000261804	G0261804_01	down	plus	28	4	0	28	4	124213
H3K4me1	ENSG00000261804	G0261804_01	up	plus	37	4	0	37	4	124204
H3K4me1	ENSG00000261804	G0261804_01	up	minus	37	1	0	37	4	124204
H3K4me1	ENSG00000261804	G0261804_01	down	minus	28	1	0	28	4	124213
H3K4me1	ENSG00000263146	G0263146_04	down	plus	47	15345	20	27	12198	112000
H3K4me1	ENSG00000263146	G0263146_04	down	minus	47	12218	20	27	12198	112000
H3K4me1	ENSG00000263146	G0263146_04	up	minus	65	12218	17	48	12201	111979
H3K4me1	ENSG00000263146	G0263146_04	up	plus	65	15345	17	48	12201	111979
H3K4me1	ENSG00000263146	G0263146_10	down	plus	1	15345	0	1	12218	112026
H3K4me1	ENSG00000263146	G0263146_10	up	plus	1	15345	0	1	12218	112026
H3K4me1	ENSG00000263146	G0263146_10	up	minus	1	12218	0	1	12218	112026
H3K4me1	ENSG00000263146	G0263146_10	down	minus	1	12218	0	1	12218	112026
H3K4me1	ENSG00000266916	G0266916_04	down	plus	1	6556	0	1	6555	117689
H3K4me1	ENSG00000266916	G0266916_04	down	minus	1	5704	0	1	6555	117689
H3K4me1	ENSG00000268889	G0268889_05	down	minus	5	957	0	5	957	123283
H3K4me1	ENSG00000268889	G0268889_05	down	plus	5	709	0	5	957	123283
H3K4me1	ENSG00000269834	G0269834_AD_06	up	minus	23	10516	6	17	10510	113712
H3K4me1	ENSG00000269834	G0269834_AD_06	up	plus	23	6690	6	17	10510	113712
H3K4me1	ENSG00000269834	G0269834_AD_06	down	minus	35	10516	6	29	10510	113700
H3K4me1	ENSG00000269834	G0269834_AD_06	down	plus	35	6690	6	29	10510	113700
