hm	lnc	aso	expr	corr	number_of_DEG	number_genes_from_himorna	TP	TN	FP	FN
H3K27ac	ENSG00000231806	G0231806_08	up	plus	3	314	0	3	314	123928
H3K27ac	ENSG00000231806	G0231806_08	up	minus	3	248	0	3	314	123928
H3K27ac	ENSG00000231806	G0231806_08	down	minus	3	248	0	3	314	123928
H3K27ac	ENSG00000231806	G0231806_08	down	plus	3	314	0	3	314	123928
H3K27ac	ENSG00000233056	G0233056_01	up	plus	1	7479	0	1	2817	121427
H3K27ac	ENSG00000233056	G0233056_01	up	minus	1	2817	0	1	2817	121427
H3K27ac	ENSG00000233056	G0233056_07	down	minus	1	2817	0	1	2817	121427
H3K27ac	ENSG00000233056	G0233056_07	down	plus	1	7479	0	1	2817	121427
H3K27ac	ENSG00000233184	G0233184_03	up	minus	33	7	0	33	7	124205
H3K27ac	ENSG00000233184	G0233184_03	down	minus	28	7	0	28	7	124210
H3K27ac	ENSG00000233184	G0233184_04	up	minus	87	7	0	87	7	124151
H3K27ac	ENSG00000233184	G0233184_04	down	minus	40	7	0	40	7	124198
H3K27ac	ENSG00000233393	G0233393_07	up	plus	4	2383	0	4	2383	121858
H3K27ac	ENSG00000233393	G0233393_07	down	plus	6	2383	0	6	2383	121856
H3K27ac	ENSG00000233393	G0233393_07	down	minus	6	475	0	6	2383	121856
H3K27ac	ENSG00000233393	G0233393_07	up	minus	4	475	0	4	2383	121858
H3K27ac	ENSG00000234546	G0234546_02	down	minus	150	2017	5	145	3174	120921
H3K27ac	ENSG00000234546	G0234546_02	up	minus	138	2017	12	126	3167	120940
H3K27ac	ENSG00000234546	G0234546_02	up	plus	138	3180	12	126	3167	120940
H3K27ac	ENSG00000234546	G0234546_02	down	plus	150	3180	5	145	3174	120921
H3K27ac	ENSG00000234546	G0234546_AD_04	down	minus	1	2017	1	0	3178	121066
H3K27ac	ENSG00000234546	G0234546_AD_04	up	plus	2	3180	0	2	3179	121064
H3K27ac	ENSG00000234546	G0234546_AD_04	up	minus	2	2017	0	2	3179	121064
H3K27ac	ENSG00000234546	G0234546_AD_04	down	plus	1	3180	1	0	3178	121066
H3K27ac	ENSG00000234546	G0234546_AD_05	down	plus	1	3180	0	1	3179	121065
H3K27ac	ENSG00000234546	G0234546_AD_05	down	minus	1	2017	0	1	3179	121065
H3K27ac	ENSG00000234546	G0234546_AD_06	down	plus	9	3180	0	9	3179	121057
H3K27ac	ENSG00000234546	G0234546_AD_06	down	minus	9	2017	0	9	3179	121057
H3K27ac	ENSG00000234546	G0234546_AD_06	up	minus	9	2017	0	9	3179	121057
H3K27ac	ENSG00000234546	G0234546_AD_06	up	plus	9	3180	0	9	3179	121057
H3K27ac	ENSG00000234546	G0234546_AD_09	down	minus	1	2017	0	1	3179	121065
H3K27ac	ENSG00000234546	G0234546_AD_09	down	plus	1	3180	0	1	3179	121065
H3K27ac	ENSG00000234608	G0234608_03	up	plus	95	7	0	95	7	124143
H3K27ac	ENSG00000234608	G0234608_03	up	minus	95	23	0	95	7	124143
H3K27ac	ENSG00000234608	G0234608_03	down	plus	21	7	0	21	7	124217
H3K27ac	ENSG00000234608	G0234608_03	down	minus	21	23	0	21	7	124217
H3K27ac	ENSG00000234608	G0234608_AD_08	up	minus	12	23	0	12	7	124226
H3K27ac	ENSG00000234608	G0234608_AD_08	up	plus	12	7	0	12	7	124226
H3K27ac	ENSG00000234608	G0234608_AD_08	down	plus	27	7	0	27	7	124211
H3K27ac	ENSG00000234608	G0234608_AD_08	down	minus	27	23	0	27	7	124211
H3K27ac	ENSG00000235437	G0235437_06	up	plus	2	3106	0	2	3104	121139
H3K27ac	ENSG00000235437	G0235437_06	up	minus	2	1283	0	2	3104	121139
H3K27ac	ENSG00000235437	G0235437_06	down	plus	5	3106	0	5	3104	121136
H3K27ac	ENSG00000235437	G0235437_06	down	minus	5	1283	0	5	3104	121136
H3K27ac	ENSG00000235437	G0235437_07	up	minus	1	1283	0	1	3104	121140
H3K27ac	ENSG00000235437	G0235437_07	up	plus	1	3106	0	1	3104	121140
H3K27ac	ENSG00000235560	G0235560_01	up	plus	110	132	1	109	176	123959
H3K27ac	ENSG00000235560	G0235560_01	up	minus	110	177	1	109	176	123959
H3K27ac	ENSG00000235560	G0235560_01	down	minus	87	177	0	87	177	123981
H3K27ac	ENSG00000235560	G0235560_01	down	plus	87	132	0	87	177	123981
H3K27ac	ENSG00000235560	G0235560_03	down	plus	26	132	0	26	177	124042
H3K27ac	ENSG00000235560	G0235560_03	down	minus	26	177	0	26	177	124042
H3K27ac	ENSG00000235560	G0235560_03	up	plus	8	132	0	8	177	124060
H3K27ac	ENSG00000235560	G0235560_03	up	minus	8	177	0	8	177	124060
H3K27ac	ENSG00000235560	G0235560_07	up	plus	1	132	0	1	177	124067
H3K27ac	ENSG00000235560	G0235560_07	up	minus	1	177	0	1	177	124067
H3K27ac	ENSG00000235823	G0235823_AD_01	down	minus	1	216	0	1	355	123889
H3K27ac	ENSG00000235823	G0235823_AD_01	down	plus	1	355	0	1	355	123889
H3K27ac	ENSG00000235823	G0235823_AD_08	down	plus	5	355	0	5	355	123885
H3K27ac	ENSG00000235823	G0235823_AD_08	down	minus	5	216	0	5	355	123885
H3K27ac	ENSG00000237976	G0237976_02	down	minus	3	1357	0	3	1356	122886
H3K27ac	ENSG00000237976	G0237976_02	up	minus	2	1357	0	2	1356	122887
H3K27ac	ENSG00000237976	G0237976_02	down	plus	3	613	0	3	1356	122886
H3K27ac	ENSG00000237976	G0237976_02	up	plus	2	613	0	2	1356	122887
H3K27ac	ENSG00000237976	G0237976_03	up	plus	5	613	0	5	1356	122884
H3K27ac	ENSG00000237976	G0237976_03	up	minus	5	1357	0	5	1356	122884
H3K27ac	ENSG00000237976	G0237976_03	down	minus	20	1357	1	19	1355	122870
H3K27ac	ENSG00000237976	G0237976_03	down	plus	20	613	1	19	1355	122870
H3K27ac	ENSG00000241472	G0241472_04	up	minus	14	1810	1	13	1808	122423
H3K27ac	ENSG00000241472	G0241472_04	down	minus	1	1810	0	1	1809	122435
H3K27ac	ENSG00000241472	G0241472_04	up	plus	14	1024	1	13	1808	122423
H3K27ac	ENSG00000241472	G0241472_04	down	plus	1	1024	0	1	1809	122435
H3K27ac	ENSG00000241472	G0241472_07	up	plus	1	1024	0	1	1809	122435
H3K27ac	ENSG00000241472	G0241472_07	up	minus	1	1810	0	1	1809	122435
H3K27ac	ENSG00000246067	G0246067_AD_04	down	minus	1	4	0	1	18	124226
H3K27ac	ENSG00000246067	G0246067_AD_04	down	plus	1	18	0	1	18	124226
H3K27ac	ENSG00000246067	G0246067_AD_09	down	plus	3	18	0	3	18	124224
H3K27ac	ENSG00000246067	G0246067_AD_09	down	minus	3	4	0	3	18	124224
H3K27ac	ENSG00000247735	G0247735_03	down	plus	7	1	0	7	1	124237
H3K27ac	ENSG00000247735	G0247735_05	down	plus	48	1	0	48	1	124196
H3K27ac	ENSG00000247735	G0247735_05	up	plus	180	1	0	180	1	124064
H3K27ac	ENSG00000248508	G0248508_04	down	minus	36	3	0	36	3	124206
H3K27ac	ENSG00000248508	G0248508_04	down	plus	36	3	0	36	3	124206
H3K27ac	ENSG00000248508	G0248508_04	up	plus	19	3	0	19	3	124223
H3K27ac	ENSG00000248508	G0248508_04	up	minus	19	3	0	19	3	124223
H3K27ac	ENSG00000248508	G0248508_07	down	minus	1	3	0	1	3	124241
H3K27ac	ENSG00000248508	G0248508_07	up	minus	1	3	0	1	3	124241
H3K27ac	ENSG00000248508	G0248508_07	up	plus	1	3	0	1	3	124241
H3K27ac	ENSG00000248508	G0248508_07	down	plus	1	3	0	1	3	124241
H3K27ac	ENSG00000248587	G0248587_03	up	plus	4	3	0	4	3	124238
H3K27ac	ENSG00000248587	G0248587_03	down	plus	7	3	0	7	3	124235
H3K27ac	ENSG00000249042	G0249042_01	down	minus	1	1727	0	1	1727	122517
H3K27ac	ENSG00000249042	G0249042_01	down	plus	1	1821	0	1	1727	122517
H3K27ac	ENSG00000249042	G0249042_08	up	minus	251	1727	6	245	1721	122273
H3K27ac	ENSG00000249042	G0249042_08	up	plus	251	1821	6	245	1721	122273
H3K27ac	ENSG00000249042	G0249042_08	down	minus	87	1727	11	76	1716	122442
H3K27ac	ENSG00000249042	G0249042_08	down	plus	87	1821	11	76	1716	122442
H3K27ac	ENSG00000258819	G0258819_03	down	minus	1	6226	0	1	10535	113709
H3K27ac	ENSG00000258819	G0258819_03	down	plus	1	10536	0	1	10535	113709
H3K27ac	ENSG00000258819	G0258819_04	up	plus	3	10536	0	3	10535	113707
H3K27ac	ENSG00000258819	G0258819_04	down	plus	5	10536	1	4	10534	113706
H3K27ac	ENSG00000258819	G0258819_04	up	minus	3	6226	0	3	10535	113707
H3K27ac	ENSG00000258819	G0258819_04	down	minus	5	6226	1	4	10534	113706
H3K27ac	ENSG00000259153	G0259153_01	up	minus	9	7425	2	7	13991	110245
H3K27ac	ENSG00000259153	G0259153_01	down	minus	4	7425	1	3	13992	110249
H3K27ac	ENSG00000259153	G0259153_01	down	plus	4	13994	1	3	13992	110249
H3K27ac	ENSG00000259153	G0259153_01	up	plus	9	13994	2	7	13991	110245
H3K27ac	ENSG00000259153	G0259153_03	down	plus	2	13994	1	1	13992	110251
H3K27ac	ENSG00000259153	G0259153_03	down	minus	2	7425	1	1	13992	110251
H3K27ac	ENSG00000261804	G0261804_01	down	minus	28	12	0	28	401	123816
H3K27ac	ENSG00000261804	G0261804_01	down	plus	28	401	0	28	401	123816
H3K27ac	ENSG00000261804	G0261804_01	up	minus	37	12	0	37	401	123807
H3K27ac	ENSG00000261804	G0261804_01	up	plus	37	401	0	37	401	123807
H3K27ac	ENSG00000263146	G0263146_04	up	plus	65	11458	9	56	7434	116746
H3K27ac	ENSG00000263146	G0263146_04	up	minus	65	7443	9	56	7434	116746
H3K27ac	ENSG00000263146	G0263146_04	down	plus	47	11458	8	39	7435	116763
H3K27ac	ENSG00000263146	G0263146_04	down	minus	47	7443	8	39	7435	116763
H3K27ac	ENSG00000263146	G0263146_10	down	minus	1	7443	1	0	7442	116802
H3K27ac	ENSG00000263146	G0263146_10	down	plus	1	11458	1	0	7442	116802
H3K27ac	ENSG00000263146	G0263146_10	up	plus	1	11458	0	1	7443	116801
H3K27ac	ENSG00000263146	G0263146_10	up	minus	1	7443	0	1	7443	116801
H3K27ac	ENSG00000263753	G0263753_05	down	minus	9	14	0	9	3	124233
H3K27ac	ENSG00000263753	G0263753_05	up	minus	4	14	0	4	3	124238
H3K27ac	ENSG00000263753	G0263753_05	down	plus	9	3	0	9	3	124233
H3K27ac	ENSG00000263753	G0263753_05	up	plus	4	3	0	4	3	124238
H3K27ac	ENSG00000263753	G0263753_AD_01	up	plus	1	3	0	1	3	124241
H3K27ac	ENSG00000263753	G0263753_AD_01	up	minus	1	14	0	1	3	124241
H3K27ac	ENSG00000263753	G0263753_AD_01	down	minus	2	14	0	2	3	124240
H3K27ac	ENSG00000263753	G0263753_AD_01	down	plus	2	3	0	2	3	124240
H3K27ac	ENSG00000263753	G0263753_AD_04	up	minus	1	14	0	1	3	124241
H3K27ac	ENSG00000263753	G0263753_AD_04	down	plus	1	3	0	1	3	124241
H3K27ac	ENSG00000263753	G0263753_AD_04	down	minus	1	14	0	1	3	124241
H3K27ac	ENSG00000263753	G0263753_AD_04	up	plus	1	3	0	1	3	124241
H3K27ac	ENSG00000266916	G0266916_04	down	plus	1	52	0	1	10	124234
H3K27ac	ENSG00000266916	G0266916_04	down	minus	1	10	0	1	10	124234
H3K27ac	ENSG00000268889	G0268889_05	down	plus	5	4843	0	5	3770	120470
H3K27ac	ENSG00000268889	G0268889_05	down	minus	5	3770	0	5	3770	120470
H3K27ac	ENSG00000269834	G0269834_AD_06	down	minus	35	2454	1	34	2039	122171
H3K27ac	ENSG00000269834	G0269834_AD_06	up	minus	23	2454	0	23	2040	122182
H3K27ac	ENSG00000269834	G0269834_AD_06	up	plus	23	2040	0	23	2040	122182
H3K27ac	ENSG00000269834	G0269834_AD_06	down	plus	35	2040	1	34	2039	122171
H3K27ac	ENSG00000273145	G0273145_01	up	plus	2	6	0	2	6	124237
H3K27ac	ENSG00000273145	G0273145_01	down	plus	5	6	0	5	6	124234
H3K27ac	ENSG00000273145	G0273145_04	up	plus	30	6	0	30	6	124209
H3K27ac	ENSG00000273145	G0273145_04	down	plus	20	6	0	20	6	124219
